dnb_id,dnb_uri,dnb_birthdate,dnb_deathdate,dnb_gender,dnb_name,dnb_work,dbp_id,dbp_uri,dbp_birthdate,dbp_deathdate,dbp_gender,dbp_name,dbp_work,dbp_link_db,label
dnb_6697,http://d-nb.info/gnd/124014283,1922-09-10,1998-12-27,female,"Holm, Anne",,dbp_13419,http://dbpedia.org/resource/Ludwig_von_Rochau,1810-8-20,1873-10-15,male,Ludwig von Rochau,,http://dbpedia.org/resource/ludwig_von_rochau,0
dnb_6698,http://d-nb.info/gnd/120578069,1967-07-25,,female,"Pehnt, Annette",,dbp_22161,http://dbpedia.org/resource/Peter_Finch_(poet),1947-03-06,,male,Peter Finch (poet),,http://dbpedia.org/resource/peter_finch_(poet),0
dnb_6699,http://d-nb.info/gnd/119169401,1922-04-11,1991-06-06,male,"Blondin, Antoine",,dbp_27,http://dbpedia.org/resource/Edmund_Blunden,1896-11-01,1974-01-20,male,Edmund Blunden,	Shelley:_A_Life_Story,http://dbpedia.org/resource/edmund_blunden,0
dnb_6699,http://d-nb.info/gnd/119169401,1922-04-11,1991-06-06,male,"Blondin, Antoine",,dbp_47,http://dbpedia.org/resource/Jack_London,1876-01-12,1916-11-22,male,Jack London,"	Lost_Face	To_Build_a_Fire	Adventure_(novel)	The_Heathen	The_Mexican_(short_story)	Moon-Face	The_Cruise_of_the_Dazzler	John_Barleycorn_(novel)	The_Red_One	The_Game_(London_novel)	The_Abysmal_Brute	The_Dream_of_Debs	The_Call_of_the_Wild	The_Road_(Jack_London)	Jack_London's_San_Francisco_Stories	A_Piece_of_Steak	Bâtard	The_Unparalleled_Invasion	The_South_of_the_Slot	The_Law_of_Life	The_Sea-Wolf	The_White_Silence	The_Leopard_Man's_Story	A_Thousand_Deaths_(London_short_story)	The_Kempton-Wace_Letters	The_Scarlet_Plague	White_Fang	South_Sea_Tales_(London_collection)	The_Valley_of_the_Moon_(novel)	A_Daughter_of_the_Snows	Martin_Eden	The_Iron_Heel	The_Little_Lady_of_the_Big_House	The_Star_Rover	Hearts_of_Three	Jerry_of_the_Islands	Michael,_Brother_of_Jerry",http://dbpedia.org/resource/jack_london,0
dnb_6705,http://d-nb.info/gnd/123839122,1938-05-04,2010-06-19,male,"Monsiváis, Carlos",,dbp_2419,http://dbpedia.org/resource/Nicolaus_Rohlfs,1695-1-1,1750-1-1,male,Nicolaus Rohlfs,,http://dbpedia.org/resource/nicolaus_rohlfs,0
dnb_6706,http://d-nb.info/gnd/140175288,1963-09-09,,notKnown,"Adderson, Caroline",,dbp_103,http://dbpedia.org/resource/Kevin_J._Anderson,1962-03-27,,male,Kevin J. Anderson,	Dune:_The_Machine_Crusade	Captain_Nemo:_The_Fantastic_History_of_a_Dark_Genius	Sisterhood_of_Dune	Navigators_of_Dune	The_League_of_Extraordinary_Gentlemen_(novel)	The_Saga_of_Shadows	Dune:_House_Harkonnen	The_Winds_of_Dune	Dune:_House_Atreides	Champions_of_the_Force	Dark_Apprentice	Dune:_House_Corrino	Jedi_Search	Tales_of_the_Bounty_Hunters	Darksaber	Assemblers_of_Infinity	Paul_of_Dune	Dune:_The_Battle_of_Corrin	Dune:_The_Butlerian_Jihad	Hunters_of_Dune	Sandworms_of_Dune	The_Road_to_Dune	Tales_from_Jabba's_Palace	The_Saga_of_Seven_Suns	Mentats_of_Dune	Enemies_&_Allies	Hellhole_(novel),http://dbpedia.org/resource/kevin_j._anderson,0
dnb_6706,http://d-nb.info/gnd/140175288,1963-09-09,,notKnown,"Adderson, Caroline",,dbp_12268,http://dbpedia.org/resource/Rudolf_Ströbinger,1931-1-1,2005-12-1,male,Rudolf Ströbinger,,http://dbpedia.org/resource/rudolf_ströbinger,0
dnb_6707,http://d-nb.info/gnd/118578146,1914-09-27,1983-03-18,notKnown,"Marshall, Catherine",,dbp_9569,http://dbpedia.org/resource/Boris_Zhitkov,1882-9-11,1938-10-19,male,Boris Zhitkov,,http://dbpedia.org/resource/boris_zhitkov,0
dnb_6708,http://d-nb.info/gnd/132080605,1964-06-26,,male,"Kostick, Conor",,dbp_44,http://dbpedia.org/resource/Honoré_de_Balzac,1799-05-20,1850-08-18,male,Honoré de Balzac,	Eugénie_Grandet	Illusions_perdues	La_Peau_de_chagrin	Splendeurs_et_misères_des_courtisanes	Colonel_Chabert_(novel)	La_Comédie_humaine	La_Rabouilleuse	Le_Lys_dans_la_vallée	Le_Père_Goriot	La_Maison_du_chat-qui-pelote	Le_Curé_de_Tours	Louis_Lambert_(novel)	Mémoires_de_deux_jeunes_mariées	Un_début_dans_la_vie	Une_double_famille	Modeste_Mignon	La_Grande_Bretèche	La_Vendetta_(novel)	César_Birotteau	Ursule_Mirouët	Z._Marcas	Père_Goriot	Gambara_(short_story)	Le_Cabinet_des_Antiques	Les_Proscrits	Massimilla_Doni	Le_Contrat_de_mariage	The_Quest_of_the_Absolute	La_Bourse	Le_Chef-d'œuvre_inconnu	Cousin_Bette	La_Vieille_Fille_(novel)	Sarrasine	Albert_Savarus	La_Paix_du_ménage	Le_Bal_de_Sceaux	Le_Curé_de_village,http://dbpedia.org/resource/honoré_de_balzac,0
dnb_6709,http://d-nb.info/gnd/118799053,1933-01-01,2017-01-01,notKnown,"Storey, David",,dbp_22,http://dbpedia.org/resource/David_Eddings,1931-07-07,2009-06-02,male,David Eddings,	The_Belgariad	The_Malloreon	The_Dreamers_(novel_series)	The_Elenium	The_Tamuli	The_Redemption_of_Althalus	Polgara_the_Sorceress	The_Rivan_Codex	Belgarath_the_Sorcerer	High_Hunt	Regina's_Song,http://dbpedia.org/resource/david_eddings,0
dnb_6709,http://d-nb.info/gnd/118799053,1933-01-01,2017-01-01,notKnown,"Storey, David",,dbp_23,http://dbpedia.org/resource/David_Foster_Wallace,1962-02-21,2008-09-12,male,David Foster Wallace,	A_Supposedly_Fun_Thing_I'll_Never_Do_Again	Infinite_Jest	The_Broom_of_the_System	Brief_Interviews_with_Hideous_Men	The_Pale_King	This_Is_Water	Both_Flesh_and_Not	Girl_with_Curious_Hair	Consider_the_Lobster	Oblivion:_Stories	Everything_and_More_(book)	Signifying_Rappers,http://dbpedia.org/resource/david_foster_wallace,0
dnb_6709,http://d-nb.info/gnd/118799053,1933-01-01,2017-01-01,notKnown,"Storey, David",,dbp_24,http://dbpedia.org/resource/David_Jones_(artist-poet),1895-11-01,1974-10-28,male,David Jones (artist-poet),	In_Parenthesis,http://dbpedia.org/resource/david_jones_(artist-poet),0
dnb_6709,http://d-nb.info/gnd/118799053,1933-01-01,2017-01-01,notKnown,"Storey, David",,dbp_57,http://dbpedia.org/resource/David_Zindell,1952-11-28,,male,David Zindell,	The_Lightstone,http://dbpedia.org/resource/david_zindell,0
dnb_6711,http://d-nb.info/gnd/118163280,1923-06-25,2012-02-02,notKnown,"Butters, Dorothy Gilman",,dbp_232,http://dbpedia.org/resource/Dorothy_Dunnett,1923-08-25,2001-11-09,female,Dorothy Dunnett,	The_House_of_Niccolò	Lymond_Chronicles	Johnson_Johnson,http://dbpedia.org/resource/dorothy_dunnett,0
dnb_6711,http://d-nb.info/gnd/118163280,1923-06-25,2012-02-02,notKnown,"Butters, Dorothy Gilman",,dbp_9330,http://dbpedia.org/resource/Dorothy_Gilman,1923-06-25,2012-02-02,female,Dorothy Gilman,	Emily_Pollifax,http://dbpedia.org/resource/dorothy_gilman,1
dnb_6712,http://d-nb.info/gnd/136224504,1975-02-26,,male,"Goddard, Drew",,dbp_127,http://dbpedia.org/resource/Thomas_Gray,1716-12-26,1771-07-30,male,Thomas Gray,,http://dbpedia.org/resource/thomas_gray,0
dnb_6718,http://d-nb.info/gnd/115719733,1963-01-01,,notKnown,"Tuten, Frederic",,dbp_37,http://dbpedia.org/resource/Fredric_Brown,1906-10-29,1972-03-11,male,Fredric Brown,"	The_Fabulous_Clipjoint	Arena_(short_story)	Honeymoon_in_Hell	The_Proofreaders'_Page_and_Other_Uncollected_Items	Nightmares_and_Geezenstacks	Martians,_Go_Home	What_Mad_Universe	Rogue_in_Space	The_Screaming_Mimi_(novel)	Science_Fiction_Carnival	Space_on_My_Hands	Angels_and_Spaceships",http://dbpedia.org/resource/fredric_brown,0
dnb_6718,http://d-nb.info/gnd/115719733,1963-01-01,,notKnown,"Tuten, Frederic",,dbp_243,http://dbpedia.org/resource/Frédéric_Mistral,1830-09-08,1914-03-25,male,Frédéric Mistral,,http://dbpedia.org/resource/frédéric_mistral,0
dnb_6719,http://d-nb.info/gnd/132009056,1944-08-28,,male,"Hawting, Gerald R.",,dbp_9408,http://dbpedia.org/resource/Percy_Qoboza,1938-01-17,1988-01-17,male,Percy Qoboza,,http://dbpedia.org/resource/percy_qoboza,0
dnb_6719,http://d-nb.info/gnd/132009056,1944-08-28,,male,"Hawting, Gerald R.",,dbp_22850,http://dbpedia.org/resource/G._R._Hawting,1944-1-1,,male,G. R. Hawting,,http://dbpedia.org/resource/g._r._hawting,1
dnb_6720,http://d-nb.info/gnd/124959237,1730-01-01,1793-01-01,notKnown,"Brizard, Gabriel",,dbp_61,http://dbpedia.org/resource/Guy_Gavriel_Kay,1954-11-07,,male,Guy Gavriel Kay,	The_Summer_Tree	Tigana	Under_Heaven_(book)	River_of_Stars	The_Darkest_Road	Ysabel	The_Last_Light_of_the_Sun	The_Wandering_Fire	The_Lions_of_Al-Rassan,http://dbpedia.org/resource/guy_gavriel_kay,0
dnb_6722,http://d-nb.info/gnd/120900599,1710-01-01,1784-01-01,notKnown,"Stevens, George Alexander",,dbp_39,http://dbpedia.org/resource/George_Farquhar,1677-0-0,1707-04-29,male,George Farquhar,,http://dbpedia.org/resource/george_farquhar,0
dnb_6722,http://d-nb.info/gnd/120900599,1710-01-01,1784-01-01,notKnown,"Stevens, George Alexander",,dbp_73,http://dbpedia.org/resource/Lloyd_Alexander,1924-01-30,2007-05-17,male,Lloyd Alexander,	The_Chronicles_of_Prydain	Westmark_(novel)	The_Black_Cauldron_(novel)	The_Foundling_and_Other_Tales_of_Prydain	The_Iron_Ring	The_First_Two_Lives_of_Lukas-Kasha	The_High_King	Gypsy_Rizka	Taran_Wanderer	The_Book_of_Three	The_Castle_of_Llyr	The_Cat_Who_Wished_to_Be_a_Man	The_Kestrel	The_Beggar_Queen	Time_Cat:_The_Remarkable_Journeys_of_Jason_and_Gareth,http://dbpedia.org/resource/lloyd_alexander,0
dnb_6722,http://d-nb.info/gnd/120900599,1710-01-01,1784-01-01,notKnown,"Stevens, George Alexander",,dbp_203,http://dbpedia.org/resource/Alexander_Moszkowski,1851-01-15,1934-09-26,male,Alexander Moszkowski,,http://dbpedia.org/resource/alexander_moszkowski,0
dnb_6722,http://d-nb.info/gnd/120900599,1710-01-01,1784-01-01,notKnown,"Stevens, George Alexander",,dbp_204,http://dbpedia.org/resource/Alexander_Radishchev,1749-08-31,1802-09-24,male,Alexander Radishchev,,http://dbpedia.org/resource/alexander_radishchev,0
dnb_6722,http://d-nb.info/gnd/120900599,1710-01-01,1784-01-01,notKnown,"Stevens, George Alexander",,dbp_6336,http://dbpedia.org/resource/Tom_Sharpe,1928-03-30,2013-06-06,male,Tom Sharpe,	Blott_on_the_Landscape	Porterhouse_Blue	Wilt_(novel)	Riotous_Assembly	The_Great_Pursuit	Indecent_Exposure_(Sharpe_novel)	Porterhouse_Blue_(TV_series),http://dbpedia.org/resource/tom_sharpe,0
dnb_6723,http://d-nb.info/gnd/120461293,1920-01-01,,notKnown,"Prassinos, Gisèle",,dbp_2046,http://dbpedia.org/resource/Mikhail_Dostoyevsky,1820-10-25,1864-07-22,male,Mikhail Dostoyevsky,,http://dbpedia.org/resource/mikhail_dostoyevsky,0
dnb_6724,http://d-nb.info/gnd/121160858,1926-05-15,2001-10-19,male,"Press, Hans Jürgen",,dbp_18044,http://dbpedia.org/resource/Jordi_Puntí,1967-07-02,,male,Jordi Puntí,,http://dbpedia.org/resource/jordi_puntí,0
dnb_6726,http://d-nb.info/gnd/139760091,1836-01-01,1919-01-01,notKnown,"Alden, Henry Mills",,dbp_259,http://dbpedia.org/resource/Henri_Michaux,1899-05-24,1984-10-19,male,Henri Michaux,,http://dbpedia.org/resource/henri_michaux,0
dnb_6728,http://d-nb.info/gnd/119046040,1903-02-11,1942-08-17,female,"Némirovsky, Irène",,dbp_11869,http://dbpedia.org/resource/Fernán_Caballero,1796-12-24,1877-04-07,female,Fernán Caballero,,http://dbpedia.org/resource/fernán_caballero,0
dnb_6729,http://d-nb.info/gnd/119296829,1850-01-01,1887-01-01,notKnown,"Crawford, Isabella Valancy",,dbp_132,http://dbpedia.org/resource/Tom_Clancy,1947-04-12,2013-10-01,male,Tom Clancy,	Clear_and_Present_Danger	Debt_of_Honor	The_Hunt_for_Red_October	Red_Storm_Rising	Dead_or_Alive_(novel)	Locked_On_(novel)	Patriot_Games	The_Sum_of_All_Fears_(novel)	Threat_Vector	Command_Authority	The_Cardinal_of_the_Kremlin	SSN_(novel)	The_Bear_and_the_Dragon	Rainbow_Six_(novel)	Red_Rabbit	Marine_(book)	The_Teeth_of_the_Tiger	Executive_Orders	Without_Remorse	Search_and_Destroy_(novel)	Against_All_Enemies_(novel),http://dbpedia.org/resource/tom_clancy,0
dnb_6729,http://d-nb.info/gnd/119296829,1850-01-01,1887-01-01,notKnown,"Crawford, Isabella Valancy",,dbp_16781,http://dbpedia.org/resource/John_King_(author),1960-1-1,,male,John King (author),	The_Liberal_Politics_Of_Adolf_Hitler_(novel)	Skinheads_(novel)	England_Away_(novel)	The_Football_Factory_(novel),http://dbpedia.org/resource/john_king_(author),0
dnb_6730,http://d-nb.info/gnd/128208112,1904-01-01,,male,"Trimingham, John Spencer",,dbp_51,http://dbpedia.org/resource/John_Bellairs,1938-01-17,1991-03-08,male,John Bellairs,	St._Fidgeta_and_Other_Parodies	The_Face_in_the_Frost	The_Dark_Secret_of_Weatherend	The_Lamp_from_the_Warlock's_Tomb	The_Treasure_of_Alpheus_Winterborn,http://dbpedia.org/resource/john_bellairs,0
dnb_6730,http://d-nb.info/gnd/128208112,1904-01-01,,male,"Trimingham, John Spencer",,dbp_53,http://dbpedia.org/resource/John_Galsworthy,1867-08-14,1933-01-31,male,John Galsworthy,	Escape_(play)	The_Forsyte_Saga	The_Forsyte_Saga_(2002_miniseries)	In_Chancery,http://dbpedia.org/resource/john_galsworthy,0
dnb_6730,http://d-nb.info/gnd/128208112,1904-01-01,,male,"Trimingham, John Spencer",,dbp_283,http://dbpedia.org/resource/John_Berryman,1914-10-25,1972-01-07,male,John Berryman,	The_Dream_Songs,http://dbpedia.org/resource/john_berryman,0
dnb_6730,http://d-nb.info/gnd/128208112,1904-01-01,,male,"Trimingham, John Spencer",,dbp_9362,http://dbpedia.org/resource/J._Spencer_Trimingham,1904-11-17,1987-03-06,male,J. Spencer Trimingham,,http://dbpedia.org/resource/j._spencer_trimingham,1
dnb_6731,http://d-nb.info/gnd/119346346,1939-01-01,2008-01-01,notKnown,"Crumley, James",,dbp_75,http://dbpedia.org/resource/M._R._James,1862-08-01,1936-06-12,male,M. R. James,	A_Thin_Ghost_and_Others	A_Warning_to_the_Curious_and_Other_Ghost_Stories	The_Collected_Ghost_Stories_of_M._R._James	Ghost_Stories_of_an_Antiquary	More_Ghost_Stories,http://dbpedia.org/resource/m._r._james,0
dnb_6731,http://d-nb.info/gnd/119346346,1939-01-01,2008-01-01,notKnown,"Crumley, James",,dbp_275,http://dbpedia.org/resource/James_Welch_(writer),1940-11-18,2003-08-04,male,James Welch (writer),	Winter_in_the_Blood	Fools_Crow,http://dbpedia.org/resource/james_welch_(writer),0
dnb_6732,http://d-nb.info/gnd/119512866,1957-11-29,,male,"Toussaint, Jean-Philippe",,dbp_393,http://dbpedia.org/resource/Walter_Hasenclever,1890-07-08,1940-06-22,male,Walter Hasenclever,	The_Son_(play),http://dbpedia.org/resource/walter_hasenclever,0
dnb_6736,http://d-nb.info/gnd/1063209412,1916-11-30,1981-07-09,male,"Bardin, John Franklin",,dbp_52,http://dbpedia.org/resource/John_Bunyan,1628-11-28,1688-08-31,male,John Bunyan,	The_Pilgrim's_Progress	The_Holy_War	Grace_Abounding_to_the_Chief_of_Sinners,http://dbpedia.org/resource/john_bunyan,0
dnb_6736,http://d-nb.info/gnd/1063209412,1916-11-30,1981-07-09,male,"Bardin, John Franklin",,dbp_1468,http://dbpedia.org/resource/Nelson_Algren,1909-03-28,1981-05-09,male,Nelson Algren,	The_Man_with_the_Golden_Arm_(novel)	A_Walk_on_the_Wild_Side,http://dbpedia.org/resource/nelson_algren,0
dnb_6736,http://d-nb.info/gnd/1063209412,1916-11-30,1981-07-09,male,"Bardin, John Franklin",,dbp_21690,http://dbpedia.org/resource/Max_Barry,1973-03-18,,male,Max Barry,	Machine_Man_(novel)	Company_(novel)	NationStates	Syrup_(novel)	Jennifer_Government,http://dbpedia.org/resource/max_barry,0
dnb_6737,http://d-nb.info/gnd/108149854,,,,"Morressy, John",,dbp_51,http://dbpedia.org/resource/John_Bellairs,1938-01-17,1991-03-08,male,John Bellairs,	St._Fidgeta_and_Other_Parodies	The_Face_in_the_Frost	The_Dark_Secret_of_Weatherend	The_Lamp_from_the_Warlock's_Tomb	The_Treasure_of_Alpheus_Winterborn,http://dbpedia.org/resource/john_bellairs,0
dnb_6737,http://d-nb.info/gnd/108149854,,,,"Morressy, John",,dbp_52,http://dbpedia.org/resource/John_Bunyan,1628-11-28,1688-08-31,male,John Bunyan,	The_Pilgrim's_Progress	The_Holy_War	Grace_Abounding_to_the_Chief_of_Sinners,http://dbpedia.org/resource/john_bunyan,0
dnb_6737,http://d-nb.info/gnd/108149854,,,,"Morressy, John",,dbp_53,http://dbpedia.org/resource/John_Galsworthy,1867-08-14,1933-01-31,male,John Galsworthy,	Escape_(play)	The_Forsyte_Saga	The_Forsyte_Saga_(2002_miniseries)	In_Chancery,http://dbpedia.org/resource/john_galsworthy,0
dnb_6737,http://d-nb.info/gnd/108149854,,,,"Morressy, John",,dbp_105,http://dbpedia.org/resource/M._John_Harrison,1945-07-26,,male,M. John Harrison,	Viriconium_(1988_collection)	Viriconium_(2000_collection)	The_Centauri_Device	Light_(novel)	Signs_of_Life_(novel)	Nova_Swing,http://dbpedia.org/resource/m._john_harrison,0
dnb_6737,http://d-nb.info/gnd/108149854,,,,"Morressy, John",,dbp_283,http://dbpedia.org/resource/John_Berryman,1914-10-25,1972-01-07,male,John Berryman,	The_Dream_Songs,http://dbpedia.org/resource/john_berryman,0
dnb_6737,http://d-nb.info/gnd/108149854,,,,"Morressy, John",,dbp_292,http://dbpedia.org/resource/John_O'Hanlon_(writer),1821-4-30,1905-5-15,male,John O'Hanlon (writer),,http://dbpedia.org/resource/john_o'hanlon_(writer),0
dnb_6738,http://d-nb.info/gnd/1063990661,1951-01-01,,male,"Vornholt, John",,dbp_51,http://dbpedia.org/resource/John_Bellairs,1938-01-17,1991-03-08,male,John Bellairs,	St._Fidgeta_and_Other_Parodies	The_Face_in_the_Frost	The_Dark_Secret_of_Weatherend	The_Lamp_from_the_Warlock's_Tomb	The_Treasure_of_Alpheus_Winterborn,http://dbpedia.org/resource/john_bellairs,0
dnb_6738,http://d-nb.info/gnd/1063990661,1951-01-01,,male,"Vornholt, John",,dbp_52,http://dbpedia.org/resource/John_Bunyan,1628-11-28,1688-08-31,male,John Bunyan,	The_Pilgrim's_Progress	The_Holy_War	Grace_Abounding_to_the_Chief_of_Sinners,http://dbpedia.org/resource/john_bunyan,0
dnb_6738,http://d-nb.info/gnd/1063990661,1951-01-01,,male,"Vornholt, John",,dbp_53,http://dbpedia.org/resource/John_Galsworthy,1867-08-14,1933-01-31,male,John Galsworthy,	Escape_(play)	The_Forsyte_Saga	The_Forsyte_Saga_(2002_miniseries)	In_Chancery,http://dbpedia.org/resource/john_galsworthy,0
dnb_6738,http://d-nb.info/gnd/1063990661,1951-01-01,,male,"Vornholt, John",,dbp_102,http://dbpedia.org/resource/John_Perry_Barlow,1947-10-03,,male,John Perry Barlow,,http://dbpedia.org/resource/john_perry_barlow,0
dnb_6738,http://d-nb.info/gnd/1063990661,1951-01-01,,male,"Vornholt, John",,dbp_283,http://dbpedia.org/resource/John_Berryman,1914-10-25,1972-01-07,male,John Berryman,	The_Dream_Songs,http://dbpedia.org/resource/john_berryman,0
dnb_6738,http://d-nb.info/gnd/1063990661,1951-01-01,,male,"Vornholt, John",,dbp_292,http://dbpedia.org/resource/John_O'Hanlon_(writer),1821-4-30,1905-5-15,male,John O'Hanlon (writer),,http://dbpedia.org/resource/john_o'hanlon_(writer),0
dnb_6738,http://d-nb.info/gnd/1063990661,1951-01-01,,male,"Vornholt, John",,dbp_21423,http://dbpedia.org/resource/Alison_McGhee,1960-07-08,,female,Alison McGhee,	Shadow_Baby,http://dbpedia.org/resource/alison_mcghee,0
dnb_6740,http://d-nb.info/gnd/118997246,1860-01-01,1927-01-01,notKnown,"Čapek-Chod, Karel M.",,dbp_68,http://dbpedia.org/resource/Karel_Čapek,1890-01-09,1938-12-25,male,Karel Čapek,	Krakatit	The_Absolute_at_Large	The_White_Disease	War_with_the_Newts	R.U.R	R.U.R.	Hordubal	Život_a_dílo_skladatele_Foltýna	Pictures_from_the_Insects'_Life,http://dbpedia.org/resource/karel_čapek,0
dnb_6740,http://d-nb.info/gnd/118997246,1860-01-01,1927-01-01,notKnown,"Čapek-Chod, Karel M.",,dbp_9373,http://dbpedia.org/resource/Karel_Matěj_Čapek-Chod,1860-02-21,1927-11-03,male,Karel Matěj Čapek-Chod,,http://dbpedia.org/resource/karel_matěj_čapek-chod,1
dnb_6741,http://d-nb.info/gnd/121903559,1923-08-29,1993-01-01,female,"Gershon, Karen",,dbp_68,http://dbpedia.org/resource/Karel_Čapek,1890-01-09,1938-12-25,male,Karel Čapek,	Krakatit	The_Absolute_at_Large	The_White_Disease	War_with_the_Newts	R.U.R	R.U.R.	Hordubal	Život_a_dílo_skladatele_Foltýna	Pictures_from_the_Insects'_Life,http://dbpedia.org/resource/karel_čapek,0
dnb_6742,http://d-nb.info/gnd/116625856,1878-09-23,1962-06-26,male,"Kurz, Karl Friedrich",,dbp_18,http://dbpedia.org/resource/Carl_Sandburg,1878-01-06,1967-07-22,male,Carl Sandburg,"	The_People,_Yes	Rootabaga_Stories	Chicago_Poems	Abraham_Lincoln:_The_War_Years	NET_Playhouse	Remembrance_Rock",http://dbpedia.org/resource/carl_sandburg,0
dnb_6742,http://d-nb.info/gnd/116625856,1878-09-23,1962-06-26,male,"Kurz, Karl Friedrich",,dbp_68,http://dbpedia.org/resource/Karel_Čapek,1890-01-09,1938-12-25,male,Karel Čapek,	Krakatit	The_Absolute_at_Large	The_White_Disease	War_with_the_Newts	R.U.R	R.U.R.	Hordubal	Život_a_dílo_skladatele_Foltýna	Pictures_from_the_Insects'_Life,http://dbpedia.org/resource/karel_čapek,0
dnb_6742,http://d-nb.info/gnd/116625856,1878-09-23,1962-06-26,male,"Kurz, Karl Friedrich",,dbp_1145,http://dbpedia.org/resource/Paul_Ranson,1861-3-29,1909-2-20,male,Paul Ranson,,http://dbpedia.org/resource/paul_ranson,0
dnb_6743,http://d-nb.info/gnd/118799509,1830-01-01,1899-01-01,female,"Světlá, Karolína",,dbp_9376,http://dbpedia.org/resource/Karolina_Světlá,1830-02-24,1899-09-07,female,Karolina Světlá,,http://dbpedia.org/resource/karolina_světlá,1
dnb_6744,http://d-nb.info/gnd/131609696,1961-01-01,,male,"Goldsmith, Kenneth",,dbp_85,http://dbpedia.org/resource/Oliver_Goldsmith,1728-11-10,1774-04-04,male,Oliver Goldsmith,	She_Stoops_to_Conquer	The_Deserted_Village	The_Vicar_of_Wakefield	The_Good-Natur'd_Man,http://dbpedia.org/resource/oliver_goldsmith,0
dnb_6746,http://d-nb.info/gnd/118953419,1883-01-01,1956-01-01,male,"Takamura, Kōtarō",,dbp_9378,http://dbpedia.org/resource/Kōtarō_Takamura,1883-03-13,1956-04-02,male,Kōtarō Takamura,,http://dbpedia.org/resource/kōtarō_takamura,1
dnb_6747,http://d-nb.info/gnd/122331664,1947-01-01,,notKnown,"Hogan, Linda",,dbp_651,http://dbpedia.org/resource/Sarah_Bakewell,2000-1-1,,female,Sarah Bakewell,	How_to_Live_(biography),http://dbpedia.org/resource/sarah_bakewell,0
dnb_6747,http://d-nb.info/gnd/122331664,1947-01-01,,notKnown,"Hogan, Linda",,dbp_23962,http://dbpedia.org/resource/Jacqueline_Beaugé-Rosier,1932-0-0,,female,Jacqueline Beaugé-Rosier,,http://dbpedia.org/resource/jacqueline_beaugé-rosier,0
dnb_6749,http://d-nb.info/gnd/133546713,1947-01-01,,female,"Davis, Lydia",,dbp_22,http://dbpedia.org/resource/David_Eddings,1931-07-07,2009-06-02,male,David Eddings,	The_Belgariad	The_Malloreon	The_Dreamers_(novel_series)	The_Elenium	The_Tamuli	The_Redemption_of_Althalus	Polgara_the_Sorceress	The_Rivan_Codex	Belgarath_the_Sorcerer	High_Hunt	Regina's_Song,http://dbpedia.org/resource/david_eddings,0
dnb_6749,http://d-nb.info/gnd/133546713,1947-01-01,,female,"Davis, Lydia",,dbp_23,http://dbpedia.org/resource/David_Foster_Wallace,1962-02-21,2008-09-12,male,David Foster Wallace,	A_Supposedly_Fun_Thing_I'll_Never_Do_Again	Infinite_Jest	The_Broom_of_the_System	Brief_Interviews_with_Hideous_Men	The_Pale_King	This_Is_Water	Both_Flesh_and_Not	Girl_with_Curious_Hair	Consider_the_Lobster	Oblivion:_Stories	Everything_and_More_(book)	Signifying_Rappers,http://dbpedia.org/resource/david_foster_wallace,0
dnb_6749,http://d-nb.info/gnd/133546713,1947-01-01,,female,"Davis, Lydia",,dbp_24,http://dbpedia.org/resource/David_Jones_(artist-poet),1895-11-01,1974-10-28,male,David Jones (artist-poet),	In_Parenthesis,http://dbpedia.org/resource/david_jones_(artist-poet),0
dnb_6749,http://d-nb.info/gnd/133546713,1947-01-01,,female,"Davis, Lydia",,dbp_57,http://dbpedia.org/resource/David_Zindell,1952-11-28,,male,David Zindell,	The_Lightstone,http://dbpedia.org/resource/david_zindell,0
dnb_6750,http://d-nb.info/gnd/122859677,1941-01-01,,notKnown,"Norman, Marc",,dbp_318,http://dbpedia.org/resource/Mary_Anne_Burges,1763-12-06,1813-08-10,female,Mary Anne Burges,,http://dbpedia.org/resource/mary_anne_burges,0
dnb_6750,http://d-nb.info/gnd/122859677,1941-01-01,,notKnown,"Norman, Marc",,dbp_2493,http://dbpedia.org/resource/Rod_Serling,1924-12-25,1975-06-28,male,Rod Serling,"	The_Twilight_Zone	Patterns_(Kraft_Television_Theatre)	Seven_Days_in_May	Night_Gallery	Planet_of_the_Apes_(1968_film)	Requiem_for_a_Heavyweight	Rod_Serling's_Triple_W:_Witches,_Warlocks_and_Werewolves	Playhouse_90	Danger_(TV_series)	Westinghouse_Studio_One	Night_Gallery_(film)	In_the_Presence_of_Mine_Enemies_(film)	For_All_Time	The_Kaiser_Aluminum_Hour	Rod_Serling's_Devils_and_Demons	Fireside_Theatre	Star_Tonight	Appointment_with_Adventure",http://dbpedia.org/resource/rod_serling,0
dnb_6751,http://d-nb.info/gnd/119050927,1889-01-01,1935-01-01,male,"Carli, Mario",,dbp_18,http://dbpedia.org/resource/Carl_Sandburg,1878-01-06,1967-07-22,male,Carl Sandburg,"	The_People,_Yes	Rootabaga_Stories	Chicago_Poems	Abraham_Lincoln:_The_War_Years	NET_Playhouse	Remembrance_Rock",http://dbpedia.org/resource/carl_sandburg,0
dnb_6751,http://d-nb.info/gnd/119050927,1889-01-01,1935-01-01,male,"Carli, Mario",,dbp_282,http://dbpedia.org/resource/Johannes_Mario_Simmel,1924-04-07,2009-01-01,male,Johannes Mario Simmel,,http://dbpedia.org/resource/johannes_mario_simmel,0
