m1pp_id,m1pp_cid,m1pp_number,m1pp_length,m1pp_title,m1pp_artist,m1pp_album,m1pp_year,m1pp_language,m1pp_filtering_attr
m1pp_3057,4819,010,169,Q-Nexionz,Qult,Revolution,2008,,qnexionzqultrevolution
m1pp_3058,8010,006,344,Sleeping Wewelsburg,Bashed Nursling,Palace of Toxicology,2011,n.a.,sleepingwewelsburgbashednurslingpalaceoftoxicology
m1pp_3059,8015,007,399,The Coldest Rap,Ice‐T,Dr. Dre 2002,2000,,thecoldestrapice‐tdrdre2002
m1pp_3060,8019,006,0,Desde que vivo con otro,aFlete,¿Quién te crees tú?,2008,,desdequevivoconotroaflete¿quiéntecreestú
m1pp_3061,3636,004,207,Satellites,Lide,Lander,2010,,satelliteslidelander
m1pp_3062,8021,001,203,We 'a' Rockers,Inner Circle,Rockers,1995,,wearockersinnercirclerockers
m1pp_3063,8865,003,236,Magic Melody,Groove Solution,"Octan, Volume 5",1996,,magicmelodygroovesolutionoctanvolume5
m1pp_3064,8027,009,227,Nothing Rihgt,Haunted,rEVOLVEr,2006,,nothingrihgthauntedrevolver
m1pp_3065,3394,001,322,Festlåt 3,Dom Viktiga Skorna,Förlåt att skivsläppet gick åt helvete EP,2007,,festlåt3domviktigaskornaförlåtattskivsläppetgickåthelveteep
m1pp_3066,8030,002,278,Love or Hype,Antoinette,Burnin' at 20 Belo,1990,,loveorhypeantoinetteburninat20belo
m1pp_3067,4981,004,0,Traces of Paganea,Furious,Peace and Love,,,tracesofpaganeafuriouspeaceandlove
m1pp_3068,7551,002,153,Early Daze,Christian Marsac,Classic Rock & Pop,2009,,earlydazechristianmarsacclassicrock&pop
m1pp_3069,8837,001,253,At My Window Sad and Lonely,Willco,"2006-03-05: Memorial Hall, University of North Carolina, Chapel Hill, NC, USA",,,atmywindowsadandlonelywillco20060305memorialhalluniversityofnorthcarolinachapelhillncusa
m1pp_3070,849,013,236,Sowas von,Grünschnabel,Mini Disco Hits,2014,,sowasvongrünschnabelminidiscohits
m1pp_3071,8038,005,223,Ta mig tillbaka,Magnus Johansson,Simplistico,1998,,tamigtillbakamagnusjohanssonsimplistico
m1pp_3072,1813,011,130,Voit pois jo mennä...,Marita Antsola,Lauluj,2013,,voitpoisjomennämaritaantsolalauluj
m1pp_3073,8044,007,555,Drinker of Worlds,Arbrynth,Arbrynth,2011,,drinkerofworldsarbryntharbrynth
m1pp_3074,3313,002,212,Ball And Chain,Tommy James,The Solo Years (1970-81),1991,,ballandchain
m1pp_3075,2050,002,289,"Partita 1 in B-flat major, BWV 825: II. Allemande",Johann Sebastian Bach,6 Paartitas (harpsichord: Scott Ross),1999,,partita1inbflatmajorbwv825iiallemande
m1pp_3076,7701,003,0,Feel the Silence,Goo Goo Dolls,Let Love In: Live and Intimate,2007,,feelthesilencegoogoodollsletloveinliveandintimate
m1pp_3077,8059,033,4,[unknownv],GUT,The Singles Collection,2000,,unknownvgutthesinglescollection
m1pp_3078,2974,001,0,Mädchen in Weiss,Gorilla Aktiv,Umsonst Ohne Risiko,2005,,mädcheninweissgorillaaktivumsonstohnerisiko
m1pp_3079,5127,009,166,Daughtera,Victor DeLorenzo,Pancake Day,1996,,daughteravictordelorenzopancakeday
m1pp_3080,8065,007,424,Streaming,Dan Gibson,Solitude: Stream of Dreams,,,streamingdangibsonsolitudestreamofdreams
m1pp_3081,8066,007,242,[untitled]_,Testament_de_la_Lumière,Der_Tod_Ist_Ein_Treuer_Kamerad,2003,,untitledtestamentdelalumièredertodisteintreuerkamerad
m1pp_3082,3733,015,37,"SINGLE JACK HAMMER, AMBIENCE, CONSTRUCTION",Sound Ideas,6011 Construction 1,,,singlejackhammerambienceconstructionsoundideas6011construction1
m1pp_3083,862,010,235,Presentimento,Antonello Rondi,Marechiaro,,,presentimentoantonellorondimarechiaro
m1pp_3084,2540,010,126,Herders ik boodschap blij van stem,Mastreechter Staar,Kerstfeest met de Mastreechter Staar,,,herdersikboodschapblijvanstemmastreechterstaarkerstfeestmetdemastreechterstaar
m1pp_3085,1385,008,288,Helicopters,Trio Rio,"Who Dat, Mon?",1990,,helicopterstrioriowhodatmon
m1pp_3086,8079,004,255,Cantar del regresu,Nuberu,Como tú yes,,,cantardelregresunuberucomotúyes
m1pp_3087,4810,003,234,Oblivion Beckons,Byzantine,Oblivion Beckons,2008,,oblivionbeckonsbyzantineoblivionbeckons
m1pp_3088,8084,001,-1,"Twelve Variations on ""Ah, vous dirai-je, Maman"", K.265",Wolfgang Amadeus Mozart,Arens,,,twelvevariationsonahvousdiraijemamank265wolfgangamadeusmozartarens
m1pp_3089,8795,010,248,Oveer & Over,Central Services,Central Services,2006,,oveer&overcentralservicescentralservices
m1pp_3090,5018,008,205,Walkin' on the Sun,Smash Mouth,Freestyle Session 3,,,walkinonthesunsmashmouthfreestylesession3
m1pp_3091,8087,003,208,Crazy Girls,Bethany Joy Lenz,Come On Home,,,crazygirlsbethanyjoylenzcomeonhome
m1pp_3092,7654,017,180,Float Over Oregon,Single Frame,Everything Wants to Be Used for What It Was Made For,2006,,floatoveroregonsingleframeeverythingwantstobeusedforwhatitwasmadefor
m1pp_3093,5759,001,440,LALALA,加藤ミリヤ,TOKYO STAR,2008,,lalala加藤ミリヤtokyostar
m1pp_3094,8099,001,488,Is This Something,Coat of Arms,Summer Riot,2011,,isthissomethingcoatofarmssummerriot
m1pp_3095,8100,6,111,It's All Going To End,Siskiyou,Siskiyou,2010,,itsallgoingtoendsiskiyousiskiyou
m1pp_3096,415,010,292,"Journey of 1,000 Years",KISS,Psycho Circus,,,journeyof1000yearskisspsychocircus
m1pp_3097,9916,004,310,Nobody Understands Me but My Guitar,Bad News Blues Band,Knockout,,,nobodyunderstandsmebutmyguitarbadnewsbluesbandknockout
m1pp_3098,1245,043,90,Stop Violence! -B.L.T. Re Production-,Togo Project,beatmania 7th Mix Original Soundtrack,2002,,stopviolencebltreproductiontogoprojectbeatmania7thmixoriginalsoundtrack
m1pp_3099,8116,008,0,She Was the Color of Love,Faron Young,Leavin' and Sayin' Gooodbye,1971,,shewasthecoloroflovefaronyoungleavinandsayingooodbye
m1pp_3100,8121,010,70,A Lost Boy,Jerry Goldsmith,The 13th Warrior,,,alostboyjerrygoldsmiththe13thwarrior
m1pp_3101,1255,004,304,Snow,Loreena McKennitt,A Winter Garden: Five Songs for the Season,2007,,snowloreenamckennittawintergardenfivesongsfortheseason
m1pp_3102,8124,001,235,"Cantata, BWV 60 ""O Ewigkeit, du Donnerwort II"": I. Aria",Johanqn Sebastian Bach,J. S. Bach: Complete Edition,2010,,cantatabwv60oewigkeitdudonnerwortiiiariajohanqnsebastianbachjsbachcompleteedition
m1pp_3103,8126,007,268,"Girls, Girls, Girls",Mötley,Decade of Decadence '81-'91,,,girlsgirlsgirlsmötleydecadeofdecadence8191
m1pp_3104,9888,009,366,Liście,Proof,Shadow Plces,,,liścieproofshadowplces
m1pp_3105,2242,017,153,Stavin' Chain,Zuzu Bollin,"Boogie Uproar, Texas Blues and R&B (1947-54)",2006,,stavinchain
m1pp_3106,5051,008,156,Amazing Grace,Yes,Going for theG One,2003,,amazinggraceyesgoingforthegone
m1pp_3107,4861,003,136,Hellfire Choir,Papercut Homicide,From Filth Comes Grace,,,hellfirechoirpapercuthomicidefromfilthcomesgrace
m1pp_3108,8135,008,403,It's a Hup Ho QWorld,Ozric Tentacles,Vitamin Enhanced,1993,,itsahuphoqworldozrictentaclesvitaminenhanced
m1pp_3109,5977,004,229,Mellow,Kubbi,Sleet,,,mellowkubbisleet
m1pp_3110,7462,008,-1,Don't Be Cruel,Elvis Presley,Rock'n'Roll Jukebox,2008,,dontbecruelelvispresleyrocknrolljukebox
m1pp_3111,319,012,64,Misty Mountains 2,Bryan E. Miller,Film Series: Epic and Heroic,,,mistymountains2bryanemillerfilmseriesepicandheroic
m1pp_3112,5499,005,280,Outta Space like a G6,Mashup-Germany,"Mashup-Germany, Volume 5: Mash Mob",2011,,outtaspacelikeag6mashupgermanymashupgermanyvolume5mashmob
m1pp_3113,8146,008,93,Electric Shock,Schizo,Hallucination Cramps,2010,,electricshockschizohallucinationcramps
m1pp_3114,352,040,60,Chem 2: No Volume,Jordan & Jon,Audio Osmosis,,,chem2novolumejordan&jonaudioosmosis
m1pp_3115,8149,004,204,Green Gravel,Horslips,Tracks from the Vaults,1978,,greengravelhorslipstracksfromthevaults
m1pp_3116,269,002,212,Assassin,Simon Wilkinson,Royalty Free Music For Film & Documentary Vol. 6: Dark Matter,2011,,assassinsimonwilkinsonroyaltyfreemusicforfilm&documentaryvol6darkmatter
m1pp_3117,8164,010,122,Harbor Rats,Night Birds,Fresh Kills Vol. 1,2011,,harborratsnightbirdsfreshkillsvol1
m1pp_3118,8544,011,332,madhyalaya gat en tritâl,Shivu Taralagatti,Ragâ Yaman / Misra Pahari / Ragâ Sampurn Malkauns,,,madhyalayagatentritâlshivutaralagattiragâyamanmisrapahariragâsampurnmalkauns
m1pp_3119,1737,013,347,L'orniere,Collection d'Arnell~Andréa,Coll AGE,1998,,lornierecollectiondarnell~andréacollage
m1pp_3120,9871,002,185,Deuce,KISS,Icon,2010,,deucekissicon
m1pp_3121,2935,014,163,Chicken Strut,Meters,Blues Story,2001,,chickenstrutmetersbluesstory
m1pp_3122,7899,017,154,Suite in sol minore BWV 995 - Gigue,Paul Beier,"Bach, J.S.: Works for Lute, Volume 2",2000,,suiteinsolminorebwv995giguepaulbeierbachjsworksforlutevolume2
m1pp_3123,8177,022,212,Det var dans bort i vägen,Sven-Ingvars,Gamla fina låtar 3,1991,,detvardansbortivägensveningvarsgamlafinalåtar3
m1pp_3124,8178,017,86,Everything Thermals,Thermals,"Live [at the Echoplex - December 7th, 2007]",2007,,everythingthermalsthermalsliveattheechoplexdecember7th2007
m1pp_3125,8654,0A4,115,Et,Garçons Bouchers,Les Garçons Bouchers,1987,,etgarçonsboucherslesgarçonsbouchers
m1pp_3126,8179,010,114,You Won't Get Any Blood From Me,Matt Pryor,May Day,,,youwontgetanybloodfrommemattpryormayday
m1pp_3127,6418,014,309,Held Him First,Deyampert feat. Clover,Nu Jazz Anthology,2007,,heldhimfirstdeyampertfeatclovernujazzanthology
m1pp_3128,1111,010,312,Remedy,Crookers feat. Miike Snow,Remedy,2010,,remedycrookersfeatmiikesnowremedy
m1pp_3129,8186,009,211,Decks'n'Mics,Felix XL,"Juice, Volume 6",2001,,decksnmicsfelixxljuicevolume6
m1pp_3130,6742,008,335,Impious War By A Dark Side,Infernal Kingdom,United by the Black Flag,2008,,impiouswarbyadarksideinfernalkingdomunitedbytheblackflag
m1pp_3131,1432,012,157,Old Blackie Blues,Helmut Qualtinger,Die Qualtinger-Songs,,,oldblackieblueshelmutqualtingerdiequaltingersongs
m1pp_3132,8192,002,256,Femmerne: Bremsen og fluen / Helmisbruden / Femspring / Stettelil / Agnete og havmanden,NordenFra,Vildesten brag,2006,,femmernebremsenogfluenhelmisbrudenfemspringstettelilagneteoghavmandennordenfravildestenbrag
m1pp_3133,8193,005,292,Prelude V,Ryan Teague,Six Preludes,2005,,preludevryanteaguesixpreludes
m1pp_3134,3498,011,197,Kapitel 11,Melchior Hala,Edgar Allan Poe 14: Die längliche Kiste,,,kapitel11melchiorhalaedgarallanpoe14dielänglichekiste
m1pp_3135,9046,006,121,Slow Wave Sleep,Scribe Machine,Replicant,,,slowwavesleepscribemachinereplicant
m1pp_3136,8198,014,183,I Wish,Skee-Lo,Alle 40 Goed 90's Volume 2,2013,,iwishskeeloalle40goed90svolume2
m1pp_3137,8201,0A3,294,Sweet Danger,Butts Band,Butts Band,1973,,sweetdangerbuttsbandbuttsband
m1pp_3138,9585,007,383,Bundi-Strata,Universal Being,Jupiter,1996,,bundistratauniversalbeingjupiter
m1pp_3139,8202,003,269,What Is His Name,P.I.D.,Here,1988,,whatishisnamepidhere
m1pp_3140,8207,004,187,晚頭仔水蛙,金門王與李炳輝,流浪到淡水,1997,,晚頭仔水蛙金門王與李炳輝流浪到淡水
m1pp_3141,8211,003,184,Cattle Call,Eddy Arnold,Legends of the Old West,2003,,cattlecalleddyarnoldlegendsoftheoldwest
m1pp_3142,9224,001,1893,Asa Di War - Part 1,Bhai Ravinder Singh Ji,Asa Di War,1997,,asadiwarpart1bhairavindersinghjiasadiwar
m1pp_3143,8213,007,315,Black Mountain,Nicole,Passion Spirit,,,blackmountainnicolepassionspirit
m1pp_3144,8216,010,216,garotas Duas perfeitas,Nil Bernardes,Totalmente Pokémon: A música do seu desenho predileto!,2000,unk.,garotasduasperfeitasnilbernardestotalmentepokémonamúsicadoseudesenhopredileto
m1pp_3145,6996,014,216,Making Love,Usher,Raymond v. Raymond,2010,,makingloveusherraymondvraymond
m1pp_3146,8219,011,336,Hunde,Walls Have Ears,Von Reitern und Königen,1991,,hundewallshaveearsvonreiternundkönigen
m1pp_3147,8232,003,175,Sangre Y Lagrimas,Silos,Laser Beam Next Door,2001,,sangreylagrimassiloslaserbeamnextdoor
m1pp_3148,8233,008,398,Still Alone in the Path of Life,Symbiosis,Wedard / Symbiosis,,,stillaloneinthepathoflifesymbiosiswedardsymbiosis
m1pp_3149,1127,001,-1,Bru Sleeps,Stefano Tucci,Electronic Adventure Music Scores,201 0,,brusleepsstefanotuccielectronicadventuremusicscores
m1pp_3150,6767,012,399,25 Years,Catch,"Pop & Wave, Volume 1: The Hits From the Fantastic 80's",1998,,25yearscatchpop&wavevolume1thehitsfromthefantastic80s
m1pp_3151,8240,005,353,de carbón,Los Gatos,Rock de la mujer perdida,1969,,decarbónlosgatosrockdelamujerperdida
m1pp_3152,559,002,192,Devenir folle,Erik Erik Arnaud,Comment je vis,2002,,devenirfolleerikerikarnaudcommentjevis
m1pp_3153,8250,001,253,Sielussani hiljaisuus,Mikko Siltala & Pasi Vainionperä,Sielussani hiljaisuus,2010,,sielussanihiljaisuusmikkosiltala&pasivainionperäsielussanihiljaisuus
m1pp_3154,4507,009,371,Fred friss oder stirb,Doctor Blocher,Free Fall Chicken Factory,1993,,fredfrissoderstirbdoctorblocherfreefallchickenfactory
m1pp_3155,4787,003,158,スクリーンの女,Boris,Pink,2005,,スクリーンの女borispink
m1pp_3156,8262,014,169,I Could Never Be Your Lover,Still Remains,The Serpetn,2009,,icouldneverbeyourloverstillremainstheserpetn
m1pp_3157,8263,002,328,Minor Blues,George Washingmachine & Ian Date,The Dee Why Sessions,,,minorbluesgeorgewashingmachine&iandatethedeewhysessions
m1pp_3158,8264,0A1,0,I Feel You,Depeche Mode,Songs of Faith and Devotion,1993,,ifeelyoudepechemodesongsoffaithanddevotion
m1pp_3159,1013,001,35,Apache,Shadows,The Final Tour,2004,,apacheshadowsthefinaltour
m1pp_3160,8268,010,262,Perdóname hermano,Pasión Vea,La Reina del Pay-Pay,,,perdónamehermanopasiónvealareinadelpaypay
m1pp_3161,8270,014,259,Airborn,Terminal Illness,Sons of Medusa,2001,,airbornterminalillnesssonsofmedusa
m1pp_3162,1517,005,285,Daybreak,Mank,Meridian,2004,,daybreakmankmeridian
m1pp_3163,8274,002,336,unknown,Ain Soph,Rituals,2002,,unknownainsophrituals
m1pp_3164,8276,004,312,Sunset,Chris Coco,The Art of Chill 2,2005,,sunsetchriscocotheartofchill2
m1pp_3165,3596,008,82,"The Althea Gibson/Robert Kennedy Middle School Orchestra, Mov. 2: The Middle of the Morning",Matthew Friedberger,Good-Bye Forever,,,thealtheagibsonrobertkennedymiddleschoolorchestramov2themiddleofthemorningmatthewfriedbergergoodbyeforever
m1pp_3166,8277,060,19,You Gotta Try,Max P & Madda,Focus on the 90s,,,yougottatrymaxp&maddafocusonthe90s
m1pp_3167,1698,007,259,Sexiest Librarian,My Morning Jacket,Evil Urges (Instrumentals),2008,,sexiestlibrarian
m1pp_3168,8279,005,0,F.I.R.,Me,"Private Fiction, Volume 10",2009,,firmeprivatefictionvolume10
m1pp_3169,9820,009,446,Psy Force United,Space Buddha vs. Toats3D,Party Leader,,,psyforceunitedspacebuddhavstoats3dpartyleader
m1pp_3170,8148,017,159,Nature Boy,Nat King Cole,The Smooth Smooth Ever!,2003,,natureboynatkingcolethesmoothsmoothever
m1pp_3171,4849,010,256,Kosong,Utopia,Utopai,2004,,kosongutopiautopai
m1pp_3172,2175,005,230,Bury Me,Finch,Finch,2008,,burymefinchfinch
m1pp_3173,8286,013,122,"Le duc d'Orleans, de la Suite en Re Mayor. Jacques Hotteterre",Horacio-Franco-y-Víctor-Flores,"De Bach, los Beatles y otros más",2004,,leducdorleansdelasuiteenremayorjacqueshotteterrehoraciofrancoyvíctorfloresdebachlosbeatlesyotrosmás
m1pp_3174,8289,008,0,たそがれ,Naoko Terai,小さな花〜アマポーラ,2008,,たそがれnaokoterai小さな花〜アマポーラ
m1pp_3175,6488,001,196,Ma che musica maestro,Raffaella Carrà,I grandi successi originali,2000,,machemusicamaestroraffaellacarràigrandisuccessioriginali
m1pp_3176,8292,015,187,Carnival in Rio,Toten Hosen,Learning English: Lesson 1,1991,,carnivalinriototenhosenlearningenglishlesson1
m1pp_3177,8294,012,106,"Chorale Partita ""Herr Jesu Christ, dich zu uns wend"": Versus 2",Georg Böhm,"Works for Organ, Volume 1: Chorale Partitas / Prelude, Fugue and Postlude in G minor",2002,,choralepartitaherrjesuchristdichzuunswendversus2georgböhmworksfororganvolume1choralepartitaspreludefugueandpostludeingminor
m1pp_3178,8298,051,3,Shutdown Hit,Robert Wear,"Hits, Volume 1",,,shutdownhitrobertwearhitsvolume1
m1pp_3179,1351,006,225,Tines Sang,Lars LiIlholt,Kald Det Kærlighed,1993,,tinessanglarsliilholtkalddetkærlighed
m1pp_3180,3158,0C2,138,Grace Kelly,Ärzte,Devil,2005,,gracekellyärztedevil
m1pp_3181,938,001,236,Left Outside Alone,Anastacia,Women That oMve You (disc 1),2006,,leftoutsidealone
m1pp_3182,8314,011,144,The Hardest Walk,Terry Edwards,"681 + Plays, Salutes & Executes",2002,,thehardestwalkterryedwards681+playssalutes&executes
m1pp_3183,8315,013,0,The Gun in My Hand,Johnny Nightmare,Kicking Satan Out of Hell,,,theguninmyhandjohnnynightmarekickingsatanoutofhell
m1pp_3184,8317,001,0,Apex,Absent Without Leave,Reborn EP,2006,,apexabsentwithoutleaverebornep
m1pp_3185,3424,011,365,War March,Andy James,Andy James,2011,,warmarchandyjamesandyjames
m1pp_3186,8903,008,211,Rejoice,U2,"1981-12-21: Lyceum Ballroom, London, UK",,,rejoiceu219811221lyceumballroomlondonuk
m1pp_3187,8320,008,249,Double Cup,DJ Rashad feta. Spinn,Double Cup,2013,,doublecupdjrashadfetaspinndoublecup
m1pp_3188,8322,0A1,135,High St. Yanks,Membranes,Pin Stripe Hype E.P.,1982,,highstyanksmembranespinstripehypeep
m1pp_3189,8324,008,185,It Comes With a Pool,James Newton Howard,Dinosaur,2000,,itcomeswithapooljamesnewtonhowarddinosaur
m1pp_3190,8325,018,162,Once More I Can See,Frank Wildhorn,Wonderland: Alice Thrugh a Whole New Looking Glass,2011,,oncemoreicanseefrankwildhornwonderlandalicethrughawholenewlookingglass
m1pp_3191,455,005,138,Marlborough Street Blues,Ian & Sylvia,Early Morning Rain,1965,,marlboroughstreetbluesian&sylviaearlymorningrain
m1pp_3192,8336,004,0,Rock and Roll,Iris,Iris IV,1990,,rockandrollirisirisiv
m1pp_3193,8337,0A1,287,Fret One,Ugly Winner,Inside Your Wave,2012,,fretoneuglywinnerinsideyourwave
m1pp_3194,8339,078,30,Scandals: Dirty Laundry,Robert Simon Thoma,Style Royale,,,scandalsdirtylaundryrobertsimonthomastyleroyale
m1pp_3195,2796,007,148,A Little Bit in Love,Patty Loveless,The Definitive Collection,,,alittlebitinlovepattylovelessthedefinitivecollection
m1pp_3196,2869,003,0,Nasty G irls,"TWA feat. Lady JoJo, Queen of the GoGo",Nasty Girls,1995,,nastygirlstwafeatladyjojoqueenofthegogonastygirls
m1pp_3197,8343,006,195,"An mich, nachts",Wenzel,Stirb mit mir ein Stück,1995,,anmichnachtswenzelstirbmitmireinstück
m1pp_3198,792,019,0,Purple Sky,Electrosoul System,Infinite in All Directions,2007,,purpleskyelectrosoulsysteminfiniteinalldirections
m1pp_3199,8355,003,310,Hydrogen,Front Line Assembly,Hrd Wired,1995,,hydrogenfrontlineassemblyhrdwired
m1pp_3200,8024,019,262,"Oh Bess, Oh Where's My Bess",Miles Davis & Gil Evans,The Complete Columbia Studio Recordings,,,ohbessohwheresmybessmilesdavis&gilevansthecompletecolumbiastudiorecordings
m1pp_3201,8364,005,165,Disillusie (Fop (Fop,Lukraaketaar,Fop Genade,2005,,disillusie(fop(foplukraaketaarfopgenade
m1pp_3202,9061,019,45,"Kantate, BWV 27 ""Wer weiß, wie nahe mir mein Ende?"": VI. Choral ""Welt, ade! ich bin dein müde""",Johann Sebastian Bach,"Bcah-Edition,-Volume-11:-Cantatas/Kantaten,-Volume-V",2000,,kantatebwv27werweißwienahemirmeinendevichoralweltadeichbindeinmüdejohannsebastianbachbcaheditionvolume11cantataskantatenvolumev
m1pp_3203,2842,004,366,DJ Tecate,Rollerball,Bathing Music,2000,,djtecaterollerballbathingmusic
m1pp_3204,4940,014,156,The Number,Mark Mothersbaugh,Safe Original Motion Picture Soundtrack,,,thenumbermarkmothersbaughsafeoriginalmotionpicturesoundtrack
m1pp_3205,8377,005,204,Es kann mit 40 wie mit 20 sein,Gaby Baginsky,Mein Portrait,2004,,eskannmit40wiemit20seingabybaginskymeinportrait
m1pp_3206,3373,011,173,Green Onions,Booker T. & The MG’s,Ministry of Sound: Funk Soul Classics,2011,,greenonionsbookert&themg’sministryofsoundfunksoulclassics
m1pp_3207,8383,027,120,Conduit droit rectangulaire isolé: European Hospital Georges Pompidou,Eric La Casa,Air.ratio,2006,,conduitdroitrectangulaireisoléeuropeanhospitalgeorgespompidouericlacasaairratio
m1pp_3208,8386,005,288,Ain't Nobody,Movnica,Why I Love You So Much / Ain't Nobody,1996,,aintnobodymovnicawhyiloveyousomuchaintnobody
m1pp_3209,3007,017,131,Why Do You Lie?,Wretched Ones,Less Is More,2003,,whydoyouliewretchedoneslessismore
m1pp_3210,7058,004,195,South California,CunninLynguists feat. Tunji,"Strange Journey, Volume Three",2014,,southcaliforniacunninlynguistsfeattunjistrangejourneyvolumethree
m1pp_3211,8398,001,267,Huilunsoittaja,Samuli Edelmann,Vain elämää 1992-2005,2005,,huilunsoittajasamuliedelmannvainelämää19922005
m1pp_3212,1310,004,207,Éirigh Suas a Stóirín,Karan Casey,The Winds Begin to Sing,2001,,éirighsuasastóirínkarancaseythewindsbegintosing
m1pp_3213,8400,006,216,"Concerto grosso in G major, Op. 3, No. 3, HWV 314: I. Largo e staccato. Allegro",Georg Friedrich Händel,"Concerti Grossi (Collegium Musicum feat. conductor: Vickor Alexeyev, oboe: Victor Hussu)",2004,,concertogrossoingmajorop3no3hwv314ilargoestaccatoallegro
m1pp_3214,8401,005,242,Slaughtered,Pantera,"Noize, Booze and Tattoos",,,slaughteredpanteranoizeboozeandtattoos
m1pp_3215,6973,014,249,Dirty Lil' Secret,Queensrÿche,Empire,2010,,dirtylilsecretqueensrÿcheempire
m1pp_3216,6537,011,101,El andariego,Alejandro Fernández,Concierto en Bellas Artes,,,elandariegoalejandrofernándezconciertoenbellasartes
m1pp_3217,2203,001,286,Expedition,Bobo Kantor,Big Aerials: Bobo Kantor,,,expeditionbobokantorbigaerialsbobokantor
m1pp_3218,4990,013,0,Provinssin jälkeen,Jenni Vartiainen,Seilissä,2021,,provinssinjälkeenjennivartiainenseilissä
m1pp_3219,7205,010,164,I Love Him So,Nikki Blu,"Campark Records: On the Northern Side, Volume 3",2002,,ilovehimsonikkiblucamparkrecordsonthenorthernsidevolume3
m1pp_3220,8407,006,201,Everybody Wants to Rule the World,Iigo Byrne,My World,,,everybodywantstoruletheworldiigobyrnemyworld
m1pp_3221,8409,004,163,Festival-of-the-Damned-,Blood and Sunshine,EP,,,festivalofthedamnedbloodandsunshineep
m1pp_3222,8420,008,183,The Moving Cymbal,"Michael Giles, Jamiqe Muir & David Cunningham",Ghost Dance,1995,,themovingcymbalmichaelgilesjamiqemuir&davidcunninghamghostdance
m1pp_3223,6904,008,151,[Jason Solo],Metallica,"1999-05-28: Globen Theater, Stockholm, Sweden",,,jasonsolometallica19990528globentheaterstockholmsweden
m1pp_3224,214,002,365,Nada,Robert Rich,Humidity,2000,,nadarobertrichhumidity
m1pp_3225,4235,003,365,The Star's Gone Out,Foehn,Ghost,1997,,thestarsgoneoutfoehnghost
m1pp_3226,8427,009,0,Killa Shit,Sheek Loch,"Cutmaster C Presents: Welcome to D-Block, Part 4",,,killashitsheeklochcutmastercpresentswelcometodblockpart4
m1pp_3227,823,007,421,Thee Cult of Henry Flynt,Horeback,"A Plague of Knowing: Singles, Splits, and Rarities",2013,,theecultofhenryflynthorebackaplagueofknowingsinglessplitsandrarities
m1pp_3228,8433,001,203,I'm Ready,Cherie,Cherie,2993,,imreadycheriecherie
m1pp_3229,8434,014,299,Cerberus,Amon Düül II,Vive La Trance,2007,,cerberusamondüüliivivelatrance
m1pp_3230,8435,002,230,The Whole World’s Watching,Walking Papers,Walking Papers,2012,,thewholeworld’swatchingwalkingpaperswalkingpapers
m1pp_3231,8442,008,312,Gensokyo Millennium,Bitplane,Tale of the Bamboo Cutter,2007,,gensokyomillenniumbitplanetaleofthebamboocutter
m1pp_3232,475,010,113,Strike Out,M. o. Brak,Think Abut It,1905,,strikeoutmobrakthinkabutit
m1pp_3233,9621,008,272,Too Beautiful,Will Kimbrough,Godsen,2003,,toobeautifulwillkimbroughgodsen
m1pp_3234,8450,025,147,Smooth Sunset,Pete Calandra & Scott P. Schreer,"Piano Solos, Volume 1",,,smoothsunsetpetecalandra&scottpschreerpianosolosvolume1
m1pp_3235,8456,019,107,Saudade efz um samba,João Gilberto,The Legendary João Gilberto: The Original Bossa Nova Recordings (1958-1961),1993,,saudadeefzumsamba
m1pp_3236,8457,006,266,Sugarlofa Mountain,Peter Kaer,Anthem,1986,,sugarlofamountainpeterkaeranthem
m1pp_3237,2876,004,0,Crumb,Youngman & Landstrumm,Shot at Dawn E.P.,2002,,crumbyoungman&landstrummshotatdawnep
m1pp_3238,1858,005,207,Sambatucada,Gaudino Da Costa feat. Gemma J,Dance Power 11,2004,,sambatucadagaudinodacostafeatgemmajdancepower11
m1pp_3239,3900,011,178,Happy Birthday Jane,Enemy,We'll Live and Die in These Towns,2007,,happybirthdayjaneenemywellliveanddieinthesetowns
m1pp_3240,8467,008,244,答應,李心潔,Man ♂ Woman,2003,,答應李心潔man♂woman
m1pp_3241,8468,011,202,Life,Giggs,Let Em Ave It,2010,,lifegiggsletemaveit
m1pp_3242,4415,012,143,Half-Breed King,BT & Nick Phoenix,300 Years Later :: CD v1.0,,,halfbreedkingbt&nickphoenix300yearslatercdv10
m1pp_3243,3273,005,246,Corazón de Melón,Trini Lopez,Ao Vivo Outra Vez,,,corazóndemelóntrinilopezaovivooutravez
m1pp_3244,6607,012,271,La venia bendita,Marco Antonio Solís,Una noche en Madrid (Live),2008,,laveniabendita
m1pp_3245,2520,001,0,Dr. Kiss Kiss,5000 Volts,Eldorado 2,2010,,drkisskiss5000voltseldorado2
m1pp_3246,8779,010,162,Around and Around,huck Berry,Chuck Berry Is on Top,9159,,aroundandaroundhuckberrychuckberryisontop
m1pp_3247,7187,002,233,Por Este Rio Acima,Fausto,Grande Grande é a viagem,,,poresterioacimafaustograndegrandeéaviagem
m1pp_3248,9955,010,245,Dark Side of Your Soul,Kiki Dee,The Ve ry Best Of,1994,,darksideofyoursoulkikideetheverybestof
m1pp_3249,42,0B1,266,Southern Star,Uriah Heep,Into the Wild,2011,,southernstaruriahheepintothewild
