m5_id,m5_cid,m5_number,m5_length,m5_title,m5_artist,m5_album,m5_year,m5_language,m5_filtering_attr
m5_3019,7882,13,156680,How Can I Be So Thirsty,Jerrod Niemann,Judge Jerrod & The Hung Jury,2010,English,howcanibesothirstyjerrodniemannjudgejerrod&thehungjury
m5_3020,7130,11,139000,Manha de Carnival (Carnival),Harry Belafonte,Banana Boat Song,1990,English,manhadecarnivalharrybelafontebananaboatsong
m5_3021,7883,9,223960,"God Rest Ye Merry, Gentlemen",Phil Keaggy,Miracle of Christmas (disc 2),,English,godrestyemerrygentlemenphilkeaggymiracleofchristmas
m5_3022,143,7,239226,If,Silver Rocket,Tesla,2008,English,ifsilverrockettesla
m5_3023,7887,6,211360,Perfect Day,Chris Whitley,Perfect Day,2000,English,perfectdaychriswhitleyperfectday
m5_3024,1211,4,,Mother Forest,Wotan,Epos,,English,motherforestwotanepos
m5_3025,384,308,29000,,Dezrok,Promos 4: Dance Beatz,,English,#dezrokpromos4dancebeatz
m5_3026,5691,25,64000,明日に向かって,有澤孝紀,デジモンアドベンチャー 歌と音楽集 Ver.2,,Japanese,明日に向かって有澤孝紀デジモンアドベンチャー歌と音楽集ver2
m5_3027,7899,17,154973,Suite in sol minore BWV 995 - Gigue,Paul Beier,"Bach, J.S.: Works for Lute, Volume 2",2000,[Multiple languages],suiteinsolminorebwv995giguepaulbeierbachjsworksforlutevolume2
m5_3028,7902,7,141000,Under A Stormy Sky,Daniel Lanois,Acadie (Goldtop Edition),2008,English,underastormyskydaniellanoisacadie
m5_3029,9983,16,123000,Twist and Shout,The Top Notes,Lo Mejor de Caiga Quien Caiga (disc 2),2000,English,twistandshoutthetopnoteslomejordecaigaquiencaiga
m5_3030,9323,4,223800,Something,Lasgo,Pray,2003,English,somethinglasgopray
m5_3031,7906,5,190000,The Christmas Song,Jackie Gleason,White Christmas,,English,thechristmassongjackiegleasonwhitechristmas
m5_3032,3434,15,210240,Be My Lover,Off the Beat,No Static,,,bemyloveroffthebeatnostatic
m5_3033,7912,6,169000,Leylil Eid,Mohamed Ali Ensemble,Al-Hawanem,,,leylileidmohamedaliensemblealhawanem
m5_3034,2821,14,211000,Chica Bomb,Dan Bălan,NRJ Summer Hits Only 2010,2010,[Multiple languages],chicabombdanbălannrjsummerhitsonly2010
m5_3035,1737,13,347000,L'orniere,Collection d'Arnell~Andréa,Coll AGE,1998,French,lornierecollectiondarnell~andréacollage
m5_3036,3325,1,,Biovaseline's Amphetamine Breakdown,Mega,Spam,,English,biovaselinesamphetaminebreakdownmegaspam
m5_3037,7921,5,157573,"Kantate, BWV 4 ""Christ lag in Todesbanden"": V. Coro Versus IV ""Es war ein wunderlicher Krieeg""",Johann Sebastian Bach,"Edition Bachakademie, Volume 2: Cantatas BWV 4-6 (Bach-Collegium Stuttgart feat. conductor: Helmuth Rilling)",,German,kantatebwv4christlagintodesbandenvcoroversusiveswareinwunderlicherkrieegjohannsebastianbacheditionbachakademievolume2cantatasbwv46
m5_3038,6648,4,617226,Wild Dogs,Tomy Bolin,Live at Northern Lights,,English,wilddogstomybolinliveatnorthernlights
m5_3039,7927,7,254000,Spring Can Really Hang You Up the Most,Ella Fitzgerald,Jazz at the Santa Monica Civic '72,1989,English,springcanreallyhangyouupthemostellafitzgeraldjazzatthesantamonicacivic72
m5_3040,7930,7,255093,Like That Sound (extended vocal mix),Syke'n'Sugarstarr & Jay Sebag,Big City Beats 14,2011,English,likethatsoundsykensugarstarr&jaysebagbigcitybeats14
m5_3041,7931,22,263960,Macho Macho,Austria3,Après Ski-Hits ,1999,German,machomachoaustria3aprèsskihits
m5_3042,1216,8,167373,Juliette's Window,Black Print,Quincy Shanks Samplre #5,,English,julietteswindowblackprintquincyshankssamplre#5
m5_3043,1520,10,275000,Loook Up,Trances Arc,XOXOX,2007,English,loookuptrancesarcxoxox
m5_3044,7935,,417000,Heute Nacht,ni ju san,Elevator Music,2005,German,heutenachtnijusanelevatormusic
m5_3045,484,12,178000,Es stieg ein Engel vom Olymp,Costa Cordalis,Das große deutsche Schlager - Archiv,,German,esstiegeinengelvomolympcostacordalisdasgroßedeutscheschlagerarchiv
m5_3046,7938,9,195733,I Refuse,The Cars,HearbteatC ity,2009,English,irefusethecarshearbteatcity
m5_3047,1214,7,290733,Good Morning Blues,Abi Wallenstein,Bluesculture in concert,2009,English,goodmorningbluesabiwallensteinbluescultureinconcert
m5_3048,931,12,457000,Prophecy (YK2000 mix),Front Line Assembly,Plastciity,2012,English,prophecyfrontlineassemblyplastciity
m5_3049,7942,11,161000,"Dýchaj, dýchaj (Karaoke tundra remix)",Hex,Ty a ja Remixed,2011,Slovak,dýchajdýchajhextyajaremixed
m5_3050,41,5,402840,Candy / All I Do Is Dream of You / Spring Is Here / 720 in the Books / It Happened in Monterey / What Can I Say After I Say I'm Sorry,Ella Fitzgerald,30 by Ella,1999,English,candyallidoisdreamofyouspringishere720inthebooksithappenedinmontereywhatcanisayafterisayimsorryellafitzgerald30byella
m5_3051,7409,5,297000,Psychedelic Warrior,Apocryphon,Apocryphon,2011,English,psychedelicwarriorapocryphonapocryphon
m5_3052,567,6,86293,Pleamar,Vicente Amigo,Poeta,1997,S.,pleamarvicenteamigopoeta
m5_3053,7947,9,196000,Αρκεί να είμαστε μαζί,Maraveyas Ilegál,Η Λόλα,2012,Greek,αρκείναείμαστεμαζίmaraveyasilegálηλόλα
m5_3054,7954,7,175000,Road to Glory (instrumental),Steve Quinzi,eCltic Memories Sampler,2010,English,roadtoglorystevequinzieclticmemoriessampler
m5_3055,3523,12,258628,My to vidíme,4D,Kryštal,2013,Slovak,mytovidíme4dkryštal
m5_3056,7956,16,174000,Old Man Boogie,"Eddie ""Cleanhead"" Vinson",1954: TheYear That Rocked the World,2005,EnUglish,oldmanboogieeddiecleanheadvinson1954theyearthatrockedtheworld
m5_3057,8577,6,822000,Inquinamento,Libra,Musica e Parole,,[Multiple languages],inquinamentolibramusicaeparole
m5_3058,7963,20,195306,Songs für Liam,Kraftklub feat. Casper,Bravo Hits 77,2012,English,songsfürliamkraftklubfeatcasperbravohits77
m5_3059,7965,13,105893,Maliserknnutspringdans från Aurskog,"Mats Berglund, Göran Häkansson, Atle Line Jenssen, & Olav Sæta",24 Polsdanser frå Finnskogen,2002,Norwegian,maliserknnutspringdansfrånaurskogmatsberglundgöranhäkanssonatlelinejenssen&olavsæta24polsdanserfråfinnskogen
m5_3060,7967,29,302720,Get Free (Andy C remix),Lazer Lazer feat. Amber Coffman,6,2013,Eglish,getfreelazerlazerfeatambercoffman6
m5_3061,7970,13,29000,Dans le plus noir de la nuit,Gilles Vigneault,Au bout du cœur,2003,French,dansleplusnoirdelanuitgillesvigneaultauboutducœur
m5_3062,2285,13,175226,Wargames,Lil' Louis,ISU BCR House,,,wargameslillouisisubcrhouse
m5_3063,2293,3,304000,Vengo a Dicer,Andy Montañez,Vengo  aDecir,1995,Spanish,vengoadicerandymontañezvengoadecir
m5_3064,7974,2,319226,He Cares,Stephanie Mills,Personal Inspirtaions,1994,English,hecaresstephaniemillspersonalinspirtaions
m5_3065,1174,17,204000,"Intermezzo in B minor, Op. 119 No. 1: Adagio",Johannes Brahms,Brahms: Compplete Works,2009,English,intermezzoinbminorop119no1adagiojohannesbrahmsbrahmscomppleteworks
m5_3066,9872,14,,Partir,LAREINE,Never Cage,2004,Japanese,partirlareinenevercage
m5_3067,7979,29,,I'm in the Lord's Army,Gaa Corporation,Baby's First Bible Songs,,,iminthelordsarmygaacorporationbabysfirstbiblesongs
m5_3068,8544,11,332973,madhyalaya gat en tritâl,Shivu Taralagatti,Ragâ Yaman / Misra Pahari / Ragâ Sampurn Malkauns,,Hindi,madhyalayagatentritâlshivutaralagattiragâyamanmisrapahariragâsampurnmalkauns
m5_3069,7988,1,263000,Je pense à toi comme je t'aime,Diane Tell,"Souvent, longtemps, énormément",2007,French,jepenseàtoicommejetaimedianetellsouventlongtempsénormément
m5_3070,7989,1,716173,Hu Blu Bin,Outre Mesure,Abacadaë,2009,French,hublubinoutremesureabacadaë
m5_3071,1095,4,92600,Silver Talkin' Spoon,The Whispertown 2000,Livin' in a Dream,2006,English,silvertalkinspoonthewhispertown2000livininadream
m5_3072,7998,2,371000,The Choke (Re-Grip),Skinny Puppy,Dig It,1986,English,thechokeskinnypuppydigit
m5_3073,7195,12,281000,Year of the Snake,Anggun,Echoe s,2012,English,yearofthesnakeanggunechoes
m5_3074,6921,22,103000,Five Little Monkeys,The Countdown Kids,50 Silly Songs,2010,,fivelittlemonkeysthecountdownkids50sillysongs
m5_3075,3356,14,254853,Never Be the Same Again,"Melanie C feat. Lisa ""Left Eye"" Lopes",40 Jaar Top 40 1999-2000,,English,neverbethesameagainmelaniecfeatlisalefteyelopes40jaartop4019992000
m5_3076,8011,2,248293,I Will Haunt You,Oneida,Rated O,2009,English,iwillhauntyouoneidaratedo
m5_3077,8012,6,198946,Du bringst mich nicht runter,Abwärts,Rom,1996,Germa,dubringstmichnichtrunterabwärtsrom
m5_3078,4889,19,240173,Tic Toc (Magic Music mix),Klea,Ministry of Sound: Club Nation Ibiza,2002,English,tictockleaministryofsoundclubnationibiza
m5_3079,6796,4,248466,This Is My Favorite Cage,Joe Henry,Blood From Stars,,English,thisismyfavoritecagejoehenrybloodfromstars
m5_3080,3659,16,212780,Eeparisobagu,T. Brinda & T. Mukta,"T. Brinda & T. Mukta concert at Madras Music Circle, 1968",,,eeparisobagutbrinda&tmuktatbrinda&tmuktaconcertatmadrasmusiccircle1968
m5_3081,9355,,850173,"Piano Concerto No. 2 in F minor, Op. 21: I. Maestoso",Frédéric Chopin,The Classical Collection 56: Chopin: Romantic Masterpieces,1994,English,pianoconcertono2infminorop21imaestosofrédéricchopintheclassicalcollection56chopinromanticmasterpieces
m5_3082,8024,19,262666,"Oh Bess, Oh Where's My Bess (take 5)",Miles Davis & Gil Evans,The Complete Columbia Studio Recordings,,English,ohbessohwheresmybessmilesdavis&gilevansthecompletecolumbiastudiorecordings
m5_3083,8025,11,163826,City Lights,Rick Treviño,Tribute to Tradition,1998,English,citylightsricktreviñotributetotradition
m5_3084,2172,1,276053,Breathe,Hexedene,Chokin on Lilies,,Englihs,breathehexedenechokinonlilies
m5_3085,8924,6,176693,Wenn ich einst groß bin,Heintje,Sene großen Erfolge,1990,German,wennicheinstgroßbinheintjesenegroßenerfolge
m5_3086,8035,29,160536,TAlways,Weezer,KROQ Kevin & Bean: Swallow My Eggnog,2001,Engblish,talwaysweezerkroqkevin&beanswallowmyeggnog
m5_3087,9243,2,244373,Little Fluffy Clouds,The Orb,Amberdelic Space,0107,English,littlefluffycloudstheorbamberdelicspace
m5_3088,8043,9,388000,La última luna,Emmanuel,En gira,1993,Spanish,laúltimalunaemmanuelengira
m5_3089,6333,D4,410000,You Shouldn't Do That,Hawkwind,The Collection,1986,English,youshouldntdothathawkwindthecollection
m5_3090,3118,6,262000,Cállate,Wisin & Yandel,Los vaqueros: el regreso: Deluxe Edition,2011,Spanish,cállatewisin&yandellosvaqueroselregresodeluxeedition
m5_3091,138,1,136026,On a Clear Day,久石譲,Kiki's_Delivery_Service,,English,onaclearday久石譲kikisdeliveryservice
m5_3092,8052,B1,317000,Behind,Depeche Modee,Music for the Masses,1987,English,behinddepechemodeemusicforthemasses
m5_3093,3213,24,143173,"L'Italiana in Algeri: Act I, Final Scene. ""Dite: chi è quella femina?""",Gioachino Rossini,L'IItaliana in Algeri (Cappella Coloniensis feat. conductor: Gabriele Ferro),1990,English,litalianainalgeriactifinalsceneditechièquellafeminagioachinorossiniliitalianainalgeri
m5_3094,8054,2,294733,"Young, loud & proud",Roots'n'Boots,"Young, loud & proud",,English,youngloud&proudrootsnbootsyoungloud&proud
m5_3095,8539,3,608266,ミニドラマ「どれみのなっがーい一日」,春風どれみ（千葉千恵巳）,おジャ魔女どれみ♯ MAHO堂 CDコレクション ソロ 春風どれみ,2000,Japanese,ミニドラマ「どれみのなっがーい一日」春風どれみ（千葉千恵巳）おジャ魔女どれみ♯maho堂cdコレクションソロ春風どれみ
m5_3096,7891,5,219000,OMF,H.U.C.,"Trance Magic, Volume 1",2002,English,omfhuctrancemagicvolume1
m5_3097,8060,12,458493,Sonata in A (iii),Jacqueline du Pré,A Cello Recital,1999,English,sonatainajacquelinedupréacellorecital
m5_3098,7908,A4,211000,I Keep Looking for a Better Way,David Oliver,Rain Fire,1979,English,ikeeplookingforabetterwaydavidoliverrainfire
m5_3099,4989,14,247896,Antares,Jim Norman/Grafite,"Time Changes, Times Change",,English,antaresjimnormangrafitetimechangestimeschange
m5_3100,8067,4,223400,We Will Win,Michael Bradley,Lonely Soldier Boy II - an acoustic album,,English,wewillwinmichaelbradleylonelysoldierboyiianacousticalbum
m5_3101,565,6,198999,Anyway,Family,Anyway...,2003,English,anywayfamilyanyway
m5_3102,3324,18,228240,Take On Me,a-ha,Hairbrush Divas presents Sing-A-Long Summer,2005,English,takeonmeahahairbrushdivaspresentssingalongsummer
m5_3103,8073,,216000,Songs for Violin and Orchestra: 6. Sweet and Low-Down,George Gershhwin,Gershwin Fantasy,1998,English,songsforviolinandorchestra6sweetandlowdowngeorgegershhwingershwinfantasy
m5_3104,8076,13651244,Pieces of You in Me,17,180000,Poison the Well,The Opposite of December / Tear From the Red,2012,17180000poisonthewell
m5_3105,8080,2,171866,Canefield Blues,Andy Cowan,Train I'm On,1998,English,canefieldbluesandycowantrainimon
m5_3106,4329,8,222000,Tha Swamp Thang,Shredhead,Playmobeel,1994,English,thaswampthangshredheadplaymobeel
m5_3107,9320,4,155293,Wohin mit Feuerstuhl?,Jörg Hilbert & Felix Janosa,Ritter Rost Hörspiel 8: Feuerstuhl,2009,German,wohinmitfeuerstuhljörghilbert&felixjanosaritterrosthörspiel8feuerstuhl
m5_3108,4176,13,293066,Plaistow Patricia,Ian Dury and The Blockheads,Reasons to Be Cheerful,n.a.,English,plaistowpatriciaianduryandtheblockheadsreasonstobecheerful
m5_3109,792,19,,Pruple Sky (Lomax remix),Electrosoul System,Infinite in All Directions,2007,English,prupleskyelectrosoulsysteminfiniteinalldirections
m5_3110,8103,4,,December,Steve Stoll,Beat Box,1999,Engliish,decemberstevestollbeatbox
m5_3111,3290,12,,Farewell (To Setting Flowers),Electric Electric Litany,Enduring Days You Will Overcome,2014,English,farewellelectricelectriclitanyenduringdaysyouwillovercome
m5_3112,3643,unk.,209000,Hungry for Love,Whitesnake,Slide It In,2009,English,hungryforlovewhitesnakeslideitin
m5_3113,3478,17,213600,Catch Me,Bandits,"Fit for Fahr'n, Volume 11",,English,catchmebanditsfitforfahrnvolume11
m5_3114,9391,16,256333,Naem,Marissa Anglin,Pure R&B 3,,English,naemmarissaanglinpurer&b3
m5_3115,8494,3,187266,Yankee Doodle,Broadway Quartet feat. Charles Harrison,Freedom: Songs From the Heart of America,2002,English,yankeedoodlebroadwayquartetfeatcharlesharrisonfreedomsongsfromtheheartofamerica
m5_3116,8113,5,150000,,Führs & Fröhling,Ammerland,2010,English,#führs&fröhlingammerland
m5_3117,8119,7,221773,L'Homme de la situation,Amandine Bourgeois,Hitbox 03 2009,2009,English,lhommedelasituationamandinebourgeoishitbox032009
m5_3118,3691,3,297000,Guardian,The Broadcasters,The Broadcast EP,2012,English,guardianthebroadcastersthebroadcastep
m5_3119,8123,10,465000,Lights of Arctica (Metanoya reprise),Koan,Talking Stones,2005,English,lightsofarcticakoantalkingstones
m5_3120,8125,17,157000,Pure White (outro),Blazo,Colors of Jazz,2011,English,purewhiteblazocolorsofjazz
m5_3121,415,10,292093,"Journey of 1,000 Years",KISS,Psycho Circus,,English,journeyof1000yearskisspsychocircus
m5_3122,7614,14,301173,The Whole of the Moon,The Waterboys,Dave Fanning's Fab 50,2005,English,thewholeofthemoonthewaterboysdavefanningsfab50
m5_3123,2469,4,212040,Mog and the Baby,Judith Kerr,The Big Mog CD,,,mogandthebabyjudithkerrthebigmogcd
m5_3124,8143,76,4000,[silence],Tobacco,Ultima II Massage,20 14,English,silencetobaccoultimaiimassage
m5_3125,8144,4,383333,Life Is the Song We Sing,Lee Ritenour,Friendship,1992,English,lifeisthesongwesingleeritenourfriendship
m5_3126,8148,17,159320,Nature Boy,Nat King Cole,The Best Smooth Jazz... Ever!,2003,English,natureboynatkingcolethebestsmoothjazzever
m5_3127,1093,3,287960,Louisiana Sunset,Passpoort,Blues Roots,1991,English,louisianasunsetpasspoortbluesroots
m5_3128,8152,11,80000,La mère Michel,unk.,"La Ronde des tout petits, Volume 2",1999,French,lamèremichelunklarondedestoutpetitsvolume2
m5_3129,8153,6,214000,Turning Point,Inch-time,As the Moon Draws Water,2006,English,turningpointinchtimeasthemoondrawswater
m5_3130,4673,1,287000,Get Up for Love,Ned Dohey,Hard Candy,2005,English,getupforloveneddoheyhardcandy
m5_3131,8156,11,252720,sUck XESS [success],XESS,psyCHohoslic bAstard creW,2005,[uMltiple languages],suckxesssuccessxesspsychohoslicbastardcrew
m5_3132,3183,4,166653,Leg' dein Herz in meine Hände,Roy lack,Ganz in weiß,1999,German,legdeinherzinmeinehänderoylackganzinweiß
m5_3133,3982,8,269720,Hallo,VanGogh,With a Single Eye,2004,Englsish,hallovangoghwithasingleeye
m5_3134,7289,13,247360,Dance of Solitude,Shadrane,Temporal,2008,English,danceofsolitudeshadranetemporal
m5_3135,222,6,,Where the Girls Are,Billy Currington,That's Just Me,,,wherethegirlsarebillycurringtonthatsjustme
m5_3136,679,17,unk.,Pass That Dutch,Missy Elliott,"Triple J: Hottest 100, Volume 11",2004,English,passthatdutchmissyelliotttriplejhottest100volume11
m5_3137,8167,6,273040,Up on Cripple Creek,The Band,"Anthologgy, Volume 1",,English,uponcripplecreekthebandanthologgyvolume1
m5_3138,5365,1,310000,Murder The World,Mental Wreckage,Structural Chaos,2004,,murdertheworldmentalwreckagestructuralchaos
m5_3139,8172,9,,Stellar remember,Cyborg Jeff,Pixelization,2002,,stellarremembercyborgjeffpixelization
m5_3140,8176,14,unknown,People Will Do Almost Anything to Avoid Pain,Anthony,Personal Power II,,English,peoplewilldoalmostanythingtoavoidpainanthonypersonalpowerii
m5_3141,9335,7,497093,Fine and Mellow,Magnolia Jazzband & Topsy Chapman,Live at Oslo Concert Hall,2008,English,fineandmellowmagnoliajazzband&topsychapmanliveatosloconcerthall
m5_3142,2785,6,269000,Chicken C,Ahkmed,Chicxulub,,English,chickencahkmedchicxulub
m5_3143,5335,9,131799,When You Called  My Name,Newsboys,Going Public,,English,whenyoucalledmynamenewsboysgoingpublic
m5_3144,8187,12,103920,"Ah, Disciplinarian of Sorrow",中河健 & 阿知波大輔,Mana Khemia 2 ~Fall of Alchemy~ Alchemic Symphony,2009,English,ahdisciplinarianofsorrow中河健&阿知波大輔manakhemia2~fallofalchemy~alchemicsymphony
m5_3145,4909,9,430786,Righteous,The Night Terrors,Back to Zero,2999,English,righteousthenightterrorsbacktozero
m5_3146,8194,13,322000,What You're Asking,,The Woodstock Revival Live,1989,Engliish,whatyoureasking#thewoodstockrevivallive
m5_3147,3339,12,,U Know Who U R,Intimidation One,Fallen Heroes,,,uknowwhourintimidationonefallenheroes
m5_3148,8196,12,,"They, Indifferent",Ogreishh Organism,偽者の時間,,English,theyindifferentogreishhorganism偽者の時間
m5_3149,8203,4,224000,Lalala Love,Kenneth & The Knutters,Bästa!,1997,Swedish,lalalalovekenneth&theknuttersbästa
m5_3150,8206,9,,Transilvanian Hunger,Annorkoth,Silent Woods,2011,English,transilvanianhungerannorkothsilentwoods
m5_3151,5337,9,232000,Yine Vurdu Aşk,Dilek Budak,Yine Vurdu Aşk,2003,Turkish,yinevurduaşkdilekbudakyinevurduaşk
m5_3152,8686,2,220000,Make My Day,Flamingo Star,East Volume Lotus - Mixed by Ping,2009,English,makemydayflamingostareastvolumelotusmixedbyping
m5_3153,8220,4,151000,I'm Nobody's Baby,Joanie Sommers,Let's Talk About Love,1962,English,imnobodysbabyjoaniesommersletstalkaboutlove
m5_3154,8223,17,903533,"Roméo et Juliette: Acte V. ""O ma femme! Oma bien-aimée!"" (Roméo)",Charles-François Gounod,"Roméo et Juliette (Chœr et Orchestre du Capitole de Toulouse, feat. conductor: Michel Plasson, singers: Alagna, Gheorgiu, van Dam)",1998,,roméoetjulietteactevomafemmeomabienaimée
m5_3155,2092,6,351000,יותר ברור,דודו טסה,אחרי לילה של רעש,2010,Hebrew,יותרברורדודוטסהאחרילילהשלרעש
m5_3156,4712,4,160253,Black Thread,Blaudzun,Blaudzun,2008,Englishh,blackthreadblaudzunblaudzun
m5_3157,8227,211,6000,Harp Gliss Opening,Lisa Burns,"Drones, Drums & Hits",,English,harpglissopeninglisaburnsdronesdrums&hits
m5_3158,4313,1,275000,Original Rags,Scott Joplin,,1997,English,originalragsscottjoplin#
m5_3159,5525,9,,21 gramos,Abram,Necrópolis,2004,Spanish,21gramosabramnecrópolis
m5_3160,5632,12,228800,Take Me to the River,Al Green,Compact Command Performances: 14 Greatest Hits,1984,English,takemetotheriveralgreencompactcommandperformances14greatesthits
m5_3161,8237,5,155000,Beach Barbeque,Keith Mansfield,Music for Summer,,English,beachbarbequekeithmansfieldmusicforsummer
m5_3162,9599,3,269000,What Am I Supposed To Do,Celly Cel,Heat 4 Yo Azz,,,whatamisupposedtodocellycelheat4yoazz
m5_3163,1142,4,269440,Destroy All Night,Pistols Of Dawn,Anchor and The Noose [EP],,English,destroyallnightpistolsofdawnanchorandthenooseep
m5_3164,716,6,127093,Meom,Randy Newman,The Natural,,English,meomrandynewmanthenatural
m5_3165,4719,18,236000,Ööpäev,Urmas Alender,"Kogutud teosed: Esimene osa, 1968–1980",2000,Estonian,ööpäevurmasalenderkogutudteosedesimeneosa1968–1980
m5_3166,4164,34,,Historical Perspective (d),Keith Mansfield,Historical Perspective,1982,English,historicalperspectivekeithmansfieldhistoricalperspective
m5_3167,8248,9,180320,Runo Ericsson Part 3,Alboth!,Amor Fati,,,runoericssonpart3albothamorfati
m5_3168,1412,8,,Interview 4,Death Cab for Cjutie,2005-08-30: KEXP  Live,,EEnglish,interview4deathcabforcjutie20050830kexplive
m5_3169,8251,7,388906,The Three Kings & I,Trans-Siberian,The Christmas Attic,,English,thethreekings&itranssiberianthechristmasattic
m5_3170,7756,8,224000,死神の岬へ,スピッツ,スピッツ,2000,Japanese,死神の岬へスピッツスピッツ
m5_3171,8254,,91560,Im wunderschönen Monat Mai,Robert Schumann,Dichtersliefde,2004,[Multiple languages],imwunderschönenmonatmairobertschumanndichtersliefde
m5_3172,9678,11,,[untitled],S-Max,StreetleNvel Surrealizm E.P.,2001,English,untitledsmaxstreetlenvelsurrealizmep
m5_3173,8257,10,199760,Boom,Anastacia,Fussball WM - Die Party Hits 2014,2014,[Multiple languages],boomanastaciafussballwmdiepartyhits2014
m5_3174,8258,3,219000,Swanky Whilst You Sleep,BoSoGa,Recollective,2011,English,swankywhilstyousleepbosogarecollective
m5_3175,6999,10,305733,Matter,Tinu Heiniger,Am See,2004,"German, Swiss",mattertinuheinigeramsee
m5_3176,8260,1,92000,Pipes and Drunx,Bastards on Parade,"The Celtic Punk Sampler, Volume XIV: Spain",2009,Spanish,pipesanddrunxbastardsonparadethecelticpunksamplervolumexivspain
m5_3177,8261,5,420093,Trans Tanz,The German Jazz Masters,Old Friends,2000,German,transtanzthegermanjazzmastersoldfriends
m5_3178,4590,3,169200,Maziet parunāt,Detlef,Tu izliecies par sevi,2004,[Multiple languages],mazietparunātdetleftuizlieciesparsevi
m5_3179,8272,5,171280,Uplift,Andrew Eigel,545: Five Songs for Five Bucks,,English,upliftandreweigel545fivesongsforfivebucks
m5_3180,6451,4,258000,Tu poder sobre mí,Javier Calamaro,Iluminado,2001,Spanish,tupodersobremíjaviercalamaroiluminado
m5_3181,9331,3,286000,61 Seconds,The Outfield,Brazil,,English,61secondstheoutfieldbrazil
m5_3182,9795,3,775000,"Triple Concerto for Violin, Cello & Piano in C major, op. 56: III. Rondo all polacca",Ludwig van Beethoven,Triple Concerto,2012,English,tripleconcertoforviolincello&pianoincmajorop56iiirondoallpolaccaludwigvanbeethoventripleconcerto
m5_3183,8285,23,Wanda Jackson,He's My Everything,Wanda Jackson,Tears Will Be the Chaser for the Wine,1997,English,hesmyeverythingwandajacksontearswillbethechaserforthewine
m5_3184,4729,7,228120,The Blues Are Brewin',Billie Holiday,Lady Sings the Blues,,English,thebluesarebrewinbillieholidayladysingstheblues
m5_3185,8293,1,396266,Dancing eMn,The Buddy Rich Big Band,Burning for Buddy: A Tribute to the Music of Buddy Rich,1994,English,dancingemnthebuddyrichbigbandburningforbuddyatributetothemusicofbuddyrich
m5_3186,8740,8,224773,Na tasha,The Gipsy Boys,Hot Club de France,2005,English,natashathegipsyboyshotclubdefrance
m5_3187,8300,13,,Questão de ordem (com The Beat Boys),Gilberto Giil,Gilberto Gil: Frevo JRasgado,1998,Portuguese,questãodeordemgilbertogiilgilbertogilfrevojrasgado
m5_3188,3733,15,37000,"SINGLE JACK HAMMER, AMBIENCE, CONSTRUCTION",Sound Ideas,6011 Construction 1,,,singlejackhammerambienceconstructionsoundideas6011construction1
m5_3189,8302,10,190000,Lillis Melodie,Niki Reiser,Im Winter ein Jahr,2008,German,lillismelodienikireiserimwintereinjahr
m5_3190,8308,10,293493,Step Aside,Vital Information,Easier Done Than Said,1992,English,stepasidevitalinformationeasierdonethansaid
m5_3191,8310,5,184173,Take Me in Your Arms (Rock Me a Little While),Chris Clark,The Motown Collection,2005,English,takemeinyourarmschrisclarkthemotowncollection
m5_3192,8877,9,280933,Pensando como una acelga,Patricio Rey y sus Redonditos de Ricota,Momo Sampler,2000,Spanish,pensandocomounaacelgapatricioreyysusredonditosdericotamomosampler
m5_3193,8316,4,195000,Queen of Clubs,KC and The Sunshine Band,Do It Good,2012,English,queenofclubskcandthesunshinebanddoitgood
m5_3194,8326,3,791813,[untitled],Akio Suzuki,Mogari III,2003,English,untitledakiosuzukimogariiii
m5_3195,8331,13,165480,Das kältere Herz,Charnell feat. LEGZ,Übernahme,2004,German,daskältereherzcharnellfeatlegzübernahme
m5_3196,8332,43,106000,Soca Jam 2,Dave James,"Rnb, Hip Hop",2009,Englsh,socajam2davejamesrnbhiphop
m5_3197,8334,9,276000,RUN AWAY,BENI,COVERS3:,2013,Japanese,runawaybenicovers3
m5_3198,8335,15,245000,Albert's Groove,Dave D'Angelico,The Blues According to TexVas Son,,English,albertsgroovedavedangelicothebluesaccordingtotexvasson
m5_3199,7717,12,298200,When You Were Mine,Cyndi Lauper,Time After Time: The Best Of,2000,English,whenyouwereminecyndilaupertimeaftertimethebestof
m5_3200,8344,7,259000,Look Who's Alone Tonight,Robbie Nevil,Wot's It to Ya: Best Of,1999,English,lookwhosalonetonightrobbienevilwotsittoyabestof
m5_3201,8348,19,215000,Begin the Beguine,Bing Crosby,It's Easy to Remember,,English,beginthebeguinebingcrosbyitseasytoremember
m5_3202,8353,4,678000,Map of the Universe,Kenosha Kid,Monster Manual,,English,mapoftheuniversekenoshakidmonstermanual
m5_3203,6838,12,,Douze Études: XII. Pour Les Accords,Claude Debussy,The Debussy Edition,,,douzeétudesxiipourlesaccordsclaudedebussythedebussyedition
m5_3204,8356,14,749866,Baby Please Don't Go,Al Kooper,Easy Does It,1970,English,babypleasedontgoalkoopereasydoesit
m5_3205,8359,1,117000,Eminemi suuhun ja hommiin (intro),Raili's People,Eminem Style,2008,Finnish,eminemisuuhunjahommiinrailispeopleeminemstyle
m5_3206,7545,3,244000,,Peter Schilling,Tauch' mit mir in eine neue Zeit,2006,German,#peterschillingtauchmitmirineineneuezeit
m5_3207,7197,D1,380466,The Deathless Horsie,Frank Zappa,Shut Up 'n Play Yer Guitar,1982,English,thedeathlesshorsiefrankzappashutupnplayyerguitar
