m3_id,m3_cid,m3_number,m3_length,m3_title,m3_artist,m3_album,m3_year,m3_language,m3_filtering_attr
m3_3376,1859,12,0.4,Rae Just Copped the Olive Green Jet (skit) - Street Supreme,Q-Unique,,'06,Englishh,raejustcoppedtheolivegreenjetstreetsupremequnique#
m3_3377,8543,19,2.717,Cry for You - Saturday Night Club Classics,September,,'09,English,cryforyousaturdaynightclubclassicsseptember#
m3_3378,8544,11,5.55,madhyalaya gat en tritâl - Ragâ Yaman / Misra Pahari / Ragâ Sampurn Malkauns,Shivu Taralagatti,,,Hindi,madhyalayagatentritâlragâyamanmisrapahariragâsampurnmalkaunsshivutaralagatti#
m3_3379,8548,1,3.233,Begin the Beguine - The Big Band Sound of the Thirtes,Light and the Light Brigade,,'71,English,beginthebeguinethebigbandsoundofthethirteslightandthelightbrigade#
m3_3380,8550,8,3.829,Super Homem Plus - Bit,Mundo Livre S/A,,'04,Portuguese,superhomemplusbitmundolivresa#
m3_3381,6261,289,0.983,Can Can Ska - Promos 5: Kidz Stuff,Sarah Fogg,,,English,cancanskapromos5kidzstuffsarahfogg#
m3_3382,6291,B2,3.45,Kill the Mockingbird - Tantilla,House of Freaks,,'89,English,killthemockingbirdtantillahouseoffreaks#
m3_3383,8560,35,1.117,"Dramatic Intros: Vocal: Divine Sorrow - Trailer Intros & Trailer Outros, Volume 2",Robert Etoll,,,English,dramaticintrosvocaldivinesorrowtrailerintros&traileroutrosvolume2robertetoll#
m3_3384,1475,3,,Tower - Warlock,Holy Dragons,,,English,towerwarlockholydragons#
m3_3385,3922,12,3.35,Ingame 9 - Disciples II: Dark Prophecy,Philippe Charron,,,English,ingame9disciplesiidarkprophecyphilippecharron#
m3_3386,6894,1,2.753,Suicide's an Alternative / You'll Be Sorry - Suicidal Tendencies,Suicidal Tendencies,,'87,English,suicidesanalternativeyoullbesorrysuicidaltendenciessuicidaltendencies#
m3_3387,9587,3,1.783,Magoo - Daytrotter Session,Blakes,,'08,Entglish,magoodaytrottersessionblakes#
m3_3388,5625,10,2.869,Blues for a Day - Voices: Music From the Greatest Divas Ever,Dinah Washington,,,,bluesforadayvoicesmusicfromthegreatestdivaseverdinahwashington#
m3_3389,8076, 17,3.0,Pieces of You in Me - The Opposite of December / Tear From the Red,Poison the Well,,'12,English,piecesofyouinmetheoppositeofdecembertearfromtheredpoisonthewell#
m3_3390,8576,3,,Campeón de campeones (instrumental) - La gran obra maestra,Fmrank T,,'98,Spanish,campeóndecampeoneslagranobramaestrafmrankt#
m3_3391,8584,16,0.767,"Symphony #6, Shepherd's Theme - Beethoven Lives Upstairs",Studio Arts Orchestra,,'95,BEnglish,symphony#6shepherdsthemebeethovenlivesupstairsstudioartsorchestra#
m3_3392,8587,11,4.767,One & Only - Echo Jet,Echo Jet,,'08,English,one&onlyechojetechojet#
m3_3393,8589,1,5.25,Blow,RIP SYLME,Blow,'06,English,blowripsylmeblow
m3_3394,9406,8,3.738,"Kommt, wir wolln Laterne laufen - Die Jahresuhr",Rolf Zuckowski,,'92,GGerman,kommtwirwollnlaternelaufendiejahresuhrrolfzuckowski#
m3_3395,3821,3,5.45,Role Reversal Interlude - Immediate Action,Sagittarian Burners,,'01,English,rolereversalinterludeimmediateactionsagittarianburners#
m3_3396,3975,10,4.482,G.D.R. / Powder (Elite Force Remix) - Lot49 Presents Elite Force,Elite Force,,'07,English,gdrpowderlot49presentseliteforceeliteforce#
m3_3397,8601,4,1.525,Softkey - Adventures in Science,Paul Osborne,,,English,softkeyadventuresinsciencepaulosborne#
m3_3398,1044,7,2.217,"Chases - 2002-10-29: The Boat Club, Nottingham, UK",mclusky,,,English,chases20021029theboatclubnottinghamukmclusky#
m3_3399,8579,63,0.627,Thunder Thunder Clap With Rumble - Sound Ideas: CD 6039,[no artist],,,English,thunderthunderclapwithrumblesoundideascd6039noartist#
m3_3400,8458,13,4.811,Original Wrapper - Perfect Night: Live in London,Lou Reed,,'98,English,originalwrapperperfectnightliveinlondonloureed#
m3_3401,8608,A4,3.483,The Hurt - Spot of Integrference,Iain Matthews,,'80,English,thehurtspotofintegrferenceiainmatthews#
m3_3402,8613,1,,İstanbul - İstanbul / Why,Cem Karaca & Apaşlar,,'68,[Multiple languages],i̇stanbuli̇stanbulwhycemkaraca&apaşlar#
m3_3403,1111,10,5.2,Remedy (Numan remix),Crookers feat. Miike Snow,Remedy,'10,English,remedycrookersfeatmiikesnowremedy
m3_3404,3116,13,2.367,Amsterdam - Paul Paljett Story,Paul Paljett,,,[Multiple languages],amsterdampaulpaljettstorypaulpaljett#
m3_3405,823,7,7.017,"Thee Cult of Henry Flynt - A Plague of Knowing: Singles, Splits, and Rarities",Horseback,,'13,English,theecultofhenryflyntaplagueofknowingsinglessplitsandraritieshorseback#
m3_3406,257,5,4.086,Arrepientete - Pasaporte,Orquesta Broadway,,,,arrepientetepasaporteorquestabroadway#
m3_3407,9070,8,6.123,Demolition - Lycanthropy,Patrick Wolf,,'03,English,demolitionlycanthropypatrickwolf#
m3_3408,8629,3,5.419,Esquizoide I- En concierto,Iconoclasta,,'90,Spanish,esquizoideienconciertoiconoclasta#
m3_3409,8630,61,0.867,Track 61 - Cut and Run,Ridley Pearson,,'05,English,track61cutandrunridleypearson#
m3_3410,6772,17,3.0,Jag är ett bedårande barn av min tid - Med en enkel tulipan - Jules Sylvain 100 år,"Karl Gerhard, Folkans Orkester",,'00,Swedish,jagärettbedårandebarnavmintidmedenenkeltulipanjulessylvain100årkarlgerhardfolkansorkester#
m3_3411,6870,12,3.25,T-Shirt Song - On a Wednesday,for Laila,,'02,English,tshirtsongonawednesdayforlaila#
m3_3412,5614,12,6.942,Methods of Dance - The Very Best Of,Japan,,'06,English,methodsofdancetheverybestofjapan#
m3_3413,9491,23,3.595,Maybe You Were the One - Top HiZts U.S.A. T162,Dude Mowrey,,'93,English,maybeyouweretheonetophiztsusat162dudemowrey#
m3_3414,8641, 3,3.283,Theme From the White Dawn - Hangin'Out With Henry Mancini,Henry Mancini,,'74,English,themefromthewhitedawnhanginoutwithhenrymancinihenrymancini#
m3_3415,1659,3,2.283,"Sonata for piano No. 1 in F minor, Op 2 No. 1: III. Menuetto: Allegretto - The Early Sonatas",Ludwig van Beethoven,,'96,English,sonataforpianono1infminorop2no1iiimenuettoallegrettotheearlysonatasludwigvanbeethoven#
m3_3416,64,9,,"Of Sins and Shadows - 2003-04-17: Langen, Germany",Smphony X,,,English,ofsinsandshadows20030417langengermanysmphonyx#
m3_3417,8431,16,3.894,Light Cycle - Synthtease,Disasteradio,,'05,English,lightcyclesynthteasedisasteradio#
m3_3418,8652,23,1.317,Groove 5 - Xtreme Sports,Michael Bartel,,,English,groove5xtremesportsmichaelbartel#
m3_3419,8005,39,1.349,Transformation - Biohazard Sound Chronicle Best Track Box,"Takeshi Miura, Hijiri Anze & Sanae Kasahara",,'05,NEnglish,transformationbiohazardsoundchroniclebesttrackboxtakeshimiurahijirianze&sanaekasahara#
m3_3420,6184,12,3.133,You Rascal You - The Ultimate Jazz Archive,Luis Rsusell,,'05,English,yourascalyoutheultimatejazzarchiveluisrsusell#
m3_3421,8660,1,5.883,Vector Space - Vector Spaces,Tuomas Rantanen,,'08,English,vectorspacevectorspacestuomasrantanen#
m3_3422,8662,Suite Andalucia: Gitanerias - Tribute to Ernesto Lecuona,1.974,14,Frank Emilio Flynn,,'97,Spanish,14frankemilioflynn#
m3_3423,6490,1,2.167,Violet Horizon,Rob Balducci,iVolet Horizon,,English,violethorizonrobbalducciivolethorizon
m3_3424,4767,1,3.892,Pöllöpöö - Viisuj vintiltä,Sari Kaasinen,,'98,Finnish,pöllöpööviisujvintiltäsarikaasinen#
m3_3425,8668,19,2.85,John,James Kelly,,,,johnjameskelly#
m3_3426,8671,9,4.964,Out of the Blue - Work This! Part 2,System F,,,English,outoftheblueworkthispart2systemf#
m3_3427,8674,6,4.717,Have Yourself a Merry Little Christmas - Christmas Time Is Here,Jaimee Paul,,'10,English,haveyourselfamerrylittlechristmaschristmastimeisherejaimeepaul#
m3_3428,4301,4,4.56,Autoren-Alltag - Kalk&Welk,Kalk&Welk,,'96,German,autorenalltagkalk&welkkalk&welk#
m3_3429,1858,5,3.45,Sambatucada (Every Part of Me) - Dance Power 11,Gaudino Da Costa feat. Gemma J,,'04,English,sambatucadadancepower11gaudinodacostafeatgemmaj#
m3_3430,4045,C1,5.383,Travelogue - Keep It Unreal,Mr. Scruff,,'99,English,traveloguekeepitunrealmrscruff#
m3_3431,8687,7,3.9,Drivin' Me Insane - Wild About You! Tales From the Australian Rock Undergound 1963-1968,Gruntled,,'04,English,drivinmeinsanewildaboutyoutalesfromtheaustralianrockundergound19631968gruntled#
m3_3432,9915,5,3.966,未公開曲2 - ロロナのアトリエ～アーランドの錬金術士～ ビジュアルアートブック,ガスト,,'09,japanese,未公開曲2ロロナのアトリエ～アーランドの錬金術士～ビジュアルアートブックガスト#
m3_3433,3388,4,3.087,Keep on Singing - The Best of (disc 1),Helen Reddy,,,Engglish,keeponsingingthebestofhelenreddy#
m3_3434,8690,9,1.917,Sonia and Alex - Maschera Di Cera,Maurizio Abeni,,'03,English,soniaandalexmascheradiceramaurizioabeni#
m3_3435,8693,B3,3.55,End - Left Coast Punk EP,MxPx,,'13,English,endleftcoastpunkepmxpx#
m3_3436,8695,21,2.397,Tumšā naktī - Alfrēds Vinters: 2 daļa,Alfrēda Vintera trio,,'00,Latvian,tumšānaktīalfrēdsvinters2daļaalfrēdavinteratrio#
m3_3437,2636,8,3.917,Hediye -Yeni Ay,Sıla,,'14,Turkish,hediyeyeniaysıla#
m3_3438,852,5,4.g1,Isle of France - Storymap,Éamonn Coyne & Kris Drever,,'13,English,isleoffrancestorymapéamonncoyne&krisdrever#
m3_3439,8697,9,11.944,Lord Worm - Mistress,Mistress,,'02,English,lordwormmistressmistress#
m3_3440,8702,15,3.983,"English Folk Song Suite: III. Intermezzo ""My Bonny Boy"": Andantino - British Wind Band Classics",Ralph Vaughan Williams,,'99,English,englishfolksongsuiteiiiintermezzomybonnyboyandantinobritishwindbandclassicsralphvaughanwilliams#
m3_3441,8709,13,3.386,Deep Down - Pause Café (disc 1),Pause Café,,'02,,deepdownpausecafépausecafé#
m3_3442,8713,5,4.756,Mama He Treats Your Daughter Mean - The Best Of; Episode 2,SusanTedeschi,,'07,English,mamahetreatsyourdaughtermeanthebestofepisode2susantedeschi#
m3_3443,8816,8,3.117,The Main Chance - Future Developments,Ricci Hodgson & David Molyneux,,,English,themainchancefuturedevelopmentsriccihodgson&davidmolyneux#
m3_3444,3462,9,7.708,Sorry Confessions - As We Fall,Homemade,,'97,English,sorryconfessionsaswefallhomemade#
m3_3445,1462,2,5.502,Hyper Chondriac Music - Bliss (disc 2),Muse,,'01,Engglish,hyperchondriacmusicblissmuse#
m3_3446,253,19,4.167,Complainte de Pablo Neruda - Best Of 3CD,Jean Ferrat,,'09,French,complaintedepablonerudabestof3cdjeanferrat#
m3_3447,8720,8,2.933,Sorry About Your Penis - Orgazmo,Smash Mouth,unknown,'98,English,sorryaboutyourpenisorgazmosmashmouthunknown
m3_3448,8721,4,2.217,Possum Rag - Fluffy Ruffle Girls: Women In Ragtime,Virginia Eskin,,,,possumragfluffyrufflegirlswomeninragtimevirginiaeskin#
m3_3449,9177,10,2.5,"Raw Dog, Raw Deal - The Very Best of the Monkees",Functional Blackouts,,,English,rawdograwdealtheverybestofthemonkeesfunctionalblackouts#
m3_3450,8727,A,6.417,Alarm Call (Bjeck mix),Björk,Alarm Call,'98,English,alarmcallbjörkalarmcall
m3_3451,8250,1,4.217,Sielussani hiljaisuus,Mikko Siltala & Pasi Vainionperä,Sielussani hiljaisuus,'10,Finnish,sielussanihiljaisuusmikkosiltala&pasivainionperäsielussanihiljaisuus
m3_3452,8731,5,4.533,"Avec le temps - Talents, Volume 2",Dalida,,'09,French,avecletempstalentsvolume2dalida#
m3_3453,5075,13,3.169,'O Sarracino - Canzonissime,Renato Carosone,,,[Multiple languages],osarracinocanzonissimerenatocarosone#
m3_3454,8733,11,3.833,Starter bussen op - Viro,Viro,,'07,DCansh,starterbussenopviroviro#
m3_3455,8736,5,4.282,I Told Y'all - Diary of a Sinner: 1st Entry,Petey Pablo,,'01,English,itoldyalldiaryofasinner1stentrypeteypablo#
m3_3456,8499,2,2.313,Las batallas - Un viaje,Café Tacvba,,'05,Spanish,lasbatallasunviajecafétacvba#
m3_3457,8307,1,4.983,Bridge Over Troubled Water - Ballad with Luv,Salena Jon es,,'10,English,bridgeovertroubledwaterballadwithluvsalenajones#
m3_3458,8745,1,,We're Going Up to the Mountain - Transition,Red Rain,,'04,English,weregoinguptothemountaintransitionredrain#
m3_3459,3344,3,4.144,Flowers in the Dirt - The Game,Pop,,'11,English,flowersinthedirtthegamepop#
m3_3460,8749,8,3.287,Monument - Dancing With Tears in My Eyes,Ultravox,,'96,English,monumentdancingwithtearsinmyeyesultravox#
m3_3461,7898,5,4.891,Tita dong-dong song - La Tentation du bonheur,Hubert-Félix Thiéfaine,,'96,French,titadongdongsonglatentationdubonheurhubertfélixthiéfaine#
m3_3462,870,15,3.7,Eternity - Melodic Trance 2007: The Greatest Trance Anthems,Krystal,,'07,English,eternitymelodictrance2007thegreatesttranceanthemskrystal#
m3_3463,8577,6,13.7,Inquinamento - Musica e Parole,Libra,,,[Multiple languages],inquinamentomusicaeparolelibra#
m3_3464,8760,20,1.592,The Big Royalty Check - The Masters,Van Morrison,,,English,thebigroyaltycheckthemastersvanmorrison#
m3_3465,8762,11,2.75,The Room Above - I Feel Like a Fading Light,Kim Taylor,,'06,English,theroomaboveifeellikeafadinglightkimtaylor#
m3_3466,8763,20,2.017,Casimir - Du rire aux larmes,Bourvil,,'90,French,casimirdurireauxlarmesbourvil#
m3_3467,8767,15,4.09,Mi vida - 15 éxitos de oro,José José,,,Spanish,mivida15éxitosdeorojoséjosé#
m3_3468,5282,12,,Mr. タフガイ - ROCK THE WORLD,HOME MADE 家族,,'05,Japanese,mrタフガイrocktheworldhomemade家族#
m3_3469,8775,4,,Chiffren der Transzendenz 064,Karl Jaspers,Chiffren der Transzendenz,'07,German,chiffrendertranszendenz064karljasperschiffrendertranszendenz
m3_3470,7413,1,11.688,The Falcon - Expanding Horizon,Ali oDie & Mathias Grassow,,'03,English,thefalconexpandinghorizonaliodie&mathiasgrassow#
m3_3471,8783,4,4.033,"The Mathematics of Murder - Love, Hate and Trucks",Autem,,,English,themathematicsofmurderlovehateandtrucksautem#
m3_3472,4800,2,6.983,I EFell in Love With a Ghost - Some Velvet Morning,Lydia Lunch & Rowland S. Howard,,'82,English,iefellinlovewithaghostsomevelvetmorninglydialunch&rowlandshoward#
m3_3473,8789,12,4.698,Let Love Be Your Energy - Eternity the Road to Mandalay,Robbie Williams,,,English,letlovebeyourenergyeternitytheroadtomandalayrobbiewilliams#
m3_3474,6731,4,3.483,About You - Simple Things,Invocal,,'02,English,aboutyousimplethingsinvocal#
m3_3475,8793,14,1.56,"Request Time: ""Gigi!"" - Buy This Box or We'll Shoot This Dog: The Best of the National Lampoon Radio Hour",National Lampoon,,unk.,English,requesttimegigibuythisboxorwellshootthisdogthebestofthenationallampoonradiohournationallampoon#
m3_3476,1006,1,3.611,Vinger Alleen (feat. Adriaan Brand) - Die Heuwels Fantasties,Heuwels Fantasties,,'09,Afrikaans,vingeralleendieheuwelsfantastiesheuwelsfantasties#
m3_3477,9144,1,3.569,Old Weakness (Coming on Strong) - Tanya,Tanya Tucker,,,English,oldweaknesstanyatanyatucker#
m3_3478,6615,2,5.189,Gun In Your Pocket - Cool Zombie,Adam Ant,,,English,guninyourpocketcoolzombieadamant#
m3_3479,8804,32,3.083,Decider (c) - Tension Beds,Simon Etchell,,,English,decidertensionbedssimonetchell#
m3_3480,8807,2,4.084,They Know Not Jah - Humanity,Prince Lincoln Thompson,,'80,English,theyknownotjahhumanityprincelincolnthompson#
m3_3481,8808,2,3.883,Tomlinski punt #2 - Tolminski punt,Zlatko Kaučič,,'07,,tomlinskipunt#2tolminskipuntzlatkokaučič#
m3_3482,8809,19,3.249,Too Late Now - Swingin' With Bing! (Lost Radio Performances),Bing Crosby,,'04,English,toolatenowswinginwithbingbingcrosby#
m3_3483,7219,9,3.667,End of Light - Shadows and Silhouettes,Rathe,,,English,endoflightshadowsandsilhouettesrathe#
m3_3484,8824,3,6.533,"Remember the Mountain Bed - 2005-03-05: Lounge Ax, Chicago, IL, USA",Jeff,,,English,rememberthemountainbed20050305loungeaxchicagoilusajeff#
m3_3485,5338,5,5.066,Come On - The Sacrifice of Life,Midtown,,'03,English,comeonthesacrificeoflifemidtown#
m3_3486,8828,7,4.489,I've Fallen in Love With You - The Soul Sessions,Joss Stone,,'03,English,ivefalleninlovewithyouthesoulsessionsjossstone#
m3_3487,8829,9,4.244,On to the South Pole - To the Ends of the Earth,John Scott,,'88,English,ontothesouthpoletotheendsoftheearthjohnscott#
m3_3488,6346,10,3.829,Say What You Want - Mijn Restaurant!,Texas,,'09,English,saywhatyouwantmijnrestauranttexas#
m3_3489,8384,7,3.767,Deeper Blue - Falling Down Blue,aWkefileds,,,English,deeperbluefallingdownblueawkefileds#
m3_3490,5847,8,6.5,Five Venoms - Minor Triads,Slackk,,'13,English,fivevenomsminortriadsslackk#
m3_3491,8842,2,3.479,Funky Y-2-C - The Puppies,Puppies,,,English,funkyy2cthepuppiespuppies#
m3_3492,3899,12,2.383,Little Red Rooster - 1956-1958: Cobra Recordings,55356611MB-01,,'91,English,littleredrooster19561958cobrarecordings55356611mb01#
m3_3493,3771,B1,5.061,Standing on Higher Ground - Gaudi,Alan Parsons Project,,'87,English,standingonhighergroundgaudialanparsonsproject#
m3_3494,8851,24,2.542,Nocturna - Mordida de tango - Sélection 7,Sexteto Mayor,,,Spanish,nocturnamordidadetangosélection7sextetomayor#
m3_3495,7643,10,7.321,A New Argentina - Evita (1976 concept cast),Andrew Lloyd Webber,,,English,anewargentinaevitaandrewlloydwebber#
m3_3496,181,13,1.267,Le Vent - Paris romantique,Georges Brassens,,'08,French,leventparisromantiquegeorgesbrassens#
m3_3497,7862,2,5.839,"First Cell, First Love - Cradlesongs",Sleeping Me,,'09,English,firstcellfirstlovecradlesongssleepingme#
m3_3498,8856,7,1.818,Stretcher Case Baby - Sessions of the Damned,Damned,,'93,English,stretchercasebabysessionsofthedamneddamned#
m3_3499,8858,13,3.21,Slow Freight - Essential: Masters of Jazz,Glenn Miller Orchetra,,'99,English,slowfreightessentialmastersofjazzglennmillerorchetra#
m3_3500,3594,1,3.06,Your Poppa Don't Mind - Indelibly Stamped,Supertramp,,'71,English,yourpoppadontmindindeliblystampedsupertramp#
m3_3501,8867,1,2.8,LOVEPOTION #9,BEAT CRUSADERS,OVEPOTION #9,'05,English,lovepotion#9beatcrusadersovepotion#9
m3_3502,8869,A3,6.667,Cover,Network,,'84,English,covernetwork#
m3_3503,8871,4,4.321,A Strange Boy - Hejira,Joni Mitchell,,'87,English,astrangeboyhejirajonimitchell#
m3_3504,5643,7,4.807,"Harmony, Perfect Harmony - Who Loves You",4 Seasons,,'75,Engish,harmonyperfectharmonywholovesyou4seasons#
m3_3505,568,254,6.383,Fírnen 4 - Eragon: Das Erbe der Macht,"Paolini, Christopher",,'11,German,fírnen4eragondaserbedermachtpaolinichristopher#
m3_3506,8878,1 0,,Microsoñadores - Calpico,Niño Burbuja,,,'12 Spanish,microsoñadorescalpiconiñoburbuja#
m3_3507,404,4,10.383,Pas d'action - Dornröschen / Der Zauberladen,Пётр Ильич Чайковский,,,,pasdactiondornröschenderzauberladenпётрильиччайковский#
m3_3508,8887,8,4.65,Distressor - We Interface,X-Dream,,'04,English,distressorweinterfacexdream#
m3_3509,8890,18,2.75,"The Love I Give - Big City Soul, Volume 2: The Verve Story",Louise Murray,,'94,English,theloveigivebigcitysoulvolume2thevervestorylouisemurray#
m3_3510,8891,3,,Hate This & I'll Love You - BBC Radio 1 Session,Muse,,,English,hatethis&illloveyoubbcradio1sessionmuse#
m3_3511,8894,7,0.083,"National Crisis - Broadcast News, Volume 1",Phil Garrod & Reed Hays,,,English,nationalcrisisbroadcastnewsvolume1philgarrod&reedhays#
m3_3512,8897,17,,I Don't Know Why (I Love You) (Kenny Dope remix) - Soul Heaven Presents Kenny Dope & Karizma,Brand New Heavies,,'07,English,idontknowwhysoulheavenpresentskennydope&karizmabrandnewheavies#
m3_3513,8899,2,4.369,100001 1010101 - The Songs 4.1 - 5.1,OpenBSD,,,English,1000011010101thesongs4151openbsd#
m3_3514,8900,B5,3.85,A Young Girl's Dream - Endless Dream,BZfN,,'88,English,ayounggirlsdreamendlessdreambzfn#
m3_3515,8903,8,3.517,"Rejoice - 1981-12-21: Lyceum Ballroom, London, UK",U2,,,Englhis h,rejoice19811221lyceumballroomlondonuku2#
m3_3516,5275,3,4.6,"Bolingo Mobesu - Sound d'Afrique, Vol. 2: Soukous",Vonga Aye,,,,bolingomobesusounddafriquevol2soukousvongaaye#
m3_3517,8908,2,3.361,Its Me Oh Lord (live) - Rock My Soul,Harlem Gospel Singers,,,,itsmeohlordrockmysoulharlemgospelsingers#
m3_3518,8911,A4,unknown,You Can't Stop Me - Suppose We Try,Harum Scarum,,'01,English,youcantstopmesupposewetryharumscarum#
m3_3519,4366,1,2.182,Malcolm X  Park,Unrest,Malcolm X Park,'88,English,malcolmxparkunrestmalcolmxpark
m3_3520,1591,12,5.417,Here I Come (Clean Money) - Pure Beaujolais,Johnny G,,'82,English,hereicomepurebeaujolaisjohnnyg#
m3_3521,5840,6,3.534,Jane la tarzane - Les Plus Grands Succès,Annie Cordy,,'07,French,janelatarzanelesplusgrandssuccèsanniecordy#
m3_3522,8925,11,,All in Together - Wu-Block,Wu-Block,,'12,English,allintogetherwublockwublock#
m3_3523,4024,7,3.853,Almost Paradise - Midnight Rock,Mike Reno and Ann Wilson,,'92,English,almostparadisemidnightrockmikerenoandannwilson#
m3_3524,8926,1,,"Parsifal: Atto Primo ""Il Mio Sangue Sia Vin"" - Parsifal (Orchestra Sinfonica e Coro di Roma della Rai, feat. conductor Vittorio Gui, singers Callas, Baldeli, Christof, Panerai, Lopatti, Modesti)",Richard Wagner,,'05,Italian,parsifalattoprimoilmiosanguesiavinparsifalrichardwagner#
m3_3525,1967,10,3.744,Emotional War - Skokami ku wolności,DDusza,,'05,[Multiple languages],emotionalwarskokamikuwolnościddusza#
m3_3526,8932,6,2.867,Tritsch-Tratsch Polka - The Vienna of Johann Strauss,Johann Strauss II,,'71,English,tritschtratschpolkatheviennaofjohannstraussjohannstraussii#
m3_3527,8933,11,7.083,Kill Your Propaganda Now - Kobayashi I,Kobayashi,,'00,English,killyourpropagandanowkobayashiikobayashi#
m3_3528,670,3,3.117,All Together - Go Right: Jazz From Poland 1963-75,Novi Singers,,'99,English,alltogethergorightjazzfrompoland196375novisingers#
m3_3529,8935,2,4.187,Strangling Me With Your Love - Defunkt + Thermonuclear Sweat,Defunkt,,'05,English,stranglingmewithyourlovedefunkt+thermonuclearsweatdefunkt#
m3_3530,6117,8,6.596,Yeuar of the Cat - Missing You,Al Stewart,,,English,yeuarofthecatmissingyoualstewart#
m3_3531,8937,14,4.608,Lavinia's Dub - NewSoundLandscapes,Confucius,,'03,English,laviniasdubnewsoundlandscapesconfucius#
m3_3532,9898,6,2.125,"Time Difference II - Alone, Not Alone",Montag,,'04,English,timedifferenceiialonenotalonemontag#
m3_3533,8954,8,,Rags To Riches - Popular Favourites Nº 2,Tony Bennett,,'55,English,ragstorichespopularfavouritesnº2tonybennett#
m3_3534,7999,9,,Short and Sweet! - History,Je Mappelle,,,Engl ish,shortandsweethistoryjemappelle#
m3_3535,8962,12,,120 MPH - Song Fight! 120 MPH,State Shirt,,'01,English,120mphsongfight120mphstateshirt#
m3_3536,2102,20,4.52,The Cup of Life (La Copa de La Vida) - 101 Sporting Anthems,R icky Martin,,'12,English,thecupoflife101sportinganthemsrickymartin#
m3_3537,5116,9,0.917,Thou Shalt Not Commit Adultery - “Congress Shall Make No Law…”,Frank Zappa,,'10,English,thoushaltnotcommitadultery“congressshallmakenolaw…”frankzappa#
m3_3538,8701,8,5.833,Emperors and Gods - The Cosmic Year,Cosmics,,'08,English,emperorsandgodsthecosmicyearcosmics#
m3_3539,8968,7,4.111,"Polaren Per vid morgonstädningen - Live, Montmartre, Köpenhamn",Cornelis Vreeswijk,,'79,Swedish,polarenpervidmorgonstädningenlivemontmartreköpenhamncornelisvreeswijk#
m3_3540,8918,5,2.283,BDSM Queen - Romero's Nation,Romero's Nation,,'11,,bdsmqueenromerosnationromerosnation#
m3_3541,8971,8,,Bedlam - Closer to Defeat,CafFiends,,,English,bedlamclosertodefeatcaffiends#
m3_3542,8973,"Farewell Blues - The Mercury Sessions, Volume 1",2.479,4,Lester Flatt & Earl Scurggs,,,English,4lesterflatt&earlscurggs#
m3_3543,6366,10,2.067,the glow worm - my man,Spike Jones New Band,,'64,English,theglowwormmymanspikejonesnewband#
m3_3544,8982,6,4.15,"In Your Eyes - Peace, Love, & J Soul",Joseph Soul,,,English,inyoureyespeacelove&jsouljosephsoul#
m3_3545,8985,10,2.206,"Zum Abendsegen ""Herr, sei gnädig unserm Flehn"" - Motets Op. 23, 69 & 78 / Psaume 100 / Missa breve (RIAS-Kammerchor feat. conductor: Marcus Creed)",Felix Mendelssohn,,'00,erman,zumabendsegenherrseignädigunsermflehnmotetsop2369&78psaume100missabrevefelixmendelssohn#
m3_3546,6435,3,3.904,Break the Chain - Dance to the Max 7,Motiv8,,'97,English,breakthechaindancetothemax7motiv8#
m3_3547,4473,7,4.539,"Reach Out, I'll Be There - L'Intégrale de Paris Dernière en sept volumes",Diana Ross,,'09,English,reachoutillbetherelintégraledeparisdernièreenseptvolumesdianaross#
m3_3548,8988,18,2.465,The Hymn - The Complete Savoy & Dial Master Takes,Charlie Parker uintet,,'02,English,thehymnthecompletesavoy&dialmastertakescharlieparkeruintet#
m3_3549,8990,14,1.85,交響曲第1番ハ短調作品3(B.9)「ズロニツェの鐘」 第2楽章:アダージョ・ディ・モルト - 銀河英雄伝説 CD-BOX 自由惑星同盟SIDE,Staatskapelle Berlin,,'07,Japanese,交響曲第1番ハ短調作品3「ズロニツェの鐘」第2楽章アダージョ・ディ・モルト銀河英雄伝説cdbox自由惑星同盟sidestaatskapelleberlin#
m3_3550,2745,1,3.368,Travel (live) - amparo fugaz,Guts Pie Earshot,,,English,travelamparofugazgutspieearshot#
m3_3551,8996,9,5.554,"So Fine - Old School, Volume 4",Howard Johnson,,,English,sofineoldschoolvolume4howardjohnson#
m3_3552,7769,3,3.95,War - Art of War,AG & Party Arty,,'02,English,warartofwarag&partyarty#
m3_3553,4632,10,3.567,Tumbdo a la bartola - De hoy no pasa,Siniestro Total,,'02,Spanish,tumbdoalabartoladehoynopasasiniestrototal#
m3_3554,9005,10,4.833,前へ - 葬ラ謳,ムック,,'04,Japanese,前へ葬ラ謳ムック#
m3_3555,2623,6,4.315,"Who's Winning - Munich City Nights, Volume 11",Chilliwack,,'90,English,whoswinningmunichcitynightsvolume11chilliwack#
m3_3556,9809,2,2.53,Susisetä syksyllä suivaantui - Känkkäränkän uudet kujeet,Mikko Alatalo,,'92,Finnish,susisetäsyksylläsuivaantuikänkkäränkänuudetkujeetmikkoalatalo#
m3_3557,7381,20,0.967,Die alten Weisen - 1960 Live in Berlin,Ernst Busch,,,German,diealtenweisen1960liveinberlinernstbusch#
m3_3558,4813,14,3.644,You're Blase K- Live at the Alhambra,Ahmad Jamal,,,English,youreblasekliveatthealhambraahmadjamal#
