ids,label,description_lev_sim,description_jac_q3_sim,description_jac_an_sim,description_exact_sim,description_all_missing,base_lev_sim,base_jac_q3_sim,base_jac_an_sim,base_exact_sim,base_all_missing,product_type_lev_sim,product_type_jac_q3_sim,product_type_jac_an_sim,product_type_exact_sim,product_type_all_missing,brand_lev_sim,brand_jac_q3_sim,brand_jac_an_sim,brand_exact_sim,brand_all_missing,height_lev_sim,height_jac_q3_sim,height_jac_an_sim,height_exact_sim,height_all_missing,finish_lev_sim,finish_jac_q3_sim,finish_jac_an_sim,finish_exact_sim,finish_all_missing,category_lev_sim,category_jac_q3_sim,category_jac_an_sim,category_exact_sim,category_all_missing,material_lev_sim,material_jac_q3_sim,material_jac_an_sim,material_exact_sim,material_all_missing,style_lev_sim,style_jac_q3_sim,style_jac_an_sim,style_exact_sim,style_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,color_lev_sim,color_jac_q3_sim,color_jac_an_sim,color_exact_sim,color_all_missing,shape_lev_sim,shape_jac_q3_sim,shape_jac_an_sim,shape_exact_sim,shape_all_missing,capacity_lev_sim,capacity_jac_q3_sim,capacity_jac_an_sim,capacity_exact_sim,capacity_all_missing
rewo_66651_cdi_5243,1,0.49411764705882355,0.4105263157894737,0.5714285714285714,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.7272727272727273,0.5333333333333333,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.40740740740740744,0.23728813559322035,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_66666_cdi_5249,1,0.8485639686684073,0.7986111111111112,0.8333333333333334,0,0,-1.0,-1.0,-1.0,-1,1,0.6,0.6296296296296297,0.6666666666666666,0,0,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.2941176470588235,0.21951219512195122,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,0.5454545454545454,0.5909090909090909,0.5,0,0,0.38613861386138615,0.4642857142857143,0.36363636363636365,0,0,0.4628099173553719,0.3629032258064516,0.375,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_66684_cdi_5254,1,0.9311594202898551,0.8901960784313725,0.868421052631579,0,0,-1.0,-1.0,-1.0,-1,1,0.5510204081632653,0.265625,0.2222222222222222,0,0,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.47058823529411764,0.4594594594594595,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.4545454545454546,0.2719298245614035,0.21428571428571427,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
rewo_66698_cdi_5255,1,0.9030303030303031,0.8686868686868687,0.8571428571428571,0,0,1.0,1.0,1.0,1,0,0.5846153846153845,0.4,0.25,0,0,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7619047619047619,0.765625,0.7777777777777778,0,0,0.2142857142857143,0.08,0.0,0,0,0.4375,0.297029702970297,0.25,0,0,0.3125,0.3157894736842105,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_66699_cdi_5256,1,0.9033232628398792,0.8668941979522184,0.8541666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.6825396825396826,0.624,0.6111111111111112,0,0,0.2142857142857143,0.17142857142857143,0.125,0,0,0.44791666666666663,0.3106796116504854,0.25,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_66700_cdi_5257,1,0.9027355623100304,0.8691275167785235,0.8571428571428571,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.7173913043478262,0.75,0.75,0,0,-1.0,-1.0,-1.0,-1,0,0.4375,0.30392156862745096,0.25,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_66775_cdi_5265,1,0.8877284595300261,0.8076923076923077,0.8181818181818182,0,0,-1.0,-1.0,-1.0,-1,1,0.7096774193548387,0.71875,0.75,0,0,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.2941176470588235,0.21951219512195122,0.16666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,0.48888888888888893,0.40298507462686567,0.3333333333333333,0,0,0.38613861386138615,0.4642857142857143,0.36363636363636365,0,0,0.49586776859504134,0.3821138211382114,0.375,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67093_cdi_5295,1,0.9347826086956522,0.8899082568807339,0.9090909090909091,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7272727272727273,0.5333333333333333,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.40476190476190477,0.21782178217821782,0.2727272727272727,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67094_cdi_5296,1,0.9452554744525548,0.9016393442622951,0.9230769230769231,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7272727272727273,0.5333333333333333,0.5,0,0,0.24,0.25,0.2,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,0.4022988505747126,0.21359223300970873,0.2727272727272727,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67102_cdi_5300,1,0.9635036496350365,0.8872180451127819,0.9565217391304348,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,0.40909090909090906,0.27,0.3076923076923077,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67156_cdi_5311,1,0.8258928571428572,0.805,0.9117647058823529,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,0.5,0.4838709677419355,0.5,0,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.8392857142857143,0.8392857142857143,0.875,0,0,0.4285714285714286,0.31958762886597936,0.46153846153846156,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67157_cdi_5314,1,0.8326848249027238,0.7946428571428571,0.868421052631579,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67158_cdi_5315,1,0.8395522388059702,0.8326180257510729,0.926829268292683,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5939849624060151,0.6434782608695652,0.55,0,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67159_cdi_5318,1,0.8443579766536965,0.8036529680365296,0.8947368421052632,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,0.5,0.4838709677419355,0.5,0,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5731707317073171,0.6103896103896104,0.5833333333333334,0,0,0.48484848484848486,0.3055555555555556,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.25,0.2,0,0
rewo_67160_cdi_5319,1,0.8482490272373541,0.8177570093457944,0.9210526315789473,0,0,0.5,0.46875,0.4,0,0,0.35,0.38461538461538464,0.3333333333333333,0,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5731707317073171,0.6103896103896104,0.5833333333333334,0,0,0.4285714285714286,0.3229166666666667,0.46153846153846156,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0
rewo_67162_cdi_5320,1,0.8326848249027238,0.8082191780821918,0.8947368421052632,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67163_cdi_5321,1,0.7336244541484715,0.7156862745098039,0.8235294117647058,0,0,0.4285714285714286,0.38461538461538464,0.4,0,0,0.5,0.4838709677419355,0.5,0,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.3448275862068966,0.36666666666666664,0.3333333333333333,0,0,0.3829787234042553,0.3877551020408163,0.42857142857142855,0,0,0.4040404040404041,0.29357798165137616,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_67164_cdi_5322,1,0.8235294117647058,0.7958115183246073,0.9032258064516129,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,0.2142857142857143,0.07142857142857142,0.0,0,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.410958904109589,0.2962962962962963,0.25,0,0,0.4285714285714286,0.31958762886597936,0.46153846153846156,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67180_cdi_5323,1,0.8432835820895522,0.8347826086956521,0.925,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67181_cdi_5325,1,0.849802371541502,0.7777777777777778,0.8974358974358975,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.15384615384615385,0.05714285714285714,0.0,0,0,0.6470588235294117,0.675,0.5714285714285714,0,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67182_cdi_5326,1,0.8576642335766423,0.8478260869565217,0.95,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,0.5,0.4838709677419355,0.5,0,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.7777777777777778,0.8243243243243243,0.8181818181818182,0,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67183_cdi_5327,1,0.8550185873605948,0.8458149779735683,0.9487179487179487,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.85,0.7792207792207793,0.75,0,0,0.4040404040404041,0.29357798165137616,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67184_cdi_5328,1,0.8404669260700389,0.8071748878923767,0.8974358974358975,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.6438356164383562,0.6714285714285714,0.7,0,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67185_cdi_5329,1,0.8446215139442231,0.8125,0.9444444444444444,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.5222222222222221,0.5529411764705883,0.5,0,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67186_cdi_5330,1,0.8446215139442231,0.8125,0.9444444444444444,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.5731707317073171,0.5949367088607594,0.5384615384615384,0,0,0.4747474747474747,0.30275229357798167,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.38888888888888884,0.38095238095238093,0.5,0,0
rewo_67475_cdi_5358,1,0.5864978902953586,0.43209876543209874,0.4864864864864865,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.17647058823529416,0.07692307692307693,0.0,0,0,-1.0,-1.0,-1.0,-1,1,0.23529411764705888,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.5,0.36538461538461536,0.4166666666666667,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67476_cdi_5359,1,0.5864978902953586,0.43209876543209874,0.4864864864864865,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.5,0.36538461538461536,0.4166666666666667,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67558_cdi_5366,1,0.844,0.8115942028985508,0.9142857142857143,0,0,0.7894736842105263,0.6521739130434783,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.4,0.38461538461538464,0.5,0,0,-1.0,-1.0,-1.0,-1,1,0.5222222222222221,0.5529411764705883,0.5384615384615384,0,0,0.48,0.3090909090909091,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67560_cdi_5367,1,0.8412698412698413,0.8009259259259259,0.8717948717948718,0,0,0.8666666666666667,0.75,0.8,0,0,-1.0,-1.0,-1.0,-1,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.6111111111111112,0.46846846846846846,0.42105263157894735,0,0,0.49,0.3119266055045872,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67561_cdi_5369,1,0.84765625,0.8202764976958525,0.9473684210526315,0,0,0.5357142857142857,0.46875,0.4,0,0,0.5333333333333333,0.5151515151515151,0.6,0,0,0.47619047619047616,0.34615384615384615,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.6438356164383562,0.6714285714285714,0.7,0,0,0.48,0.3119266055045872,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0
rewo_67821_cdi_5402,1,0.6,0.5366795366795367,0.5952380952380952,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.2941176470588235,0.23809523809523808,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,0.2272727272727273,0.20833333333333334,0.2857142857142857,0,0,0.39814814814814814,0.40625,0.6,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67862_cdi_5405,1,0.9395973154362416,0.8992537313432836,0.9230769230769231,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.43000000000000005,0.37209302325581395,0.36363636363636365,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67863_cdi_5406,1,0.9387755102040817,0.9029850746268657,0.9210526315789473,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.43000000000000005,0.37209302325581395,0.36363636363636365,0,0,0.4782608695652174,0.4074074074074074,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67886_cdi_5409,1,0.9440559440559441,0.8550185873605948,0.8717948717948718,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.14814814814814814,0.05405405405405406,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.43000000000000005,0.37209302325581395,0.36363636363636365,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67887_cdi_5410,1,0.9432624113475178,0.8555555555555555,0.868421052631579,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.23529411764705888,0.07407407407407407,0.0,0,0,0.26315789473684215,0.2375,0.36363636363636365,0,0,0.43000000000000005,0.37209302325581395,0.36363636363636365,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67919_cdi_5413,1,0.8828451882845189,0.8464912280701754,0.8974358974358975,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.3913043478260869,0.2857142857142857,0.25,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.34375,0.3235294117647059,0.4,0,0,0.41747572815533984,0.3191489361702128,0.35714285714285715,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1
rewo_67921_cdi_5416,1,0.9689922480620154,0.8995433789954338,0.9487179487179487,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.6666666666666667,0.46153846153846156,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.515625,0.3409090909090909,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_67940_cdi_5419,1,0.9459459459459459,0.9108910891089109,0.9333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.43000000000000005,0.37209302325581395,0.36363636363636365,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.2272727272727273,0.23404255319148937,0.3333333333333333,0,0
rewo_67941_cdi_5420,1,0.9473684210526316,0.9123376623376623,0.9361702127659575,0,0,-1.0,-1.0,-1.0,-1,1,0.76,0.5932203389830508,0.5714285714285714,0,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,0.39,0.367816091954023,0.36363636363636365,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_67976_cdi_5424,1,0.9519519519519519,0.8761904761904762,0.8936170212765957,0,0,-1.0,-1.0,-1.0,-1,1,0.78125,0.7878787878787878,0.8,0,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.43000000000000005,0.37209302325581395,0.36363636363636365,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.2272727272727273,0.23404255319148937,0.3333333333333333,0,0
rewo_68112_cdi_5436,1,0.9565217391304348,0.8924050632911392,0.8958333333333334,0,0,-1.0,-1.0,-1.0,-1,1,0.2142857142857143,0.06896551724137931,0.0,0,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.43000000000000005,0.37209302325581395,0.36363636363636365,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
rewo_68113_cdi_5437,1,0.9567723342939481,0.8892405063291139,0.8979591836734694,0,0,-1.0,-1.0,-1.0,-1,1,0.5384615384615384,0.5172413793103449,0.6,0,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.7142857142857143,0.7714285714285715,0.75,0,0,1.0,1.0,1.0,1,0,0.39,0.367816091954023,0.36363636363636365,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_68123_cdi_5439,1,0.7267267267267268,0.6775147928994083,0.6379310344827587,0,0,-1.0,-1.0,-1.0,-1,1,0.24489795918367352,0.2037037037037037,0.3333333333333333,0,0,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.4666666666666667,0.43157894736842106,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
