rewo_id,rewo_cluster_id
rewo_43408,2236347
rewo_43412,2236719
rewo_43414,2236890
rewo_43419,2237166
rewo_43420,2237196
rewo_43421,2237204
rewo_43423,2237877
rewo_43434,2240836
rewo_43440,2242765
rewo_43497,2258471
rewo_43525,2273029
rewo_43554,2284165
rewo_43613,2315059
rewo_43628,2322609
rewo_43702,2354314
rewo_43729,2366425
rewo_43732,2368050
rewo_43759,2379232
rewo_43760,2379942
rewo_43762,2380506
rewo_43770,2384203
rewo_43783,2397567
rewo_43784,2398204
rewo_43815,2422137
rewo_43845,2428367
rewo_43890,2451783
rewo_43891,2451794
rewo_43894,2451809
rewo_43927,2455889
rewo_43928,2455909
rewo_43930,2456295
rewo_43932,2456326
rewo_44027,2497214
rewo_44030,2497645
rewo_44031,2497660
rewo_44032,2497666
rewo_44034,2497683
rewo_44035,2497687
rewo_44036,2497692
rewo_44037,2497707
rewo_44039,2497710
rewo_44040,2497712
rewo_44041,2497713
rewo_44055,2501945
rewo_44068,2511644
rewo_44097,2523626
rewo_44161,2549089
rewo_44162,2549091
rewo_44180,2555730
rewo_44185,2556376
rewo_44201,2560521
rewo_44206,2561071
rewo_44215,2562608
rewo_44277,2576736
rewo_44285,2578410
rewo_44294,2582450
rewo_44298,2582885
rewo_44307,2586460
rewo_44354,2609038
rewo_44367,2614565
rewo_44380,2616830
rewo_44383,2616836
rewo_44392,2617325
rewo_44394,2617339
rewo_44395,2617340
rewo_44396,2617342
rewo_44398,2617344
rewo_44417,2623298
rewo_44436,2630128
rewo_44444,2631231
rewo_44446,2631367
rewo_44474,2647036
rewo_44482,2657447
rewo_44491,2659145
rewo_44509,2673246
rewo_44510,2673251
rewo_44516,2675316
rewo_44520,2677139
rewo_44526,2679017
rewo_44527,2679393
rewo_44532,2689223
rewo_44533,2689250
rewo_44537,2694347
rewo_44538,2694363
rewo_44539,2695151
rewo_44540,2695163
rewo_44541,2696090
rewo_44581,2704303
rewo_44607,2712705
rewo_44640,2718104
rewo_44662,2730078
rewo_44665,2732409
rewo_44667,2732471
rewo_44670,2736660
rewo_44698,2750871
rewo_44699,2750874
rewo_44727,2765663
rewo_44729,2765954
rewo_44731,2765957
rewo_44733,2765960
rewo_44734,2765963
rewo_44743,2767234
rewo_44745,2767327
rewo_44746,2767330
rewo_44750,2767337
rewo_44765,2778664
rewo_44766,2778666
rewo_44863,2835417
rewo_44925,2870569
rewo_44930,2871425
rewo_44934,2871455
rewo_44935,2871458
rewo_44939,2871506
rewo_44940,2874261
rewo_44947,2879127
rewo_44985,2905107
rewo_44986,2905128
rewo_44988,2905130
rewo_44989,2905942
rewo_44992,2906343
rewo_44993,2906345
rewo_44995,2906347
rewo_44996,2906349
rewo_44998,2906352
rewo_45003,2906418
rewo_45057,2942280
rewo_45081,2946726
rewo_45091,2951091
rewo_45120,2954469
rewo_45137,2955097
rewo_45144,2955155
rewo_45156,2956091
rewo_45164,2956653
rewo_45165,2956657
rewo_45174,2959566
rewo_45196,2966610
rewo_45200,2966977
rewo_45202,2967012
rewo_45236,2969519
rewo_45244,2969991
rewo_45259,2971000
rewo_45314,2984457
rewo_45317,2984956
rewo_45320,2985275
rewo_45321,2985307
rewo_45325,2985736
rewo_45331,2994933
rewo_45358,3009961
rewo_45388,3018754
rewo_45389,3018756
rewo_45392,3018763
rewo_45394,3018840
rewo_45395,3018841
rewo_45401,3019315
rewo_45403,3019317
rewo_45422,3028819
rewo_45435,3033989
rewo_45440,3038015
rewo_45447,3038342
rewo_45453,3038444
rewo_45470,3048685
rewo_45471,3048879
rewo_45555,3075772
rewo_45650,3127275
rewo_45651,3127277
rewo_45653,3127295
rewo_45654,3127334
rewo_45655,3127335
rewo_45661,3127806
rewo_45697,3139805
rewo_45739,3156176
rewo_45758,3161469
rewo_45760,3161473
rewo_45800,3169463
rewo_45803,3169471
rewo_45817,3173525
rewo_45874,3198231
rewo_45893,3201355
rewo_45895,3206794
rewo_45920,3217356
rewo_45940,3228561
rewo_46022,3259120
rewo_46045,3268982
rewo_46047,3269696
rewo_46078,3275064
rewo_46082,3276608
rewo_46083,3276649
rewo_46088,3278804
rewo_46115,3298922
rewo_46122,3301161
rewo_46124,3301199
rewo_46143,3306889
rewo_46183,3319672
rewo_46228,3352636
rewo_46249,3366539
rewo_46277,3379921
rewo_46278,3380074
rewo_46296,3396493
rewo_46297,3397003
rewo_46316,3410029
rewo_46334,3421249
rewo_46336,3422103
rewo_46337,3422150
rewo_46342,3423588
rewo_46353,3433433
rewo_46363,3440812
rewo_46364,3440815
rewo_46365,3441144
rewo_46369,3444540
rewo_46372,3445410
rewo_46386,3454518
rewo_46387,3454533
rewo_46438,3469691
rewo_46440,3469730
rewo_46442,3470962
rewo_46443,3471264
rewo_46446,3474194
rewo_46456,3483549
rewo_46490,3496387
rewo_46492,3496403
rewo_46524,3507965
rewo_46528,3509776
rewo_46532,3510294
rewo_46538,3511332
rewo_46540,3512200
rewo_46549,3517009
rewo_46581,3524758
rewo_46604,3535171
rewo_46608,3537419
rewo_46643,3555130
rewo_46669,3566619
rewo_46695,3577138
rewo_46718,3589196
rewo_46742,3621914
rewo_46745,3622265
rewo_46748,3623485
rewo_46912,3695612
rewo_46928,3716107
rewo_47095,3755408
rewo_47150,3775057
rewo_47181,3777672
rewo_47195,3790197
rewo_47328,3850594
rewo_47333,3853423
rewo_47354,3859238
rewo_47367,3871179
rewo_47435,3907367
rewo_47437,3907375
rewo_47474,3926104
rewo_47483,3931621
rewo_47484,3931666
rewo_47562,3975417
rewo_47587,3985871
rewo_47603,3989461
rewo_47611,3990148
rewo_47656,4014046
rewo_47699,4039488
rewo_47701,4040015
rewo_47703,4040745
rewo_47719,4056379
rewo_47733,4058128
rewo_47735,4058623
rewo_47783,4072273
rewo_47811,4080951
rewo_47815,4081596
rewo_47816,4081874
rewo_47821,4083783
rewo_47824,4083892
rewo_47852,4088498
rewo_47853,4088536
rewo_47889,4106915
rewo_47891,4106932
rewo_47895,4106973
rewo_47901,4107150
rewo_47905,4110422
rewo_47929,4115441
rewo_47963,4121755
rewo_47965,4121809
rewo_47966,4121915
rewo_47967,4121923
rewo_47969,4121940
rewo_47970,4121942
rewo_47985,4128436
rewo_48000,4134872
rewo_48009,4137759
rewo_48012,4139344
rewo_48028,4146506
rewo_48037,4150568
rewo_48104,4165036
rewo_48126,4170329
rewo_48127,4170462
rewo_48129,4170468
rewo_48139,4171854
rewo_48144,4174226
rewo_48146,4174233
rewo_48148,4174235
rewo_48149,4174312
rewo_48154,4176231
rewo_48237,4200610
rewo_48244,4202163
rewo_48248,4202440
rewo_48251,4202931
rewo_48252,4203042
rewo_48271,4209176
rewo_48277,4209442
rewo_48313,4210567
rewo_48345,4210942
rewo_48378,4211065
rewo_48392,4213665
rewo_48395,4217374
rewo_48423,4227958
rewo_48425,4229131
rewo_48450,4241710
rewo_48454,4241836
rewo_48459,4242318
rewo_48475,4243307
rewo_48480,4245342
rewo_48496,4250015
rewo_48503,4252132
rewo_48558,4264484
rewo_48565,4268037
rewo_48566,4268046
rewo_48571,4274763
rewo_48576,4276537
rewo_48577,4276541
rewo_48584,4276646
rewo_48585,4276648
rewo_48586,4276907
rewo_48588,4277036
rewo_48590,4277043
rewo_48592,4277061
rewo_48594,4277068
rewo_48595,4277391
rewo_48611,4278782
rewo_48613,4278829
rewo_48614,4278845
rewo_48616,4279207
rewo_48619,4279285
rewo_48624,4279338
rewo_48627,4279384
rewo_48628,4279723
rewo_48631,4279825
rewo_48635,4279900
rewo_48639,4280221
rewo_48641,4280254
rewo_48642,4280259
rewo_48644,4280272
rewo_48686,4304791
rewo_48778,4335522
rewo_48781,4335590
rewo_48868,4383573
rewo_48889,4396831
rewo_48894,4399316
rewo_48902,4411431
rewo_48905,4411495
rewo_48906,4411501
rewo_48907,4411794
rewo_48909,4411857
rewo_48913,4411996
rewo_48940,4446781
rewo_48954,4451108
rewo_48956,4451194
rewo_48959,4454721
rewo_48997,4474539
rewo_49005,4479439
rewo_49008,4482750
rewo_49046,4522366
rewo_49051,4525971
rewo_49075,4541240
rewo_49101,4561225
rewo_49105,4563318
rewo_49130,4577102
rewo_49131,4577127
rewo_49150,4588310
rewo_49194,4603085
rewo_49209,4612279
rewo_49236,4623382
rewo_49240,4628160
rewo_49344,4650984
rewo_49363,4658267
rewo_49395,4670919
rewo_49441,4684266
rewo_49500,4705788
rewo_49503,4706878
rewo_49510,4711417
rewo_49517,4714697
rewo_49539,4717952
rewo_49553,4718873
rewo_49626,4745973
rewo_49633,4747713
rewo_49636,4747970
rewo_49645,4750249
rewo_49668,4756995
rewo_49670,4756998
rewo_49729,4783655
rewo_49730,4783683
rewo_49731,4783700
rewo_49732,4783761
rewo_49738,4786897
rewo_49742,4789039
rewo_49762,4796025
rewo_49766,4800915
rewo_49768,4801766
rewo_49827,4836182
rewo_49852,4855689
rewo_49865,4866051
rewo_49872,4868122
rewo_49882,4870525
rewo_49898,4879680
rewo_49927,4914572
rewo_49928,4914575
rewo_49956,4929872
rewo_49957,4930567
rewo_49960,4934068
rewo_49963,4935296
rewo_50017,4962974
rewo_50030,4967220
rewo_50038,4971984
rewo_50053,4980941
rewo_50071,4988447
rewo_50086,4989251
rewo_50098,4989816
rewo_50114,4995971
rewo_50115,4996322
rewo_50196,5002729
rewo_50201,5002740
rewo_50215,5004579
rewo_50268,5014765
rewo_50288,5016135
rewo_50298,5017215
rewo_50300,5017572
rewo_50305,5018987
rewo_50311,5019880
rewo_50312,5019881
rewo_50313,5019883
rewo_50323,5030289
rewo_50352,5032503
rewo_50368,5033013
rewo_50461,5041791
rewo_50516,5056638
rewo_50549,5064316
rewo_50555,5064768
rewo_50616,5078141
rewo_50636,5084363
rewo_50651,5088948
rewo_50668,5094245
rewo_50671,5095255
rewo_50674,5095745
rewo_50730,5110616
rewo_50746,5115438
rewo_50886,5160871
rewo_50888,5161989
rewo_50889,5162079
rewo_50920,5186303
rewo_50925,5188257
rewo_50942,5195579
rewo_50955,5202185
rewo_50998,5231159
rewo_51006,5233366
rewo_51008,5233961
rewo_51024,5239201
rewo_51027,5241325
rewo_51030,5242204
rewo_51042,5256136
rewo_51048,5256222
rewo_51062,5260531
rewo_51064,5260605
rewo_51077,5265362
rewo_51079,5266404
rewo_51086,5266660
rewo_51121,5278312
rewo_51122,5278314
rewo_51126,5278648
rewo_51137,5291496
rewo_51151,5297101
rewo_51152,5297105
rewo_51154,5297111
rewo_51155,5297116
rewo_51157,5297124
rewo_51159,5297181
rewo_51161,5297204
rewo_51165,5297250
rewo_51192,5312404
rewo_51193,5312412
rewo_51195,5312419
rewo_51198,5312831
rewo_51257,5323096
rewo_51310,5349274
rewo_51313,5349290
rewo_51332,5352841
rewo_51370,5371121
rewo_51388,5379907
rewo_51396,5381688
rewo_51403,5383299
rewo_51459,5400065
rewo_51463,5400071
rewo_51470,5400657
rewo_51512,5414101
rewo_51546,5422736
rewo_51547,5422737
rewo_51646,5451921
rewo_51684,5461063
rewo_51689,5465880
rewo_51715,5473726
rewo_51718,5474342
rewo_51721,5474831
rewo_51722,5475812
rewo_51785,5500439
rewo_51841,5514619
rewo_51848,5515534
rewo_51923,5533772
rewo_52019,5581007
rewo_52020,5581020
rewo_52022,5581028
rewo_52036,5587285
rewo_52048,5600610
rewo_52066,5609648
rewo_52074,5609756
rewo_52082,5613520
rewo_52087,5613979
rewo_52095,5617544
rewo_52100,5617567
rewo_52144,5632116
rewo_52194,5645358
rewo_52206,5654564
rewo_52216,5658499
rewo_52231,5660214
rewo_52232,5660235
rewo_52233,5660237
rewo_52245,5661247
rewo_52246,5661353
rewo_52253,5662633
rewo_52266,5675390
rewo_52267,5675402
rewo_52268,5675427
rewo_52274,5680043
rewo_52275,5680070
rewo_52276,5680083
rewo_52300,5691870
rewo_52311,5699327
rewo_52409,5738885
rewo_52435,5750015
rewo_52517,5772234
rewo_52544,5777865
rewo_52550,5780060
rewo_52551,5780097
rewo_52560,5780879
rewo_52563,5781086
rewo_52578,5786620
rewo_52579,5786638
rewo_52582,5786745
rewo_52584,5786763
rewo_52618,5791905
rewo_52628,5795909
rewo_52722,5812529
rewo_52732,5815538
rewo_52743,5819389
rewo_52818,5842691
rewo_52923,5869025
rewo_52925,5869433
rewo_52951,5879982
rewo_52958,5880897
rewo_52962,5882119
rewo_52963,5882516
rewo_52964,5882636
rewo_52995,5892493
rewo_53004,5894514
rewo_53005,5895002
rewo_53008,5896062
rewo_53016,5897414
rewo_53021,5899202
rewo_53044,5910454
rewo_53051,5912335
rewo_53052,5912347
rewo_53053,5912375
rewo_53054,5912391
rewo_53061,5913027
rewo_53064,5913545
rewo_53065,5913587
rewo_53074,5914976
rewo_53088,5915477
rewo_53089,5915478
rewo_53092,5915752
rewo_53093,5915762
rewo_53094,5915763
rewo_53096,5916481
rewo_53155,5927440
rewo_53157,5927561
rewo_53158,5927574
rewo_53159,5927589
rewo_53173,5929259
rewo_53177,5932201
rewo_53178,5932240
rewo_53179,5932254
rewo_53200,5941294
rewo_53201,5941377
rewo_53209,5942325
rewo_53210,5942338
rewo_53261,5954891
rewo_53263,5954895
rewo_53264,5954897
rewo_53267,5954970
rewo_53332,5974872
rewo_53335,5974876
rewo_53338,5974960
rewo_53339,5974961
rewo_53340,5975067
rewo_53342,5975069
rewo_53346,5975574
rewo_53372,5987495
rewo_53395,6000992
rewo_53405,6002087
rewo_53411,6005214
rewo_53414,6007769
rewo_53419,6008946
rewo_53421,6008954
rewo_53423,6009099
rewo_53427,6009131
rewo_53429,6009338
rewo_53433,6009365
rewo_53434,6009375
rewo_53436,6009776
rewo_53441,6009821
rewo_53443,6010340
rewo_53444,6010356
rewo_53445,6010390
rewo_53447,6010411
rewo_53450,6010445
rewo_53453,6010709
rewo_53454,6010721
rewo_53457,6010760
rewo_53458,6010841
rewo_53464,6010895
rewo_53466,6011201
rewo_53467,6011667
rewo_53469,6011680
rewo_53473,6012098
rewo_53474,6012144
rewo_53480,6012765
rewo_53482,6012952
rewo_53483,6013253
rewo_53488,6013458
rewo_53492,6013746
rewo_53496,6013801
rewo_53501,6013853
rewo_53564,6026336
rewo_53571,6029784
rewo_53574,6029863
rewo_53575,6029892
rewo_53576,6029904
rewo_53577,6029913
rewo_53580,6029927
rewo_53583,6030642
rewo_53585,6030664
rewo_53588,6031127
rewo_53590,6031174
rewo_53591,6031220
rewo_53596,6031253
rewo_53599,6031692
rewo_53605,6033418
rewo_53611,6038082
rewo_53640,6046716
rewo_53641,6047532
rewo_53669,6053956
rewo_53677,6055577
rewo_53680,6056478
rewo_53687,6060244
rewo_53717,6071827
rewo_53734,6082079
rewo_53844,6111840
rewo_53845,6111858
rewo_53859,6115613
rewo_53868,6116440
rewo_53869,6116447
rewo_53875,6117908
rewo_53888,6120238
rewo_53896,6124088
rewo_53918,6131099
rewo_53922,6133977
rewo_53925,6134345
rewo_53943,6138803
rewo_53986,6155860
rewo_53992,6157919
rewo_54014,6173083
rewo_54016,6173089
rewo_54024,6180310
rewo_54025,6180322
rewo_54049,6189238
rewo_54054,6189257
rewo_54055,6189260
rewo_54057,6189538
rewo_54059,6189542
rewo_54169,6213929
rewo_54177,6214674
rewo_54274,6248891
rewo_54349,6272945
rewo_54376,6278647
rewo_54378,6281173
rewo_54384,6288268
rewo_54395,6296680
rewo_54396,6296692
rewo_54411,6308100
rewo_54412,6308372
rewo_54413,6308904
rewo_54423,6310927
rewo_54424,6310945
rewo_54429,6312499
rewo_54430,6312576
rewo_54431,6313804
rewo_54432,6313813
rewo_54433,6313845
rewo_54466,6324938
rewo_54467,6324957
rewo_54471,6326433
rewo_54473,6326488
rewo_54474,6326499
rewo_54484,6338967
rewo_54485,6339124
rewo_54559,6360949
rewo_54562,6363198
rewo_54563,6363218
rewo_54668,6405958
rewo_54699,6417314
rewo_54701,6417550
rewo_54704,6418026
rewo_54707,6418085
rewo_54711,6419391
rewo_54717,6419722
rewo_54719,6419745
rewo_54726,6420924
rewo_54730,6421322
rewo_54732,6421776
rewo_54751,6434235
rewo_54752,6434236
rewo_54757,6435301
rewo_54762,6437902
rewo_54763,6437919
rewo_54768,6438211
rewo_54772,6438324
rewo_54774,6438531
rewo_54775,6438536
rewo_54780,6438803
rewo_54781,6438819
rewo_54786,6439455
rewo_54789,6439664
rewo_54840,6449204
rewo_54841,6449262
rewo_54851,6449423
rewo_54852,6449437
rewo_54884,6454130
rewo_54909,6471020
rewo_54932,6475247
rewo_54940,6475402
rewo_54980,6485232
rewo_54982,6485261
rewo_54983,6485273
rewo_54984,6485282
rewo_54985,6485298
rewo_55004,6494055
rewo_55025,6500181
rewo_55039,6509843
rewo_55043,6512292
rewo_55044,6512297
rewo_55063,6521189
rewo_55078,6530778
rewo_55093,6543230
rewo_55097,6543566
rewo_55102,6543998
rewo_55103,6544004
rewo_55104,6544154
rewo_55106,6544191
rewo_55109,6544646
rewo_55118,6547887
rewo_55125,6552115
rewo_55169,6577499
rewo_55174,6580503
rewo_55175,6580822
rewo_55201,6587566
rewo_55202,6587580
rewo_55217,6602378
rewo_55219,6602381
rewo_55226,6609664
rewo_55277,6629227
rewo_55410,6669873
rewo_55443,6683469
rewo_55498,6711749
rewo_55512,6726012
rewo_55527,6728985
rewo_55563,6737230
rewo_55568,6739304
rewo_55577,6739726
rewo_55580,6739736
rewo_55585,6739797
rewo_55587,6739800
rewo_55596,6740105
rewo_55597,6740106
rewo_55608,6740278
rewo_55610,6740284
rewo_55616,6742190
rewo_55621,6742303
rewo_55631,6755190
rewo_55637,6755531
rewo_55639,6755610
rewo_55640,6755612
rewo_55689,6769584
rewo_55721,6789849
rewo_55723,6791236
rewo_55724,6791263
rewo_55739,6801366
rewo_55768,6826300
rewo_55771,6826495
rewo_55785,6828522
rewo_55786,6828542
rewo_55788,6828855
rewo_55789,6828877
rewo_55794,6829387
rewo_55796,6829465
rewo_55802,6830029
rewo_55811,6839536
rewo_55813,6839577
rewo_55822,6840880
rewo_55823,6840893
rewo_55864,6866640
rewo_55959,6879453
rewo_55961,6879455
rewo_55962,6879456
rewo_55969,6880338
rewo_55979,6880380
rewo_55984,6880858
rewo_55985,6880859
rewo_55989,6880865
rewo_55990,6881371
rewo_55991,6881372
rewo_55993,6881374
rewo_55998,6881380
rewo_56009,6881781
rewo_56017,6882644
rewo_56022,6882739
rewo_56024,6882744
rewo_56026,6882748
rewo_56105,6906732
rewo_56160,6910341
rewo_56164,6911370
rewo_56177,6912840
rewo_56179,6913371
rewo_56238,6942406
rewo_56246,6944716
rewo_56297,6958958
rewo_56316,6961377
rewo_56336,6967403
rewo_56424,6979680
rewo_56444,6990399
rewo_56479,7015215
rewo_56481,7015222
rewo_56482,7015236
rewo_56488,7015257
rewo_56522,7018275
rewo_56551,7025023
rewo_56552,7025026
rewo_56553,7025027
rewo_56582,7031542
rewo_56584,7031547
rewo_56586,7031550
rewo_56588,7031555
rewo_56589,7031560
rewo_56590,7031562
rewo_56626,7047099
rewo_56638,7056761
rewo_56695,7086722
rewo_56699,7086772
rewo_56731,7104250
rewo_56825,7142222
rewo_56920,7189171
rewo_56941,7205345
rewo_56970,7217845
rewo_56975,7227227
rewo_56982,7227351
rewo_56985,7227383
rewo_56986,7227392
rewo_56987,7227403
rewo_56991,7227631
rewo_56993,7227647
rewo_56999,7227741
rewo_57000,7227754
rewo_57006,7227979
rewo_57008,7227994
rewo_57013,7228080
rewo_57015,7228109
rewo_57017,7228118
rewo_57019,7228140
rewo_57021,7228159
rewo_57029,7228391
rewo_57032,7228468
rewo_57036,7228554
rewo_57045,7228962
rewo_57047,7228979
rewo_57071,7229190
rewo_57078,7229213
rewo_57084,7229435
rewo_57087,7229447
rewo_57093,7229583
rewo_57096,7229599
rewo_57098,7229626
rewo_57105,7229885
rewo_57106,7229909
rewo_57107,7229970
rewo_57111,7230138
rewo_57112,7230228
rewo_57113,7230258
rewo_57116,7230267
rewo_57118,7230299
rewo_57125,7232112
rewo_57130,7232129
rewo_57138,7232199
rewo_57144,7232214
rewo_57145,7232216
rewo_57161,7243744
rewo_57163,7244245
rewo_57173,7244933
rewo_57180,7245025
rewo_57181,7245026
rewo_57185,7245375
rewo_57233,7262970
rewo_57234,7262981
rewo_57237,7262985
rewo_57238,7262987
rewo_57240,7262991
rewo_57247,7263005
rewo_57251,7263128
rewo_57254,7263238
rewo_57258,7263292
rewo_57259,7263299
rewo_57261,7263302
rewo_57265,7263592
rewo_57268,7263752
rewo_57269,7263753
rewo_57271,7263769
rewo_57274,7263772
rewo_57308,7273433
rewo_57482,7304897
rewo_57491,7311169
rewo_57494,7313607
rewo_57658,7352879
rewo_57676,7358093
rewo_57680,7359026
rewo_57813,7387765
rewo_57814,7387814
rewo_57819,7388703
rewo_57857,7396265
rewo_57885,7405371
rewo_57911,7424567
rewo_57916,7425507
rewo_57919,7425531
rewo_57923,7425605
rewo_57926,7428460
rewo_57927,7428491
rewo_57928,7428495
rewo_57947,7432040
rewo_57951,7432194
rewo_58096,7488305
rewo_58101,7488419
rewo_58175,7533522
rewo_58177,7534781
rewo_58216,7556801
rewo_58220,7558947
rewo_58257,7569433
rewo_58261,7573885
rewo_58268,7577391
rewo_58353,7578896
rewo_58406,7597215
rewo_58410,7597527
rewo_58413,7597536
rewo_58419,7597708
rewo_58541,7626866
rewo_58580,7630164
rewo_58596,7632834
rewo_58597,7632840
rewo_58598,7632848
rewo_58605,7642772
rewo_58606,7642773
rewo_58607,7642774
rewo_58608,7642775
rewo_58611,7642806
rewo_58613,7642841
rewo_58614,7642842
rewo_58615,7642907
rewo_58617,7642911
rewo_58630,7642974
rewo_58637,7643373
rewo_58643,7643550
rewo_58670,7652776
rewo_58671,7652821
rewo_58673,7653395
rewo_58684,7655352
rewo_58725,7673776
rewo_58756,7687641
rewo_58817,7710266
rewo_58838,7714595
rewo_58870,7730102
rewo_58872,7730107
rewo_58877,7730444
rewo_58878,7730446
rewo_58879,7730580
rewo_58881,7730585
rewo_58883,7730646
rewo_58929,7751714
rewo_59251,7852541
rewo_59292,7877016
rewo_59304,7877078
rewo_59329,7882659
rewo_59348,7891384
rewo_59364,7896918
rewo_59372,7899854
rewo_59373,7900037
rewo_59407,7919749
rewo_59422,7928259
rewo_59437,7937604
rewo_59440,7937640
rewo_59441,7937659
rewo_59442,7937662
rewo_59443,7937675
rewo_59460,7940619
rewo_59461,7940620
rewo_59472,7942598
rewo_59475,7945530
rewo_59483,7948581
rewo_59499,7959886
rewo_59500,7959888
rewo_59542,7973932
rewo_59543,7973933
rewo_59553,7978965
rewo_59560,7979336
rewo_59574,7980501
rewo_59585,7981700
rewo_59620,8005803
rewo_59653,8018929
rewo_59710,8041463
rewo_59714,8043979
rewo_59755,8049508
rewo_59756,8049530
rewo_59776,8064734
rewo_59820,8086797
rewo_59821,8086798
rewo_59825,8087132
rewo_59845,8091310
rewo_59912,8123286
rewo_59919,8125446
rewo_59938,8133964
rewo_59962,8147142
rewo_59981,8151991
rewo_60004,8156610
rewo_60010,8156619
rewo_60012,8156629
rewo_60013,8156632
rewo_60026,8156684
rewo_60039,8161603
rewo_60057,8165519
rewo_60061,8166801
rewo_60097,8185253
rewo_60099,8185414
rewo_60100,8185418
rewo_60110,8189886
rewo_60171,8209389
rewo_60194,8214864
rewo_60207,8218453
rewo_60208,8218609
rewo_60224,8223019
rewo_60228,8224190
rewo_60233,8224293
rewo_60235,8225018
rewo_60238,8225218
rewo_60242,8225300
rewo_60282,8229577
rewo_60283,8229591
rewo_60288,8229616
rewo_60297,8229696
rewo_60298,8229697
rewo_60324,8236376
rewo_60346,8251695
rewo_60349,8252316
rewo_60350,8252341
rewo_60356,8254313
rewo_60371,8258410
rewo_60392,8267114
rewo_60406,8270929
rewo_60452,8292957
rewo_60461,8295339
rewo_60462,8295346
rewo_60471,8296755
rewo_60507,8301847
rewo_60517,8308433
rewo_60520,8310296
rewo_60538,8317025
rewo_60584,8337629
rewo_60604,8341504
rewo_60637,8344355
rewo_60639,8345030
rewo_60665,8352384
rewo_60668,8352440
rewo_60674,8354546
rewo_60675,8354549
rewo_60699,8361065
rewo_60712,8365311
rewo_60718,8366486
rewo_60723,8368224
rewo_60732,8368480
rewo_60741,8370951
rewo_60747,8370968
rewo_60753,8372334
rewo_60789,8381639
rewo_60795,8383307
rewo_60796,8383479
rewo_60811,8398740
rewo_60832,8413389
rewo_60839,8415441
rewo_60871,8432279
rewo_60890,8445331
rewo_60893,8445337
rewo_60894,8445338
rewo_60896,8445344
rewo_60954,8457767
rewo_60999,8479999
rewo_61003,8481614
rewo_61007,8483803
rewo_61029,8488507
rewo_61030,8488754
rewo_61046,8495183
rewo_61064,8499870
rewo_61152,8527224
rewo_61195,8540736
rewo_61201,8543084
rewo_61204,8543197
rewo_61207,8543275
rewo_61208,8543972
rewo_61211,8545063
rewo_61213,8545092
rewo_61214,8545100
rewo_61215,8545255
rewo_61216,8545273
rewo_61265,8572397
rewo_61271,8576692
rewo_61283,8583230
rewo_61400,8619969
rewo_61411,8620151
rewo_61413,8620474
rewo_61417,8620479
rewo_61431,8620675
rewo_61435,8620700
rewo_61442,8621102
rewo_61447,8621179
rewo_61448,8621310
rewo_61450,8621330
rewo_61452,8621332
rewo_61456,8621462
rewo_61462,8622774
rewo_61463,8622780
rewo_61465,8623225
rewo_61469,8623238
rewo_61472,8623251
rewo_61473,8623256
rewo_61489,8628686
rewo_61490,8628689
rewo_61493,8628694
rewo_61527,8637184
rewo_61550,8646000
rewo_61551,8646003
rewo_61552,8646014
rewo_61583,8656361
rewo_61587,8657077
rewo_61601,8660813
rewo_61605,8661095
rewo_61621,8673352
rewo_61627,8676985
rewo_61642,8679882
rewo_61647,8681297
rewo_61697,8699984
rewo_61731,8705086
rewo_61743,8705781
rewo_61788,8719830
rewo_61790,8719862
rewo_61800,8723154
rewo_61826,8728938
rewo_61846,8730332
rewo_61847,8730336
rewo_61864,8736944
rewo_61888,8746403
rewo_61910,8752444
rewo_61946,8764193
rewo_61956,8765945
rewo_61973,8769520
rewo_61994,8777882
rewo_62001,8779156
rewo_62006,8779723
rewo_62027,8794286
rewo_62066,8815547
rewo_62067,8815768
rewo_62071,8824349
rewo_62080,8828769
rewo_62084,8828921
rewo_62102,8834345
rewo_62104,8834364
rewo_62107,8834738
rewo_62110,8835139
rewo_62111,8835142
rewo_62113,8835168
rewo_62115,8835200
rewo_62117,8835210
rewo_62122,8835636
rewo_62123,8835641
rewo_62124,8835655
rewo_62125,8835667
rewo_62133,8836065
rewo_62135,8836081
rewo_62136,8836083
rewo_62137,8836108
rewo_62142,8837400
rewo_62143,8837418
rewo_62145,8837461
rewo_62146,8837470
rewo_62149,8837735
rewo_62151,8837751
rewo_62164,8839253
rewo_62201,8851614
rewo_62203,8851625
rewo_62204,8851634
rewo_62208,8852106
rewo_62212,8852316
rewo_62218,8852942
rewo_62226,8853411
rewo_62236,8855270
rewo_62239,8855359
rewo_62245,8856246
rewo_62280,8868797
rewo_62281,8868820
rewo_62312,8876908
rewo_62317,8878911
rewo_62339,8888625
rewo_62342,8889014
rewo_62346,8889624
rewo_62351,8890192
rewo_62362,8890759
rewo_62369,8892321
rewo_62387,8899493
rewo_62396,8899870
rewo_62402,8901998
rewo_62404,8902001
rewo_62408,8902707
rewo_62409,8902711
rewo_62410,8902713
rewo_62411,8902766
rewo_62412,8902779
rewo_62434,8907201
rewo_62439,8907215
rewo_62448,8907251
rewo_62451,8907498
rewo_62452,8907500
rewo_62456,8907511
rewo_62460,8907542
rewo_62479,8910360
rewo_62498,8914191
rewo_62501,8914215
rewo_62502,8914394
rewo_62503,8914395
rewo_62504,8914396
rewo_62506,8914468
rewo_62508,8914502
rewo_62510,8914511
rewo_62531,8918487
rewo_62541,8923525
rewo_62543,8923535
rewo_62561,8923736
