katom_id,katom_cluster_id
katom_9751,1744287
katom_9752,1744386
katom_9753,1744542
katom_9754,1744780
katom_9755,1744865
katom_9756,1745314
katom_9757,1745360
katom_9758,1745675
katom_9759,1745727
katom_9760,1745995
katom_9761,1746050
katom_9763,1746157
katom_9764,1746450
katom_9765,1746624
katom_9767,1747093
katom_9768,1747199
katom_9770,1747262
katom_9771,1747351
katom_9773,1747444
katom_9774,1747469
katom_9775,1747500
katom_9777,1747700
katom_9778,1747873
katom_9780,1747952
katom_9781,1748026
katom_9782,1748266
katom_9783,1748459
katom_9784,1748626
katom_9785,1748858
katom_9786,1748991
katom_9787,1748999
katom_9788,1749007
katom_9789,1749011
katom_9790,1749088
katom_9791,1749113
katom_9792,1749300
katom_9793,1750029
katom_9795,1750287
katom_9796,1750498
katom_9797,1750737
katom_9798,1750805
katom_9799,1751096
katom_9800,1751345
katom_9801,1751830
katom_9803,1751963
katom_9804,1752081
katom_9806,1752249
katom_9808,1752653
katom_9809,1752692
katom_9810,1752820
katom_9811,1753202
katom_9812,1753252
katom_9813,1753352
katom_9814,1753509
katom_9815,1753569
katom_9816,1753994
katom_9817,1754121
katom_9818,1754311
katom_9819,1754469
katom_9820,1754641
katom_9821,1754658
katom_9822,1754682
katom_9823,1754802
katom_9824,1754881
katom_9825,1754972
katom_9826,1755039
katom_9827,1755644
katom_9828,1755649
katom_9829,1755696
katom_9830,1755844
katom_9831,1755903
katom_9832,1755938
katom_9833,1756186
katom_9834,1756282
katom_9835,1756382
katom_9836,1756708
katom_9837,1756799
katom_9838,1756875
katom_9839,1756884
katom_9840,1757163
katom_9841,1757342
katom_9842,1757508
katom_9844,1757838
katom_9845,1757888
katom_9846,1758169
katom_9847,1758303
katom_9848,1758346
katom_9849,1758741
katom_9850,1759546
katom_9851,1759810
katom_9854,1760335
katom_9855,1760397
katom_9856,1760779
katom_9857,1760896
katom_9858,1760930
katom_9859,1760936
katom_9860,1761406
katom_9861,1761436
katom_9862,1761498
katom_9863,1761587
katom_9864,1761665
katom_9865,1761679
katom_9866,1761967
katom_9867,1762130
katom_9868,1762224
katom_9871,1762727
katom_9872,1762775
katom_9874,1763173
katom_9876,1763341
katom_9878,1763388
katom_9879,1763681
katom_9880,1764086
katom_9882,1764849
katom_9883,1765022
katom_9884,1765093
katom_9885,1765304
katom_9886,1765344
katom_9887,1765624
katom_9888,1765751
katom_9889,1765777
katom_9890,1765948
katom_9891,1766087
katom_9892,1766399
katom_9893,1766593
katom_9894,1766624
katom_9895,1766775
katom_9897,1766901
katom_9898,1768127
katom_9899,1768213
katom_9900,1768314
katom_9901,1768341
katom_9902,1768350
katom_9903,1768439
katom_9904,1768854
katom_9905,1768865
katom_9906,1769352
katom_9907,1769591
katom_9908,1769926
katom_9909,1770210
katom_9910,1770553
katom_9911,1770567
katom_9912,1770694
katom_9913,1770843
katom_9914,1771179
katom_9915,1771184
katom_9916,1771601
katom_9917,1771709
katom_9918,1771837
katom_9919,1772131
katom_9920,1772239
katom_9921,1772751
katom_9923,1773053
katom_9924,1773133
katom_9926,1773955
katom_9927,1774057
katom_9928,1774159
katom_9930,1774559
katom_9931,1774599
katom_9933,1775064
katom_9935,1775194
katom_9936,1775282
katom_9937,1775466
katom_9938,1775546
katom_9939,1775643
katom_9941,1776208
katom_9942,1776278
katom_9943,1776311
katom_9944,1776342
katom_9945,1776345
katom_9946,1776367
katom_9947,1776808
katom_9951,1777150
katom_9952,1777254
katom_9953,1777354
katom_9954,1777877
katom_9955,1777944
katom_9956,1777975
katom_9957,1778280
katom_9958,1778822
katom_9959,1779196
katom_9960,1779489
katom_9961,1779524
katom_9962,1779772
katom_9963,1780039
katom_9964,1780102
katom_9965,1780306
katom_9966,1780594
katom_9967,1780632
katom_9968,1780831
katom_9969,1780965
katom_9970,1781232
katom_9971,1781240
katom_9972,1781385
katom_9975,1781731
katom_9976,1782005
katom_9977,1782570
katom_9978,1782687
katom_9979,1782929
katom_9980,1782964
katom_9981,1783043
katom_9982,1783197
katom_9983,1783219
katom_9985,1783514
katom_9986,1783720
katom_9987,1783845
katom_9989,1784266
katom_9990,1784421
katom_9991,1784687
katom_9992,1784975
katom_9993,1785644
katom_9994,1785851
katom_9995,1786184
katom_9996,1786236
katom_9997,1786368
katom_9999,1787103
katom_10000,1787304
katom_10001,1787354
katom_10002,1787386
katom_10003,1787644
katom_10004,1787711
katom_10005,1787938
katom_10007,1788271
katom_10008,1788597
katom_10009,1788675
katom_10010,1788942
katom_10011,1789167
katom_10012,1789196
katom_10013,1789306
katom_10014,1789357
katom_10015,1789376
katom_10016,1789727
katom_10017,1789888
katom_10018,1790239
katom_10019,1790326
katom_10021,1790766
katom_10023,1790970
katom_10024,1791156
katom_10025,1791423
katom_10026,1791724
katom_10027,1791730
katom_10028,1791794
katom_10029,1791819
katom_10030,1791876
katom_10031,1792482
katom_10032,1792626
katom_10034,1793329
katom_10036,1793854
katom_10039,1794557
katom_10040,1794799
katom_10041,1794903
katom_10044,1795292
katom_10045,1795412
katom_10046,1795445
katom_10047,1795468
katom_10048,1795474
katom_10049,1795562
katom_10050,1796371
katom_10051,1796395
katom_10053,1796875
katom_10054,1797114
katom_10055,1797119
katom_10056,1797402
katom_10057,1797509
katom_10058,1798076
katom_10059,1798450
katom_10060,1798489
katom_10061,1798500
katom_10063,1798833
katom_10064,1798995
katom_10065,1799115
katom_10066,1799363
katom_10067,1799646
katom_10068,1799956
katom_10069,1800020
katom_10070,1800165
katom_10071,1800554
katom_10072,1800580
katom_10073,1800616
katom_10074,1800620
katom_10075,1800754
katom_10076,1801625
katom_10077,1801776
katom_10078,1801792
katom_10079,1802491
katom_10080,1802501
katom_10081,1802603
katom_10082,1802692
katom_10083,1802866
katom_10084,1803188
katom_10085,1803216
katom_10086,1803417
katom_10087,1803953
katom_10088,1804055
katom_10089,1804100
katom_10090,1804252
katom_10091,1804819
katom_10092,1805128
katom_10093,1805367
katom_10094,1806633
katom_10095,1806724
katom_10096,1806854
katom_10097,1806887
katom_10098,1807054
katom_10099,1807423
katom_10100,1807538
katom_10101,1807662
katom_10102,1807712
katom_10105,1808179
katom_10107,1808331
katom_10108,1808399
katom_10109,1808672
katom_10111,1808907
katom_10113,1809632
katom_10114,1809663
katom_10115,1810016
katom_10116,1810097
katom_10117,1810139
katom_10118,1810169
katom_10119,1810377
katom_10120,1810546
katom_10121,1810667
katom_10122,1810803
katom_10123,1810966
katom_10124,1810998
katom_10125,1811073
katom_10126,1811322
katom_10127,1811617
katom_10129,1811799
katom_10130,1811890
katom_10131,1812001
katom_10132,1812394
katom_10133,1812415
katom_10134,1812560
katom_10135,1812665
katom_10136,1812882
katom_10137,1813119
katom_10139,1813792
katom_10140,1813845
katom_10141,1814203
katom_10142,1814370
katom_10144,1815188
katom_10145,1815268
katom_10146,1815610
katom_10147,1815878
katom_10148,1816004
katom_10149,1816009
katom_10182,1829751
katom_10183,1829765
katom_10194,1831647
katom_10199,1832148
katom_10208,1832691
katom_10211,1833906
katom_10232,1851297
katom_10238,1855552
katom_10252,1867726
katom_10262,1885830
katom_10267,1893351
katom_10271,1914199
katom_10272,1914218
katom_10279,1928317
katom_10282,1928544
katom_10286,1936180
katom_10291,1946593
katom_10321,1973860
katom_10342,2006716
katom_10352,2020387
katom_10356,2030617
katom_10358,2035758
katom_10365,2037419
katom_10367,2038645
katom_10370,2042625
katom_10373,2048734
katom_10395,2077882
katom_10403,2090744
katom_10409,2092845
katom_10432,2119178
katom_10437,2121865
katom_10476,2133506
katom_10487,2139804
katom_10493,2146185
katom_10506,2151395
katom_10512,2153940
katom_10521,2161675
katom_10525,2164620
katom_10532,2167071
katom_10534,2167997
katom_10541,2170752
katom_10545,2172581
katom_10550,2181572
katom_10573,2210940
katom_10574,2214348
katom_10581,2225989
katom_10591,2234208
katom_10594,2236945
katom_10596,2242153
katom_10597,2242339
katom_10598,2242356
katom_10618,2258808
katom_10632,2288311
katom_10638,2291479
katom_10645,2295116
katom_10658,2304784
katom_10665,2317746
katom_10666,2318208
katom_10667,2318758
katom_10668,2319664
katom_10669,2320639
katom_10677,2330322
katom_10698,2352084
katom_10738,2395818
katom_10789,2444648
katom_10790,2445339
katom_10803,2471054
katom_10824,2492615
katom_10825,2493763
katom_10826,2495220
katom_10828,2495941
katom_10830,2496589
katom_10889,2545227
katom_10891,2546156
katom_10892,2546543
katom_10893,2546572
katom_10898,2547759
katom_10912,2567699
katom_10931,2588531
katom_10939,2594416
katom_10940,2594859
katom_10969,2613900
katom_10986,2643329
katom_11021,2673449
katom_11026,2673837
katom_11062,2719884
katom_11063,2721482
katom_11064,2722943
katom_11069,2734728
katom_11109,2762566
katom_11116,2771601
katom_11122,2779344
katom_11123,2779346
katom_11140,2792558
katom_11170,2812516
katom_11180,2814400
katom_11185,2816400
katom_11190,2822141
katom_11195,2824554
katom_11223,2855076
katom_11224,2855079
katom_11228,2858358
katom_11243,2879852
katom_11258,2897624
katom_11260,2898988
katom_11267,2903094
katom_11269,2906559
katom_11274,2911856
katom_11275,2911859
katom_11279,2913804
katom_11285,2920023
katom_11294,2934960
katom_11303,2946193
katom_11308,2948655
katom_11322,2964060
katom_11358,2996883
katom_11370,3009214
katom_11380,3025980
katom_11382,3026787
katom_11383,3026826
katom_11396,3035445
katom_11397,3035657
katom_11398,3038523
katom_11405,3044250
katom_11406,3045505
katom_11408,3045894
katom_11424,3049340
katom_11442,3055557
katom_11443,3056656
katom_11447,3061269
katom_11451,3062823
katom_11459,3072581
katom_11460,3072584
katom_11461,3072798
katom_11478,3084033
katom_11487,3098676
katom_11511,3124540
katom_11527,3129870
katom_11530,3132149
katom_11535,3132210
katom_11536,3132237
katom_11539,3132533
katom_11553,3133326
katom_11557,3133688
katom_11561,3133721
katom_11582,3152083
katom_11609,3174453
katom_11620,3193590
katom_11642,3211398
katom_11648,3216723
katom_11657,3224551
katom_11679,3229483
katom_11683,3230868
katom_11722,3276001
katom_11730,3284483
katom_11731,3284484
katom_11736,3285514
katom_11737,3286551
katom_11746,3296595
katom_11747,3296599
katom_11749,3298255
katom_11752,3301185
katom_11753,3303464
katom_11783,3319475
katom_11808,3321802
katom_11821,3350272
katom_11822,3352340
katom_11828,3354118
katom_11836,3363038
katom_11846,3378873
katom_11854,3392553
katom_11855,3400958
katom_11872,3432370
katom_11888,3448559
katom_11893,3450418
katom_11898,3457683
katom_11900,3458729
katom_11912,3485133
katom_11937,3509783
katom_11947,3522340
katom_11952,3529181
katom_11983,3551094
katom_11993,3556945
katom_11994,3562479
katom_11995,3564177
katom_11996,3567323
katom_12008,3574117
katom_12013,3576084
katom_12025,3594251
katom_12030,3600115
katom_12043,3607094
katom_12044,3607899
katom_12047,3611358
katom_12051,3619915
katom_12052,3620477
katom_12059,3626275
katom_12087,3640537
katom_12088,3640623
katom_12090,3640846
katom_12117,3657269
katom_12147,3674979
katom_12169,3689640
katom_12175,3691478
katom_12187,3700343
katom_12188,3704210
katom_12197,3712400
katom_12199,3713428
katom_12220,3730669
katom_12222,3734974
katom_12223,3736154
katom_12225,3737780
katom_12247,3762971
katom_12295,3800509
katom_12309,3816457
katom_12314,3824362
katom_12317,3825635
katom_12322,3830905
katom_12344,3841545
katom_12346,3846574
katom_12347,3852925
katom_12353,3857545
katom_12370,3875739
katom_12371,3876650
katom_12372,3876663
katom_12376,3880978
katom_12396,3901037
katom_12423,3919590
katom_12439,3929723
katom_12446,3943570
katom_12447,3945555
katom_12450,3947881
katom_12467,3965535
katom_12481,3988136
katom_12483,3991621
katom_12513,4020953
katom_12555,4066248
katom_12571,4077879
katom_12574,4080969
katom_12576,4081534
katom_12579,4082983
katom_12582,4083446
katom_12584,4092730
katom_12586,4098515
katom_12588,4100003
katom_12589,4100288
katom_12591,4101376
katom_12594,4102955
katom_12601,4108112
katom_12603,4108219
katom_12605,4111077
katom_12608,4116546
katom_12629,4137685
katom_12630,4137951
katom_12647,4152563
katom_12648,4153599
katom_12650,4153634
katom_12651,4153693
katom_12652,4153871
katom_12653,4153936
katom_12660,4161199
katom_12662,4166419
katom_12682,4170289
katom_12685,4170797
katom_12686,4170830
katom_12689,4172295
katom_12691,4172566
katom_12704,4184001
katom_12705,4184995
katom_12717,4194548
katom_12718,4194849
katom_12729,4209639
katom_12730,4210879
katom_12740,4229465
katom_12741,4233486
katom_12751,4243267
katom_12754,4246771
katom_12755,4247135
katom_12774,4261217
katom_12779,4275453
katom_12786,4297204
katom_12791,4301333
katom_12801,4307680
katom_12806,4312553
katom_12813,4326620
katom_12814,4327664
katom_12815,4332104
katom_12823,4345099
katom_12825,4345308
katom_12828,4349444
katom_12830,4351298
katom_12845,4364748
katom_12866,4385433
katom_12869,4386777
katom_12872,4388659
katom_12875,4392641
katom_12876,4395190
katom_12893,4407021
katom_12894,4407365
katom_12895,4408297
katom_12911,4428863
katom_12946,4443645
katom_12954,4447446
katom_12957,4447452
katom_12959,4447456
katom_12967,4460934
katom_12988,4489313
katom_12993,4493884
katom_13006,4502887
katom_13028,4538140
katom_13029,4538167
katom_13035,4546187
katom_13041,4551765
katom_13042,4551805
katom_13045,4555696
katom_13064,4583093
katom_13081,4596631
katom_13098,4598454
katom_13099,4599587
katom_13100,4600240
katom_13111,4605354
katom_13128,4612883
katom_13136,4622858
katom_13137,4623127
katom_13143,4630965
katom_13150,4633708
katom_13151,4633731
katom_13163,4641682
katom_13201,4692570
katom_13202,4692770
katom_13210,4703141
katom_13211,4705492
katom_13216,4714770
katom_13247,4753578
katom_13270,4777472
katom_13275,4779356
katom_13286,4781283
katom_13288,4781306
katom_13298,4783828
katom_13315,4800833
katom_13320,4815594
katom_13336,4828615
katom_13338,4829990
katom_13339,4829991
katom_13340,4832018
katom_13356,4843770
katom_13357,4845616
katom_13364,4862820
katom_13372,4863886
katom_13375,4866169
katom_13388,4879894
katom_13402,4891334
katom_13414,4899800
katom_13422,4900781
katom_13425,4903819
katom_13431,4906039
katom_13432,4908515
katom_13434,4909445
katom_13452,4918657
katom_13464,4920154
katom_13476,4935645
katom_13480,4938217
katom_13497,4950420
katom_13504,4954937
katom_13513,4961271
katom_13514,4961310
katom_13526,4974608
katom_13532,4998367
katom_13533,4998578
katom_13567,5037225
katom_13584,5063577
katom_13592,5083106
katom_13594,5084938
katom_13598,5091174
katom_13608,5109388
katom_13610,5110458
katom_13611,5110543
katom_13612,5111447
katom_13627,5133370
katom_13629,5137862
katom_13630,5138784
katom_13631,5139295
katom_13635,5143088
katom_13636,5143094
katom_13648,5146078
katom_13657,5154727
katom_13680,5186250
katom_13728,5199687
katom_13734,5203269
katom_13745,5213922
katom_13748,5220214
katom_13782,5256737
katom_13784,5258292
katom_13791,5262511
katom_13807,5286585
katom_13808,5286851
katom_13840,5299927
katom_13843,5302580
katom_13858,5321735
katom_13902,5381450
katom_13922,5411184
katom_13926,5414466
katom_13927,5414467
katom_13934,5426152
katom_13935,5427688
katom_13937,5428037
katom_13938,5432815
katom_13946,5441913
katom_13948,5441989
katom_13949,5442020
katom_13957,5457782
katom_13965,5473000
katom_13971,5476006
katom_13973,5483279
katom_14000,5496808
katom_14006,5504391
katom_14018,5514040
katom_14033,5533673
katom_14034,5535164
katom_14040,5546949
katom_14041,5548274
katom_14099,5585433
katom_14103,5592320
katom_14141,5631170
katom_14147,5636388
katom_14149,5639602
katom_14150,5639603
katom_14154,5641227
katom_14163,5648841
katom_14173,5652931
katom_14174,5652943
katom_14192,5666052
katom_14205,5675257
katom_14206,5676496
katom_14207,5677984
katom_14208,5683752
katom_14209,5683875
katom_14214,5690681
katom_14231,5710481
katom_14232,5712958
katom_14237,5715917
katom_14254,5725386
katom_14263,5744545
katom_14267,5746514
katom_14275,5755833
katom_14276,5755896
katom_14277,5756040
katom_14279,5769478
katom_14284,5769916
katom_14288,5786175
katom_14297,5801474
katom_14299,5802819
katom_14303,5817109
katom_14338,5857791
katom_14339,5857954
katom_14350,5865430
katom_14352,5870374
katom_14386,5911533
katom_14395,5919272
katom_14400,5924815
katom_14406,5938269
katom_14426,5958908
katom_14427,5960257
katom_14461,5990854
katom_14468,5998206
katom_14469,5998227
katom_14478,6006202
katom_14479,6006311
katom_14484,6009272
katom_14496,6020944
katom_14506,6029390
katom_14508,6034707
katom_14519,6049012
katom_14520,6051235
katom_14527,6062511
katom_14537,6064992
katom_14538,6065462
katom_14541,6069904
katom_14547,6077279
katom_14550,6085362
katom_14567,6098940
katom_14576,6107216
katom_14588,6109975
katom_14593,6113032
katom_14594,6113269
katom_14607,6137311
katom_14641,6174927
katom_14647,6179639
katom_14680,6219363
katom_14699,6239810
katom_14701,6240777
katom_14724,6254175
katom_14734,6266205
katom_14752,6288655
katom_14754,6290892
katom_14780,6311526
katom_14783,6311529
katom_14787,6311546
katom_14822,6328402
katom_14829,6336396
katom_14840,6354636
katom_14848,6356396
katom_14855,6362702
katom_14856,6363265
katom_14861,6378100
katom_14872,6391713
katom_14878,6395301
katom_14881,6396346
katom_14887,6405750
katom_14916,6442736
katom_14918,6443523
katom_14930,6451390
katom_14931,6453290
katom_14932,6453292
katom_14933,6453802
katom_14934,6454022
katom_14944,6462516
katom_14957,6476818
katom_14960,6479377
katom_14964,6485837
katom_14991,6520936
katom_15004,6538313
katom_15019,6555460
katom_15020,6556491
katom_15028,6567641
katom_15033,6577495
katom_15047,6592995
katom_15058,6600457
katom_15060,6601800
katom_15070,6622889
katom_15082,6639404
katom_15085,6641298
katom_15086,6641309
katom_15092,6644752
katom_15101,6655168
katom_15114,6675952
katom_15122,6683525
katom_15130,6691760
katom_15143,6703945
katom_15172,6735035
katom_15173,6735061
katom_15190,6750664
katom_15194,6760766
katom_15209,6769386
katom_15212,6771551
katom_15236,6780363
katom_15237,6780394
katom_15259,6795360
katom_15261,6797865
katom_15292,6823610
katom_15304,6831240
katom_15311,6838643
katom_15316,6846219
katom_15317,6846222
katom_15318,6846344
katom_15324,6857958
katom_15325,6858991
katom_15326,6859058
katom_15327,6859465
katom_15330,6862207
katom_15331,6862262
katom_15332,6862396
katom_15333,6863600
katom_15335,6863791
katom_15344,6873903
katom_15393,6913811
katom_15403,6927612
katom_15405,6931925
katom_15433,6962942
katom_15434,6963190
katom_15436,6964378
katom_15462,7001866
katom_15466,7005196
katom_15467,7006969
katom_15472,7013416
katom_15474,7022276
katom_15478,7029647
katom_15480,7033165
katom_15493,7044536
katom_15497,7049621
katom_15507,7063384
katom_15514,7073523
katom_15525,7085418
katom_15529,7091151
katom_15530,7091152
katom_15532,7091154
katom_15549,7106658
katom_15563,7129622
katom_15564,7129623
katom_15565,7129627
katom_15568,7129634
katom_15571,7133314
katom_15574,7133851
katom_15576,7137111
katom_15577,7138248
katom_15587,7158307
katom_15593,7163029
katom_15597,7163636
katom_15602,7169489
katom_15622,7195412
katom_15631,7201419
katom_15635,7202953
katom_15665,7242615
katom_15671,7257842
katom_15682,7264717
katom_15683,7264765
katom_15686,7269938
katom_15696,7274918
katom_15717,7287901
katom_15718,7287904
katom_15731,7305722
katom_15771,7329510
katom_15775,7330008
katom_15776,7330295
katom_15778,7330309
katom_15779,7330342
katom_15781,7330346
katom_15782,7330348
katom_15790,7337982
katom_15793,7341663
katom_15813,7363386
katom_15844,7393722
katom_15848,7395567
katom_15855,7405454
katom_15856,7407139
katom_15865,7414362
katom_15890,7464553
katom_15891,7465630
katom_15906,7488909
katom_15916,7497429
katom_15918,7498200
katom_15924,7499200
katom_15934,7503312
katom_15937,7505867
katom_15942,7514992
katom_15959,7530550
katom_15966,7537058
katom_15980,7552431
katom_15993,7567795
katom_15994,7569276
katom_16005,7587143
katom_16014,7598202
katom_16030,7609689
katom_16060,7646206
katom_16071,7656114
katom_16090,7680841
katom_16104,7700148
katom_16129,7723530
katom_16147,7740339
katom_16149,7741548
katom_16163,7748643
katom_16164,7750274
katom_16173,7753048
katom_16177,7757271
katom_16178,7757446
katom_16183,7767816
katom_16193,7779864
katom_16208,7801150
katom_16215,7811589
katom_16220,7812476
katom_16221,7812478
katom_16223,7813141
katom_16227,7814697
katom_16235,7819389
katom_16266,7830814
katom_16277,7843795
katom_16279,7846922
katom_16317,7869874
katom_16318,7871666
katom_16333,7888671
katom_16347,7901999
katom_16348,7902488
katom_16361,7925627
katom_16364,7925655
katom_16370,7927492
katom_16377,7930261
katom_16378,7930296
katom_16379,7930333
katom_16382,7930355
katom_16383,7930454
katom_16384,7930478
katom_16385,7930630
katom_16389,7930693
katom_16401,7935701
katom_16405,7940626
katom_16406,7940686
katom_16413,7946929
katom_16424,7959753
katom_16425,7959781
katom_16438,7972121
katom_16442,7974797
katom_16464,7985854
katom_16492,8010912
katom_16495,8013202
katom_16518,8049288
katom_16519,8049483
katom_16528,8059614
katom_16544,8082394
katom_16547,8085025
katom_16552,8087559
katom_16555,8091261
katom_16558,8097213
katom_16566,8112597
katom_16569,8112768
katom_16570,8112786
katom_16571,8112793
katom_16572,8112794
katom_16575,8112824
katom_16578,8113266
katom_16586,8121148
katom_16589,8123317
katom_16610,8141504
katom_16615,8143756
katom_16616,8144557
katom_16638,8163378
katom_16642,8175223
katom_16646,8183033
katom_16683,8229759
katom_16684,8229992
katom_16685,8230029
katom_16709,8263783
katom_16713,8263835
katom_16731,8279705
katom_16753,8288266
katom_16755,8289222
katom_16756,8292025
katom_16765,8294656
katom_16776,8297504
katom_16777,8297678
katom_16779,8299772
katom_16787,8309989
katom_16803,8328565
katom_16829,8361818
katom_16832,8361846
katom_16841,8372881
katom_16844,8374474
katom_16849,8381569
katom_16852,8386644
katom_16858,8396183
katom_16877,8420242
katom_16894,8436742
katom_16896,8437599
katom_16935,8468717
katom_16936,8468718
katom_16937,8470516
katom_16939,8473055
katom_16941,8476175
katom_16943,8476967
katom_16955,8497104
katom_16959,8498577
katom_16964,8505944
katom_16971,8507538
katom_16985,8521652
katom_16993,8538205
katom_17017,8543585
katom_17029,8551862
katom_17033,8554533
katom_17050,8563489
katom_17051,8563490
katom_17062,8568921
katom_17072,8576894
katom_17076,8583003
katom_17078,8586285
katom_17101,8602735
katom_17113,8613723
katom_17114,8613738
katom_17115,8614065
katom_17116,8615859
katom_17117,8616257
katom_17124,8619879
katom_17130,8627413
katom_17137,8637245
katom_17149,8650031
katom_17152,8655449
katom_17154,8658440
katom_17155,8659500
katom_17156,8659521
katom_17159,8661812
katom_17171,8672330
katom_17173,8675618
katom_17174,8675619
katom_17200,8698595
katom_17214,8703290
katom_17223,8710966
katom_17241,8720747
katom_17243,8722093
katom_17284,8762682
katom_17292,8773931
katom_17294,8774271
katom_17303,8779573
katom_17309,8791082
katom_17310,8791157
katom_17316,8796707
katom_17319,8802523
katom_17324,8810286
katom_17334,8813933
katom_17337,8814664
katom_17344,8818785
katom_17346,8824060
katom_17351,8826711
katom_17353,8827037
katom_17371,8838935
katom_17377,8838961
katom_17411,8866455
katom_17414,8868065
katom_17415,8868265
katom_17416,8872173
katom_17432,8881494
katom_17433,8882091
katom_17437,8887675
katom_17440,8893744
katom_17474,8918641
katom_17476,8919210
katom_17484,8927399
katom_17487,8927424
katom_17496,8927578
katom_17514,8937803
katom_17522,8943545
katom_17560,8970430
katom_17574,8976245
katom_17579,8976521
katom_17580,8977835
katom_17598,9008335
katom_17600,9008552
katom_17668,9059650
katom_17673,9068596
katom_17678,9077038
katom_17679,9077912
katom_17686,9087844
katom_17708,9115616
katom_17715,9121036
katom_17722,9128641
katom_17729,9132866
katom_17814,9183686
katom_17819,9195853
katom_17822,9196690
katom_17825,9197198
katom_17828,9202163
katom_17846,9220210
katom_17847,9220806
katom_17848,9221095
katom_17849,9223585
katom_17850,9224218
katom_17862,9236537
katom_17868,9240351
katom_17869,9241519
katom_17876,9249250
katom_17880,9252743
katom_17883,9253711
katom_17887,9258047
katom_17894,9264437
katom_17897,9266530
katom_17906,9271424
katom_17935,9300945
katom_17936,9302717
katom_17960,9334047
katom_17965,9340413
katom_17969,9340955
katom_17970,9346165
katom_17972,9348408
katom_17973,9348434
katom_17977,9353260
katom_17979,9357262
katom_17981,9357358
katom_17985,9361222
katom_18003,9373250
katom_18004,9374846
katom_18005,9375398
katom_18006,9377316
katom_18007,9377317
katom_18011,9381388
katom_18012,9381399
katom_18017,9381787
katom_18036,9390506
katom_18052,9405853
katom_18063,9423762
katom_18077,9450101
katom_18079,9451332
katom_18081,9455821
katom_18086,9461286
katom_18090,9465501
katom_18100,9479435
katom_18127,9504292
katom_18130,9507328
katom_18139,9511812
katom_18172,9535482
katom_18173,9535784
katom_18181,9536912
katom_18184,9536971
katom_18193,9541616
katom_18213,9554623
katom_18215,9562357
katom_18217,9564391
katom_18227,9570059
katom_18228,9570174
katom_18241,9580901
katom_18259,9591479
katom_18262,9591698
katom_18265,9596277
katom_18274,9600974
katom_18288,9611495
katom_18296,9617698
katom_18298,9619145
katom_18300,9620058
katom_18327,9646584
katom_18337,9653768
katom_18338,9653773
katom_18350,9662095
katom_18353,9670177
katom_18356,9673832
katom_18357,9679528
katom_18363,9683390
katom_18387,9708016
katom_18390,9716571
katom_18394,9722882
katom_18396,9727333
katom_18418,9748303
katom_18419,9748352
katom_18421,9748393
katom_18422,9748414
katom_18424,9749958
katom_18427,9750342
katom_18437,9752039
katom_18438,9752396
katom_18441,9754051
katom_18442,9754846
katom_18444,9761084
katom_18446,9762988
katom_18447,9764562
katom_18451,9765460
katom_18459,9769023
katom_18465,9774343
katom_18479,9781038
katom_18481,9784361
katom_18500,9796479
katom_18508,9803136
katom_18519,9819097
katom_18571,9856690
katom_18590,9871462
katom_18593,9872252
katom_18596,9875692
katom_18609,9885431
katom_18616,9887103
katom_18626,9891827
katom_18628,9892568
katom_18631,9894171
katom_18647,9911015
katom_18698,9955378
katom_18742,9984336
katom_18744,9987763
katom_18747,9989630
katom_18748,9989765
katom_18749,9989767
katom_18753,9996430
katom_18754,9996921
katom_18767,10013162
katom_18781,10021301
katom_18782,10021857
katom_18783,10022489
katom_18790,10027217
katom_18794,10029489
katom_18814,10035091
katom_18838,10044447
katom_18840,10045884
katom_18849,10059033
katom_18850,10062557
katom_18861,10065264
katom_18882,10088548
katom_18888,10096085
katom_18890,10098002
katom_18902,10122145
katom_18920,10138365
katom_18922,10139116
katom_18929,10142229
katom_18937,10147262
katom_18938,10147969
katom_18939,10148498
katom_18953,10168543
katom_18957,10171973
katom_18967,10179967
katom_18969,10182677
katom_18993,10216897
katom_18995,10216996
katom_19002,10219853
katom_19004,10222513
katom_19005,10223434
katom_19006,10225546
katom_19007,10225549
katom_19009,10226965
katom_19010,10226988
katom_19022,10233866
katom_19025,10235643
katom_19037,10250649
katom_19038,10250655
katom_19040,10251075
katom_19041,10251077
katom_19042,10251440
katom_19043,10251443
katom_19044,10251778
katom_19045,10251783
katom_19049,10252992
katom_19051,10255407
katom_19081,10282051
katom_19092,10292584
katom_19095,10298196
katom_19100,10302875
katom_19109,10307266
katom_19115,10314275
katom_19118,10314558
katom_19139,10315867
katom_19143,10315886
katom_19144,10315889
katom_19149,10322048
katom_19150,10322050
katom_19163,10326301
katom_19171,10326454
katom_19176,10328693
katom_19184,10339879
katom_19192,10349624
katom_19195,10355149
katom_19204,10362384
katom_19225,10379856
katom_19229,10383897
katom_19248,10395608
katom_19249,10395883
katom_19254,10399189
katom_19265,10413501
katom_19271,10417944
katom_19313,10467932
katom_19330,10489932
katom_19341,10510183
katom_19345,10511439
katom_19361,10535499
katom_19362,10536281
katom_19372,10542327
katom_19391,10556555
katom_19400,10563004
katom_19403,10569156
katom_19404,10569589
katom_19405,10569638
katom_19410,10572217
katom_19412,10572946
katom_19433,10596368
katom_19441,10603079
katom_19444,10604572
katom_19448,10609030
katom_19456,10612206
katom_19485,10634099
katom_19511,10655688
katom_19512,10656239
katom_19513,10656242
katom_19514,10656256
katom_19516,10656641
