ids,label,ban_author,bx_author,ban_binding,bx_binding,ban_id,bx_id,ban_isbn,bx_isbn,ban_pages,bx_pages,ban_pubdate,bx_pubdate,ban_publisher,bx_publisher,ban_title,bx_title
ban_3447_bx_270055,1,Marguerite Sechehaye,Marguerite Sechehaye,,,ban_3447,bx_270055,9780452011335,9780452011335,192,-1,11/28/1994,1994,Penguin Publishing Group,Plume Books,Autobiography of a Schizophrenic Girl: The True Story of Renee,"Autobiography of a Schizophrenic Girl: The True Story of \Renee\"""""
ban_3449_bx_115270,1,Osho,Osho,,,ban_3449,bx_115270,9780312280710,9780312280710,336,-1,06/28/2001,2001,St. Martin's Press,St. Martin's Griffin,Autobiography of a Spiritually Incorrect Mystic,Autobiography of a Spiritually Incorrect Mystic
ban_3453_bx_215762,1,Nelson Mandela,Nelson Mandela,,,ban_3453,bx_215762,9780316550383,9780316550383,208,-1,11/01/1996,1996,"Little, Brown and Company","Little, Brown",Mandela: An Illustrated Autobiography,Mandela : An Illustrated Autobiography
ban_3458_bx_90627,1,"The lady Chablis, The Lady Chablis, Theodore Bouloukos",The lady Chablis,,,ban_3458,bx_90627,9780671520953,9780671520953,208,-1,08/28/1997,1997,Atria Books,Atria,Hiding My Candy: The Autobiography of the Grand Empress of Savannah,Hiding My Candy
ban_3464_bx_29615,1,"Nancy Oestreich Lurie, Mountain",Nancy Oestreich Lurie,,Paperback,ban_3464,bx_29615,9780472061099,9780472061099,176,-1,06/01/1961,1961,University of Michigan Press,UMP,"Mountain Wolf Woman, Sister of Crashing Thunder: The Autobiography of a Winnebago Indian / Edition 1","Mountain Wolf Woman, Sister of Crashing Thunder : The Autobiography of a Winnebago Indian"
ban_3482_bx_156615,1,Richard Peace,Richard Peace,,,ban_3482,bx_156615,9781576831106,9781576831106,112,-1,12/01/1998,1999,Tyndale House Publishers,Navpress Publishing Group,Spiritual Autobiography: Discovering and Sharing Your Spiritual Story,Spiritual Autobiography: Discovering and Sharing Your Spiritual Story
ban_3502_bx_204574,1,Jacqueline Joyner-Kersee,Sonja Steptoe,,,ban_3502,bx_204574,9780446522489,9780446522489,344,-1,11/03/2001,1997,Grand Central Publishing,Warner Books,A Kind Of Grace,A Kind of Grace : The Autobiography of the World's Greatest Female Athlete
ban_3589_bx_41399,1,Herself: Autobiographies of American Women - An Anthology,JILL KER CONWAY,,,ban_3589,bx_41399,9780679736332,9780679736332,688,-1,11/28/1992,1992,Knopf Doubleday Publishing Group,Vintage,Written,Written by Herself: Volume I : Autobiographies of American Women: An Anthology
ban_3591_bx_150357,1,Those Who Lived It,Herb Boyd,,,ban_3591,bx_150357,9780385492799,9780385492799,576,-1,12/28/2000,2000,Knopf Doubleday Publishing Group,Anchor Books/Doubleday,Autobiography of a People: Three Centuries of African American History Told,Autobiography of a People: Three Centuries of African American History Told by Those Who Lived It
ban_3606_bx_204520,1,"E. Allison Peers, Teresa of Avila",E. ALLISON PEERS,,,ban_3606,bx_204520,9780385011099,9780385011099,464,-1,10/28/1991,1991,Crown Religion/Business/Forum,Image,Life Of Teresa Of Jesus: The Autobiography Of Teresa Of Avila,The Life of Teresa of Jesus : The Autobiography of Teresa of Avila
ban_3613_bx_199249,1,"Black Hawk, Donald Jackson",Black Hawk,,,ban_3613,bx_199249,9780252723254,9780252723254,192,-1,03/28/1975,1964,University of Illinois Press,University of Illinois Press,Black Hawk: An Autobiography,Black Hawk: An Autobiography
ban_3625_bx_104064,1,Henry Ossian Flipper,Henry Ossian Flipper,,,ban_3625,bx_104064,9780803268906,9780803268906,332,-1,10/01/1998,1998,University of Nebraska Press,University of Nebraska Press,"The Colored Cadet at West Point: Autobiography of Lieutenant Henry Ossian Flipper, U. S. A., First Graduate of Color from the U. S. Military Academy","The Colored Cadet at West Point: Autobiography of Lieut. Henry Ossian Flipper, U.S.A., First Graduate of   Color from the U.S. Military Academy"
ban_3661_bx_265015,1,Lilly,John C. Lilly,,,ban_3661,bx_265015,9780914171720,9780914171720,208,-1,10/28/1996,1996,Ronin Publishing,Ronin Publishing (CA),Scientist; A Metaphysical Autobiography,The Scientist: A Metaphysical Autobiography
ban_3706_bx_197041,1,"Leo W. Simmons, Don C. Talayesva",Leo W. Simmons,,,ban_3706,bx_197041,9780300002270,9780300002270,488,-1,09/28/1963,1963,Yale University Press,Yale University Press,Sun Chief: The Autobiography of a Hopi Indian,Sun Chief: The Autobiography of a Hopi Indian.
ban_3865_bx_90752,1,"Ida Pruitt, Lao T'Ai-T'ai Ning",Lao Toai-Toai Ning,,,ban_3865,bx_90752,9780804706063,9780804706063,264,-1,06/01/1945,1990,Stanford University Press,Stanford University Press,A Daughter of Han: The Autobiography of a Chinese Working Woman,A Daughter of Han: The Autobiography of a Chinese Working Woman
ban_3946_bx_154032,1,Boris Pasternak,Boris Leonidovich Pasternak,,,ban_3946,bx_154032,9780811201353,9780811201353,256,-1,04/07/2009,1958,New Directions Publishing Corporation,New Directions Publishing Corporation,Safe Conduct: An Autobiography and Other Writings / Edition 1,Safe Conduct
ban_3973_bx_41490,1,Booker T. Washington,Booker T. Washington,,,ban_3973,bx_41490,9780486287386,9780486287386,160,-1,10/04/1995,1995,Dover Publications,Dover Publications,Up from Slavery,Up from Slavery
ban_3989_bx_4734,1,"Amy Mandelker, Elizabeth Powers",Elizabeth Powers,,,ban_3989,bx_4734,9780684843117,9780684843117,544,-1,05/12/1999,1999,Touchstone,Touchstone,Pilgrim Souls: A Collection of Spiritual Autobiography,Pilgrim Souls : A Collection of Spiritual Autobiography
ban_3990_bx_158433,1,Hong Ying,Hong Ying,,,ban_3990,bx_158433,9780802136602,9780802136602,278,-1,12/28/1999,2000,"Grove/Atlantic, Inc.",Grove Press,Daughter of the River: An Autobiography,Daughter of the River: An Autobiography
ban_4005_bx_117337,1,Charles Darwin,Charles Darwin,,,ban_4005,bx_117337,9780140433906,9780140433906,128,-1,10/01/2002,2002,Penguin Publishing Group,Penguin Books,Autobiographies,Autobiographies
ban_4074_bx_218252,1,"Colin Jackson, David Conn",Colin Jackson,,,ban_4074,bx_218252,9780563487388,9780563487388,224,-1,08/01/2003,2003,B B C Worldwide Americas,BBC,The Autobiography of Colin Jackson,Colin Jackson: The Autobiography
ban_4151_bx_188220,1,Jay Hammond,Jay S. Hammond,,,ban_4151,bx_188220,9780945397175,9780945397175,352,-1,04/01/1994,1994,"Epicenter Press, Incorporated",Graphic Arts Center Pub Co,"Tales of Alaska's Bush Rat Governor: The Extraordinary Autobiography of Jay Hammond, Wilderness Guide and Reluctant Politician",Tales of Alaska's Bush Rat Governor: The Extraordinary Autobiography of Jay Hammond Wilderness Guide and Reluctant Politician
ban_4243_bx_265953,1,"Frank Borman, Robert J. Serling",Frank Borman,,,ban_4243,bx_265953,9780688079291,9780688079291,450,-1,10/01/1988,1988,HarperCollins Publishers,Harpercollins Childrens Books,Countdown: An Autobiography,Countdown: An Autobiography
ban_4269_bx_85872,1,W. Somerset Maugham,W. Somerset Maugham,,,ban_4269,bx_85872,9780140026689,9780140026689,208,-1,08/31/1978,1978,Penguin Group (USA) Incorporated,Viking Press,Magician: Together with a Fragment of Autobiography,Magician
ban_4317_bx_10603,1,"Kenny Dalglish, Henry Winter",Dalglish,,,ban_4317,bx_10603,9780340660119,9780340660119,289,-1,10/28/1996,1999,Hodder General Publishing Division,Trafalgar Square,Dalglish: My Autobiography,Kenny Dalglish Autobiography
ban_4337_bx_81269,1,Kathie Lee Gifford,Griselda Gifford,,,ban_4337,bx_81269,9780671742416,9780671742416,320,-1,11/28/1992,1992,Atria Books,Atria,I Can't Believe I Said That!: An Autobiography,I CAN'T BELIEVE I SAID THAT : How to Give Your Teens the Privacy They Crave and the Guidance They Need
ban_4373_bx_172897,1,Ping-Ying Hsieh,Ping-Ying Hsieh,,,ban_4373,bx_172897,9780863580529,9780863580529,224,-1,02/01/1986,1986,Rivers Oram Press/Pandora Press,Harpercollins,Autobiography of a Chinese Girl,Autobiography of a Chinese Girl
ban_4439_bx_210097,1,Twyla Tharp,Twyla Tharp,,,ban_4439,bx_210097,9780553073065,9780553073065,352,-1,11/01/1992,1992,Random House Publishing Group,Bantam Dell Pub Group,Push Comes to Shove: An Autobiography,Push Comes to Shove: An Autobiography
ban_4544_bx_219906,1,Yi-Fu Tuan,Yi-Fu Tuan,,,ban_4544,bx_219906,9780299166601,9780299166601,177,-1,10/28/1999,1999,University of Wisconsin Press,University of Wisconsin Press,"Who Am I?: An Autobiography of Emotion, Mind and Spirit","Who Am I?: An Autobiography of Emotion, Mind, and Spirit"
ban_4563_bx_124845,1,Frank Farmer,Frank Farmer,,,ban_4563,bx_124845,9780944386064,9780944386064,292,-1,12/28/1987,1977,S O M Publishing Company,Not Avail,Autobiography of a Skeptic,Autobiography of a Skeptic
ban_4743_bx_212266,1,Johnny Steele,Johnny Steele,,,ban_4743,bx_212266,9781840186499,9781840186499,272,-1,09/01/2002,2003,"Mainstream Publishing Company, Limited",Trafalgar Square,The Bird That Never Flew: The Uncompromising Autobiography of One of the Most Punished Prisoners in the History of the British Penal System,The Bird That Never Flew: The Uncompromising Autobiography of One of the Most Punished Prisoners in the History of the British Penal System
ban_4885_bx_222526,1,"Colleen Dewhurst, Tom Viola",Colleen Dewhurst,,,ban_4885,bx_222526,9780684807010,9780684807010,386,-1,06/15/1997,1997,Scribner,Scribner,Colleen Dewhurst: Her Autobiography,COLLEEN DEWHURST
ban_5180_bx_40910,1,Xie Bingying,Xie Bingying,,,ban_5180,bx_40910,9780425188507,9780425188507,304,-1,02/18/2003,2003,Penguin Publishing Group,Berkley Publishing Group,A Woman Soldier's Own Story: The Autobiography of Xie Bingying,A Woman Soldier's Own Story: The Autobiography of Xie Bingying
ban_5250_bx_102311,1,Rudy Galindo,Rudy Galindo,,,ban_5250,bx_102311,9780671003906,9780671003906,255,-1,04/28/1997,1997,Atria Books,Atria,Icebreaker: The Autobiography of Rudy Galindo,ICEBREAKER THE AUTOBIOGRAPHY OF RUDY GALINDO
ban_5295_bx_188619,1,Noël Coward,Noel Coward,,,ban_5295,bx_188619,9780413773937,9780413773937,368,-1,09/01/2004,2004,Bloomsbury Academic,Consortium,"Future Indefinite: The Autobiography of Noel Coward, Vol. 2","Future Indefinite : The Autobiography of NoÃ«l Coward, Vol. 2"
ban_5317_bx_219533,1,"Judith Jamison, Howard Kaplan",Judith Jamison,,,ban_5317,bx_219533,9780385425582,9780385425582,288,-1,10/01/1994,1994,Knopf Doubleday Publishing Group,Anchor,Dancing Spirit: An Autobiography,Dancing Spirit: An Autobiography
ban_5321_bx_186977,1,"Lynne Reid Banks, Terry Riley",LYNNE REID BANKS,,,ban_5321,bx_186977,9780440419242,9780440419242,126,-1,11/11/2003,2003,Random House Children's Books,Yearling,"I, Houdini","I, Houdini"
ban_5353_bx_188663,1,"Markus Wolf, Anne McElvoy",Markus Wolf,,,ban_5353,bx_188663,9781891620126,9781891620126,460,-1,01/01/1997,1999,PublicAffairs,PublicAffairs,Man Without A Face / Edition 1,Man Without A Face
ban_5455_bx_188243,1,Dickey Bird,Bird,,,ban_5455,bx_188243,9780340684573,9780340684573,367,-1,02/29/2000,1999,Hodder General Publishing Division,Trafalgar Square,Dickie Bird: My Autobiography,Dickie Bird Autobiography
ban_5470_bx_198020,1,Barbara Grizzuti Harrison,Barbara Grizzuti Harrison,,,ban_5470,bx_198020,9780395860007,9780395860007,400,-1,04/01/1997,1997,Houghton Mifflin Harcourt Publishing Company,Mariner Books,An Accidental Autobiography,An Accidental Autobiography
ban_5486_bx_164571,1,Edward T. Hall,Edward Hall,,,ban_5486,bx_164571,9780385237437,9780385237437,304,-1,02/01/1993,1993,Knopf Doubleday Publishing Group,Anchor,An Anthropology of Everyday Life: An Autobiography,An Anthropology of Everyday Life: An Autobiography
ban_5494_bx_4287,1,Peter Wright,Peter Wright,,,ban_5494,bx_4287,9780670820559,9780670820559,392,-1,07/31/1987,1987,Penguin Group (USA) Incorporated,Penguin USA,Spycatcher: The Candid Autobiography of a Senior Intelligence Officer,Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer
ban_5497_bx_15049,1,Dave Davies,Dave Davies,,,ban_5497,bx_15049,9780786861491,9780786861491,288,-1,02/20/1997,1997,Hyperion,Hyperion Books,Kink: An Autobiography,Kink: An Autobiography
ban_5614_bx_261064,1,Geoffrey Boycott,Geoff Boycott,,,ban_5614,bx_261064,9780552993180,9780552993180,-1,-1,12/31/1988,1988,Corgi Books,Transworld Publishers Ltd,Boycott The Autobiography,Boycott: the Autobiography
ban_5623_bx_124368,1,Octavia Wilberforce,Pat Jalland,,,ban_5623,bx_124368,9780304322305,9780304322305,224,-1,05/01/1990,1990,Cassell P L C,Cassell,Octavia Wilberforce: The Autobiography of a Pioneer Woman Doctor,Octavia Wilberforce: The Autobiography of a Pioneer Woman Doctor
ban_5691_bx_121311,1,Murray Walker,Murray Walker,,,ban_5691,bx_121311,9780007126972,9780007126972,496,-1,06/01/2003,2003,HarperCollins UK,Willow,Unless I'm Very Much Mistaken: My Autobiography,Unless I'm Very Much Mistaken: My Autobiography
ban_5702_bx_201122,1,Jean Rhys,Jean Rhys,,,ban_5702,bx_201122,9780060136024,9780060136024,-1,-1,05/01/1980,1979,HarperCollins Publishers,Harper  Row,Smile Please: An Unfinished Autobiography,Smile please: An unfinished autobiography
ban_5734_bx_162432,1,Sallie B. King,MYODO SATOMI,,,ban_5734,bx_162432,9780877733928,9780877733928,212,-1,05/01/1987,1987,"Shambhala Publications, Inc.",Shambhala,Passionate Journey: The Spiritual Autobiography of Satomi Myodo,PASSIONATE JOURNEY
ban_5788_bx_97645,1,"Sammy Sosa, Marcos Bretó N., Marcos Breton",Sammy Sosa,,,ban_5788,bx_97645,9780446527354,9780446527354,244,-1,07/25/2005,2000,Grand Central Publishing,Warner Books,Sammy Sosa,Sosa : An Autobiography
ban_5894_bx_138255,1,Lech Walesa,Lech Walesa,,,ban_5894,bx_138255,9780805006681,9780805006681,325,-1,10/20/1987,1990,"Holt, Henry  Company, Inc.",Smithmark Pub,A Way of Hope: An Autobiography,A Way of Hope
ban_5930_bx_7142,1,Chuck Barris,Chuck Barris,,,ban_5930,bx_7142,9780786888085,9780786888085,256,-1,11/27/2002,2002,Miramax Books,Miramax,Confessions of a Dangerous Mind: An Unauthorized Autobiography,Confessions of a Dangerous Mind : An Unauthorized Autobiography
ban_5953_bx_1769,1,Frost,Dale Cooper,,,ban_5953,bx_1769,9780671744007,9780671744007,192,-1,05/01/1991,1991,Pocket Books,Pocket,Autobiography of FBI Special Agent Dale Cooper,AUTOBIOGRAPHY OF FBI SPECIAL AGENT DALE COOPER
ban_6142_bx_42362,1,"Martin Kemp, Kemp",Martin Kemp,,,ban_6142,bx_42362,9780752832647,9780752832647,256,-1,03/28/2000,2000,"Orion Publishing Group, Limited",Trafalgar Square,True: Autobiography of Martin Kemp,True: Auto Of Martin Kemp
ban_6365_bx_114249,1,Roger W. Wilkins,Roger Wilkins,,Hardback,ban_6365,bx_114249,9780671492687,9780671492687,384,-1,02/28/1984,1984,Touchstone,Simon  Schuster,A Man's Life: An Autobiography,A Man's Life: An Autobiography
ban_6425_bx_95976,1,Marguerite Sechehaye,Marguerite Sechehaye,,,ban_6425,bx_95976,9780451136213,9780451136213,1,-1,01/01/1970,1985,Penguin Publishing Group,Signet Book,Autobiography of a Schizophrenic Girl,Autobiography of a Schizophrenic Girl
ban_6427_bx_208787,1,"Paramhansa Yogananda, Ben Kingsley",Paramahansa Yogananda,,,ban_6427,bx_208787,9780876120859,9780876120859,15,-1,09/28/1996,1996,Self-Realization Fellowship,Self-Realization Fellowship Publishers,Autobiography of a Yogi,Autobiography of a Yogi
ban_6513_bx_159490,1,David Kushner,DAVID KUSHNER,,,ban_6513,bx_159490,9780812972153,9780812972153,368,-1,,2004,Random House Publishing Group,Random House Trade Paperbacks,Masters of Doom: How Two Guys Created an Empire and Transformed Pop Culture,Masters of Doom : How Two Guys Created an Empire and Transformed Pop Culture
ban_6560_bx_12485,1,Douglas R. Hofstadter,Douglas R. Hofstadter,,,ban_6560,bx_12485,9780465026562,9780465026562,800,-1,,1999,Basic Books,Basic Books,Godel Escher Bach: An Eternal Golden Braid,"GÃ¶del, Escher, Bach: An Eternal Golden Braid"
ban_6607_bx_175277,1,Erich Gamma# Richard Helm# Ralph Johnson# John M. Vlissides,Erich Gamma,,,ban_6607,bx_175277,9780201633610,9780201633610,416,-1,,1995,Addison-Wesley,Addison-Wesley Pub Co,Design Patterns: Elements of Reusable Object-Oriented Software / Edition 1,Design Patterns
ban_6625_bx_115911,1,Brian W. Kernighan# Dennis Ritchie# Dennis M. Ritchie,Brian W. Kernighan,,,ban_6625,bx_115911,9780131103627,9780131103627,272,-1,,1988,Prentice Hall,Prentice Hall PTR,C Programming Language / Edition 2,C Programming Language
ban_6676_bx_36976,1,Simon Singh,Simon Singh,,,ban_6676,bx_36976,9780385495325,9780385495325,432,-1,,2000,Knopf Doubleday Publishing Group,Anchor Books/Doubleday,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography
ban_6775_bx_119554,1,Andrew Hunt# David Thomas,Andrew Hunt,,,ban_6775,bx_119554,9780201616224,9780201616224,321,-1,,1999,Addison-Wesley,Addison-Wesley Pub Co,The Pragmatic Programmer: From Journeyman to Master / Edition 1,The Pragmatic Programmer: From Journeyman to Master
ban_6810_bx_58321,1,Ellen Fein# Sherrie Schneider,Ellen Fein,,,ban_6810,bx_58321,9780743451475,9780743451475,256,-1,,2002,Gallery Books,Pocket,The Rules for Online Dating: Capturing the Heart of Mr. Right in Cyberspace,The Rules for Online Dating : Capturing the Heart of Mr. Right in Cyberspace
ban_7060_bx_17380,1,Jon Katz,Jon Katz,,,ban_7060,bx_17380,9780767906999,9780767906999,256,-1,,2001,Crown Publishing Group,Broadway Books,Geeks: How Two Lost Boys Rode the Internet out of Idaho,Geeks: How Two Lost Boys Rode the Internet Out of Idaho
ban_7162_bx_224776,1,Kevin D. Mitnick# William L. Simon,Kevin D.  Mitnick,,,ban_7162,bx_224776,9780764542800,9780764542800,368,-1,,2003,Wiley,John Wiley  Sons,Art of Deception: Controlling the Human Element of Security,The Art of Deception : Controlling the Human Element of Security
ban_7269_bx_15069,1,Ray Kurzweil,Ray Kurzweil,,,ban_7269,bx_15069,9780140282023,9780140282023,400,-1,,2000,Penguin Publishing Group,Penguin Putnam,The Age of Spiritual Machines: When Computers Exceed Human Intelligence / Edition 1,The Age of Spiritual Machines: When Computers Exceed Human Intelligence
ban_7350_bx_261912,1,Ronald L. Graham# Donald E. Knuth# Oren Patashnik,Ronald Graham,,,ban_7350,bx_261912,9780201558029,9780201558029,672,-1,,1994,Addison-Wesley,Addison-Wesley Professional,Concrete Mathematics: A Foundation for Computer Science / Edition 2,Concrete Mathematics: A Foundation for Computer Science
ban_7360_bx_2812,1,Neal Stephenson,Neal Stephenson,,,ban_7360,bx_2812,9780380815937,9780380815937,160,-1,,1999,HarperCollins Publishers,Perennial,In the Beginning...Was the Command Line,In the Beginning...was the Command Line
ban_7416_bx_128903,1,Bruce Schneier,Bruce  Schneier,,,ban_7416,bx_128903,9780471117094,9780471117094,792,-1,,1995,Wiley,Wiley,"Applied Cryptography: Protocols, Algorithms, and Source Code in C / Edition 2","Applied Cryptography: Protocols, Algorithms, and Source Code in C, Second Edition"
ban_7452_bx_108019,1,Matt Bishop,Matt Bishop,,,ban_7452,bx_108019,9780201440997,9780201440997,1084,-1,,2002,Addison-Wesley,Addison-Wesley Pub Co,Computer Security: Art and Science / Edition 1,Computer Security: Art and Science
ban_7634_bx_258274,1,Peter Burrows,Peter  Burrows,,,ban_7634,bx_258274,9780471267652,9780471267652,312,-1,,2003,Wiley,Wiley,Backfire: Carly Fiorina's High-Stakes Battle for the Soul of Hewlett-Packard,Backfire: Carly Fiorina's High-Stakes Battle for the Soul of Hewlett-Packard
ban_7718_bx_141510,1,Laurence D. Smith,Laurence D. Smith,,,ban_7718,bx_141510,9780486202471,9780486202471,160,-1,,1955,Dover Publications,Dover Publications,Cryptography: The Science of Secret Writing,Cryptography : The Science of Secret Writing
ban_7724_bx_63661,1,James Dale Davidson# Lord William Rees-Mogg# Lord William Rees-Mogg Lord William,James Dale Davidson,,,ban_7724,bx_63661,9780684832722,9780684832722,448,-1,,1999,Touchstone,Free Press,The Sovereign Individual: Mastering the Transition to the Information Age,The SOVEREIGN INDIVIDUAL: MASTERING THE TRANSITION TO THE INFORMATION AGE
ban_8370_bx_84322,1,Gerry McGovern# Rob Norton,Gerry McGovern,,,ban_8370,bx_84322,9780273656043,9780273656043,256,-1,,2001,Pearson FT Press,Prentice Hall,Content Critical: Gaining Competitive Advantage Through High-Quality Web Content / Edition 1,Content Critical: Gaining Competitive Advantage through High-Quality Web Content
ban_8407_bx_178045,1,James Tisdall,James Tisdall,,,ban_8407,bx_178045,9780596000806,9780596000806,386,-1,,2001,"O'Reilly Media, Incorporated",O'Reilly,Beginning Perl for Bioinformatics,Beginning Perl for Bioinformatics
ban_8440_bx_117190,1,Steve McConnell,Steve McConnell,,,ban_8440,bx_117190,9781556159008,9781556159008,674,-1,,1996,Microsoft Press,Microsoft Press,Rapid Development,Rapid Development: Taming Wild Software Schedules
ban_8717_bx_261546,1,Greg Harvey,Greg  Harvey,,,ban_8717,bx_261546,9780764537561,9780764537561,408,-1,,2003,Wiley,John Wiley  Sons,Excel 2003 For Dummies,Excel 2003 for Dummies
ban_8727_bx_236640,1,Steve McConnell,Steve C McConnell,,,ban_8727,bx_236640,9781572316218,9781572316218,306,-1,,1997,Microsoft Press,Microsoft Press,Software Project Survival Guide,Software Project Survival Guide
ban_8763_bx_142368,1,Eric S. Raymond,Eric S. Raymond,,Paperback,ban_8763,bx_142368,9780596001087,9780596001087,258,-1,,2001,"O'Reilly Media, Incorporated",O'Reilly,The Cathedral & The Bazaar,The Cathedral the Bazaar
ban_9033_bx_259407,1,Greg Harvey# Harvey# Blake,Greg  Harvey,,,ban_9033,bx_259407,9781568840505,9781568840505,408,-1,,1994,Wiley,For Dummies,Excel For Dummies,Excel for Dummies
ban_9303_bx_170632,1,Steven Levy,Steven Levy,,,ban_9303,bx_170632,9780140244328,9780140244328,368,-1,,2002,Penguin Publishing Group,Penguin Putnam,Crypto: How the Code Rebels Beat the Government--Saving Privacy in the Digital Age,Crypto: How the Code Rebels Beat the Government Saving Privacy in the Digital Age
ban_9384_bx_215721,1,Robert X. Cringely,Robert X. Cringely,,,ban_9384,bx_215721,9780887308550,9780887308550,384,-1,,1996,HarperCollins Publishers,HarperBusiness,Accidental Empires,Accidental Empires
ban_9424_bx_136715,1,George Johnson,GEORGE JOHNSON,,,ban_9424,bx_136715,9780375726187,9780375726187,224,-1,,2004,Knopf Doubleday Publishing Group,Vintage Books,A Shortcut Through Time: The Path to the Quantum Computer,A Shortcut Through Time : The Path to the Quantum Computer
ban_9487_bx_263556,1,Kenneth Reek,Kenneth A. Reek,,,ban_9487,bx_263556,9780673999863,9780673999863,636,-1,,1997,Pearson,Addison Wesley Publishing Company,Pointers on C / Edition 1,Pointers on C
ban_9499_bx_128919,1,Donald E. Knuth,Donald E. Knuth,,,ban_9499,bx_128919,9780201896831,9780201896831,650,-1,,1997,Addison-Wesley,Addison-Wesley Professional,The Art of Computer Programming Volume 1 / Edition 3,"Art of Computer Programming, Volume 1: Fundamental Algorithms"
ban_9547_bx_224822,1,Terry Winograd# Fernando Flores,Terry Winograd,,,ban_9547,bx_224822,9780201112979,9780201112979,224,-1,,1987,Addison-Wesley,Addison-Wesley Pub Co,Understanding Computers and Cognition: A New Foundation for Design,Understanding Computers and Cognition : A New Foundation for Design
ban_9761_bx_156139,1,Arnold Robbins# Bill Rosenblatt,Bill Rosenblatt,,,ban_9761,bx_156139,9780596001957,9780596001957,434,-1,,2002,"O'Reilly Media, Incorporated",O'Reilly,Learning The Korn Shell,Learning the Korn Shell
ban_9770_bx_177333,1,Ian O. Angell,Ian O. Angell,,,ban_9770,bx_177333,9780486248554,9780486248554,48,-1,,1985,Dover Publications,Dover Publications,Computer Geometric Art,Geometric Allover Patterns
ban_9800_bx_54438,1,Tom Siegfried# Siegfried,Tom  Siegfried,,,ban_9800,bx_54438,9780471399742,9780471399742,288,-1,,2000,Turner Publishing Company,Wiley,Bit and the Pendulum: From Quantum Computing to M Theory--The New Physics of Information / Edition 1,The Bit and the Pendulum: From Quantum Computing to M Theory-The New Physics of Information
ban_9810_bx_89014,1,Bruce Sterling,Bruce Sterling,,,ban_9810,bx_89014,9780553563702,9780553563702,336,-1,,1993,Random House Publishing Group,Spectra Books,The Hacker Crackdown: Law and Disorder on the Electronic Frontier,The Hacker Crackdown: Law and Disorder on the Electronic Frontier
ban_9849_bx_156813,1,Dale Dougherty# Arnold Robbins,Dale Dougherty,,,ban_9849,bx_156813,9781565922259,9781565922259,434,-1,,1997,"O'Reilly Media, Incorporated",O'Reilly,sed and awk,sed awk
ban_10021_bx_128917,1,W. Richard Stevens# Bill Fenner# Andrew M. Rudoff,W. Richard Stevens,,,ban_10021,bx_128917,9780131411555,9780131411555,991,-1,,2003,Addison-Wesley,Addison-Wesley Pub Co,UNIX Network Programming: The Sockets Networking API / Edition 3,"Unix Network Programming, Vol. 1: The Sockets Networking API, Third Edition"
ban_10049_bx_211711,1,Tom Christiansen# Nathan Torkington,Tom Christiansen,,,ban_10049,bx_211711,9780596003135,9780596003135,968,-1,,2003,"O'Reilly Media, Incorporated",O'Reilly,Perl Cookbook,"Perl Cookbook, Second Edition"
ban_10092_bx_145871,1,Don Libes,Don Libes,,,ban_10092,bx_145871,9781565920903,9781565920903,606,-1,,1994,"O'Reilly Media, Incorporated",O'Reilly,Exploring Expect: A TCL-Based Toolkit for Automating Interactive Programs,Exploring Expect
ban_10119_bx_194247,1,Carl Shapiro# Carol Shapiro,Carl Shapiro,,,ban_10119,bx_194247,9780875848631,9780875848631,368,-1,,1998,Harvard Business Review Press,Harvard Business School Press,Information Rules: A Strategic Guide to the Network Economy,Information Rules: A Strategic Guide to the Network Economy
ban_10344_bx_156816,1,Paul Lomax,Paul Lomax,,,ban_10344,bx_156816,9781565923584,9781565923584,652,-1,,1998,"O'Reilly Media, Incorporated",O'Reilly,VB and VBA in a Nutshell: The Language,VB and VBA in a Nutshell: The Languages
ban_10351_bx_149827,1,Wallace Wang# Forward,Wallace  Wang,,,ban_10351,bx_149827,9780764503702,9780764503702,504,-1,,1998,Wiley,For Dummies,Visual Basic6 For Dummies,Visual Basic 6 for Dummies
ban_10388_bx_54529,1,Seth Godin# Malcolm  Gladwell,Seth Godin,,,ban_10388,bx_54529,9780786887170,9780786887170,234,-1,,2001,Hachette Books,Hyperion,Unleashing the Ideavirus,Unleashing the Ideavirus
ban_10482_bx_203725,1,David Hrynkiw# Mark Tilden# Mark W. Tilden,David  Hrynkiw,,,ban_10482,bx_203725,9780072226010,9780072226010,400,-1,,2002,McGraw-Hill Professional Publishing,McGraw-Hill Osborne Media,"Junkbots, Bugbots, and Bots on Wheels: Building Simple Robots with Beam Technology / Edition 1","JunkBots, Bugbots, and Bots on Wheels: Building Simple Robots With BEAM Technology"
ban_10592_bx_262786,1,Gaby Wood,Gaby Wood,,,ban_10592,bx_262786,9781400031580,9781400031580,352,-1,,2003,Knopf Doubleday Publishing Group,Anchor Books/Doubleday,Edison's Eve: A Magical History of the Quest for Mechanical Life,Edison's Eve: A Magical History of the Quest for Mechanical Life
